https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EDG,Volume BTC
1663462800,2022-09-18 01:00:00,EDG/BTC,0.0000000621,0.0000000621,0.0000000621,0.0000000621,1932.3672,0.00012000000312
1663459200,2022-09-18 00:00:00,EDG/BTC,0.000000058,0.0000000633,0.000000058,0.0000000621,19502.8913,0.00118189597766
1663455600,2022-09-17 23:00:00,EDG/BTC,0.0000000588,0.0000000588,0.0000000588,0.0000000588,0,0
1663452000,2022-09-17 22:00:00,EDG/BTC,0.0000000588,0.0000000588,0.0000000588,0.0000000588,466.5253,0.00002743168764
1663448400,2022-09-17 21:00:00,EDG/BTC,0.0000000587,0.0000000587,0.000000056,0.000000056,15600.8781,0.00087973452297
1663444800,2022-09-17 20:00:00,EDG/BTC,0.0000000586,0.000000064,0.0000000585,0.0000000605,30713.624,0.00183417158413
1663441200,2022-09-17 19:00:00,EDG/BTC,0.0000000569,0.0000000585,0.0000000559,0.0000000559,1786812.8824,0.10043721794591
1663437600,2022-09-17 18:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,0,0
1663434000,2022-09-17 17:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,0,0
1663430400,2022-09-17 16:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,0,0
1663426800,2022-09-17 15:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,0,0
1663423200,2022-09-17 14:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,0,0
1663419600,2022-09-17 13:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,1858.0574,0.00010386540866
1663416000,2022-09-17 12:00:00,EDG/BTC,0.0000000553,0.0000000553,0.0000000553,0.0000000553,0,0
1663412400,2022-09-17 11:00:00,EDG/BTC,0.0000000553,0.0000000553,0.0000000553,0.0000000553,466.5253,0.00002579884909
1663408800,2022-09-17 10:00:00,EDG/BTC,0.0000000548,0.0000000548,0.0000000548,0.0000000548,0,0
1663405200,2022-09-17 09:00:00,EDG/BTC,0.0000000565,0.0000000565,0.0000000548,0.0000000548,8537.7809,0.00047595219332
1663401600,2022-09-17 08:00:00,EDG/BTC,0.0000000585,0.0000000585,0.0000000585,0.0000000585,0,0
1663398000,2022-09-17 07:00:00,EDG/BTC,0.0000000585,0.0000000585,0.0000000585,0.0000000585,1441.6866,0.0000843386661
1663394400,2022-09-17 06:00:00,EDG/BTC,0.0000000572,0.0000000572,0.0000000572,0.0000000572,5463.9112,0.00031253572064
1663390800,2022-09-17 05:00:00,EDG/BTC,0.0000000563,0.0000000563,0.0000000563,0.0000000563,0,0
1663387200,2022-09-17 04:00:00,EDG/BTC,0.0000000563,0.0000000563,0.0000000563,0.0000000563,0,0
1663383600,2022-09-17 03:00:00,EDG/BTC,0.0000000563,0.0000000563,0.0000000563,0.0000000563,6070.2,0.00034175226
1663380000,2022-09-17 02:00:00,EDG/BTC,0.0000000574,0.000000059,0.0000000559,0.0000000572,30246.3508,0.00173950689843
1663376400,2022-09-17 01:00:00,EDG/BTC,0.0000000547,0.0000000589,0.0000000537,0.0000000578,49342.8047,0.00277363535673
1663372800,2022-09-17 00:00:00,EDG/BTC,0.0000000561,0.0000000561,0.0000000561,0.0000000561,0,0
1663369200,2022-09-16 23:00:00,EDG/BTC,0.0000000561,0.0000000561,0.0000000561,0.0000000561,0,0
1663365600,2022-09-16 22:00:00,EDG/BTC,0.0000000561,0.0000000561,0.0000000561,0.0000000561,0,0
1663362000,2022-09-16 21:00:00,EDG/BTC,0.0000000561,0.0000000561,0.0000000561,0.0000000561,0,0
1663358400,2022-09-16 20:00:00,EDG/BTC,0.0000000582,0.0000000582,0.0000000561,0.0000000561,8705.266,0.00049871096823
1663354800,2022-09-16 19:00:00,EDG/BTC,0.0000000586,0.0000000586,0.0000000586,0.0000000586,0,0
1663351200,2022-09-16 18:00:00,EDG/BTC,0.0000000586,0.0000000586,0.0000000586,0.0000000586,0,0
1663347600,2022-09-16 17:00:00,EDG/BTC,0.0000000586,0.0000000586,0.0000000586,0.0000000586,0,0
1663344000,2022-09-16 16:00:00,EDG/BTC,0.0000000586,0.0000000586,0.0000000586,0.0000000586,0,0
1663340400,2022-09-16 15:00:00,EDG/BTC,0.0000000586,0.0000000586,0.0000000586,0.0000000586,0,0
1663336800,2022-09-16 14:00:00,EDG/BTC,0.0000000586,0.0000000586,0.0000000586,0.0000000586,0,0
1663333200,2022-09-16 13:00:00,EDG/BTC,0.0000000586,0.0000000586,0.0000000586,0.0000000586,0,0
1663329600,2022-09-16 12:00:00,EDG/BTC,0.0000000583,0.0000000586,0.0000000583,0.0000000586,12847.414,0.00075073375771
1663326000,2022-09-16 11:00:00,EDG/BTC,0.0000000563,0.0000000563,0.0000000563,0.0000000563,2238.0107,0.00012600000241
1663322400,2022-09-16 10:00:00,EDG/BTC,0.000000059,0.0000000592,0.0000000572,0.0000000572,4418.7531,0.00026110380873
1663318800,2022-09-16 09:00:00,EDG/BTC,0.0000000566,0.0000000566,0.0000000566,0.0000000566,0,0
1663315200,2022-09-16 08:00:00,EDG/BTC,0.0000000577,0.0000000577,0.0000000566,0.0000000566,3519.6456,0.00020149963604
1663311600,2022-09-16 07:00:00,EDG/BTC,0.0000000581,0.000000059,0.0000000581,0.000000059,10368.9195,0.00060396484283
1663308000,2022-09-16 06:00:00,EDG/BTC,0.0000000578,0.0000000578,0.0000000578,0.0000000578,0,0
1663304400,2022-09-16 05:00:00,EDG/BTC,0.0000000578,0.0000000578,0.0000000578,0.0000000578,0,0
1663300800,2022-09-16 04:00:00,EDG/BTC,0.0000000578,0.0000000578,0.0000000578,0.0000000578,487.603,0.0000281834534
1663297200,2022-09-16 03:00:00,EDG/BTC,0.000000056,0.000000056,0.000000056,0.000000056,0,0
1663293600,2022-09-16 02:00:00,EDG/BTC,0.0000000563,0.0000000563,0.0000000559,0.000000056,6895.5279,0.00038664803236
1663290000,2022-09-16 01:00:00,EDG/BTC,0.0000000578,0.0000000578,0.0000000578,0.0000000578,5862.4059,0.00033884706102
1663286400,2022-09-16 00:00:00,EDG/BTC,0.0000000565,0.0000000565,0.0000000565,0.0000000565,0,0
1663282800,2022-09-15 23:00:00,EDG/BTC,0.0000000565,0.0000000565,0.0000000565,0.0000000565,0,0
1663279200,2022-09-15 22:00:00,EDG/BTC,0.0000000565,0.0000000565,0.0000000565,0.0000000565,2123.8939,0.00012000000535
1663275600,2022-09-15 21:00:00,EDG/BTC,0.0000000568,0.0000000568,0.0000000568,0.0000000568,1899.2362,0.00010787661616
1663272000,2022-09-15 20:00:00,EDG/BTC,0.0000000573,0.0000000586,0.0000000573,0.0000000583,45294.5367,0.00261975481704
1663268400,2022-09-15 19:00:00,EDG/BTC,0.0000000559,0.0000000568,0.0000000559,0.0000000568,8893.6545,0.00050039595534
1663264800,2022-09-15 18:00:00,EDG/BTC,0.0000000564,0.0000000564,0.0000000564,0.0000000564,0,0
1663261200,2022-09-15 17:00:00,EDG/BTC,0.0000000564,0.0000000564,0.0000000564,0.0000000564,0,0
1663257600,2022-09-15 16:00:00,EDG/BTC,0.0000000564,0.0000000564,0.0000000564,0.0000000564,0,0
1663254000,2022-09-15 15:00:00,EDG/BTC,0.0000000564,0.0000000564,0.0000000564,0.0000000564,0,0
1663250400,2022-09-15 14:00:00,EDG/BTC,0.0000000564,0.0000000564,0.0000000564,0.0000000564,0,0
1663246800,2022-09-15 13:00:00,EDG/BTC,0.0000000564,0.0000000564,0.0000000564,0.0000000564,0,0
1663243200,2022-09-15 12:00:00,EDG/BTC,0.0000000568,0.0000000578,0.0000000564,0.0000000564,6265.8169,0.0003569486991
1663239600,2022-09-15 11:00:00,EDG/BTC,0.0000000571,0.0000000571,0.0000000545,0.0000000545,74153.7796,0.00408840190686
1663236000,2022-09-15 10:00:00,EDG/BTC,0.0000000558,0.0000000558,0.0000000558,0.0000000558,0,0
1663232400,2022-09-15 09:00:00,EDG/BTC,0.0000000558,0.0000000558,0.0000000558,0.0000000558,0,0
1663228800,2022-09-15 08:00:00,EDG/BTC,0.0000000558,0.0000000558,0.0000000558,0.0000000558,2147.2082,0.00011981421756
1663225200,2022-09-15 07:00:00,EDG/BTC,0.0000000558,0.0000000558,0.0000000558,0.0000000558,0,0
1663221600,2022-09-15 06:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000558,0.0000000558,2799.5801,0.00015626282597
1663218000,2022-09-15 05:00:00,EDG/BTC,0.0000000566,0.0000000566,0.0000000565,0.0000000565,29201.6059,0.00165279089236
1663214400,2022-09-15 04:00:00,EDG/BTC,0.0000000567,0.0000000567,0.0000000567,0.0000000567,3729.522,0.0002114638974
1663210800,2022-09-15 03:00:00,EDG/BTC,0.0000000582,0.0000000582,0.0000000582,0.0000000582,0,0
1663207200,2022-09-15 02:00:00,EDG/BTC,0.0000000582,0.0000000582,0.0000000582,0.0000000582,5114.819,0.0002976824658
1663203600,2022-09-15 01:00:00,EDG/BTC,0.0000000595,0.0000000595,0.0000000559,0.0000000559,16868.6408,0.00096645292492
1663200000,2022-09-15 00:00:00,EDG/BTC,0.0000000549,0.0000000549,0.0000000549,0.0000000549,0,0
1663196400,2022-09-14 23:00:00,EDG/BTC,0.0000000549,0.0000000549,0.0000000549,0.0000000549,0,0
1663192800,2022-09-14 22:00:00,EDG/BTC,0.0000000572,0.0000000573,0.0000000549,0.0000000549,13051.5325,0.00074254714158
1663189200,2022-09-14 21:00:00,EDG/BTC,0.0000000593,0.0000000593,0.0000000593,0.0000000593,40472.1753,0.00239999999529
1663185600,2022-09-14 20:00:00,EDG/BTC,0.0000000572,0.0000000572,0.0000000572,0.0000000572,1134.4214,0.00006488890408
1663182000,2022-09-14 19:00:00,EDG/BTC,0.0000000572,0.0000000572,0.0000000572,0.0000000572,0,0
1663178400,2022-09-14 18:00:00,EDG/BTC,0.0000000572,0.0000000572,0.0000000572,0.0000000572,0,0
1663174800,2022-09-14 17:00:00,EDG/BTC,0.0000000572,0.0000000572,0.0000000572,0.0000000572,0,0
1663171200,2022-09-14 16:00:00,EDG/BTC,0.0000000593,0.0000000593,0.0000000572,0.0000000572,23616.7952,0.00136786521816
1663167600,2022-09-14 15:00:00,EDG/BTC,0.000000059,0.000000059,0.000000059,0.000000059,2659.7623,0.0001569259757
1663164000,2022-09-14 14:00:00,EDG/BTC,0.0000000596,0.0000000597,0.0000000591,0.0000000597,20848.5563,0.00123995791105
1663160400,2022-09-14 13:00:00,EDG/BTC,0.0000000596,0.0000000596,0.0000000596,0.0000000596,2243.3841,0.00013370569236
1663156800,2022-09-14 12:00:00,EDG/BTC,0.000000065,0.0000000692,0.0000000621,0.0000000639,351523.412,0.02283573860023
1663153200,2022-09-14 11:00:00,EDG/BTC,0.0000000586,0.000000068,0.0000000585,0.0000000616,992646.5153,0.06411891353734
1663149600,2022-09-14 10:00:00,EDG/BTC,0.0000000559,0.0000000613,0.0000000559,0.0000000586,259343.6899,0.01511482404801
1663146000,2022-09-14 09:00:00,EDG/BTC,0.0000000556,0.0000000556,0.0000000556,0.0000000556,0,0
1663142400,2022-09-14 08:00:00,EDG/BTC,0.0000000556,0.0000000556,0.0000000556,0.0000000556,0,0
1663138800,2022-09-14 07:00:00,EDG/BTC,0.0000000556,0.0000000556,0.0000000556,0.0000000556,0,0
1663135200,2022-09-14 06:00:00,EDG/BTC,0.0000000556,0.0000000556,0.0000000556,0.0000000556,1487.4401,0.00008270166956
1663131600,2022-09-14 05:00:00,EDG/BTC,0.0000000537,0.0000000537,0.0000000537,0.0000000537,0,0
1663128000,2022-09-14 04:00:00,EDG/BTC,0.0000000537,0.0000000537,0.0000000537,0.0000000537,0,0
1663124400,2022-09-14 03:00:00,EDG/BTC,0.0000000537,0.0000000537,0.0000000537,0.0000000537,0,0
1663120800,2022-09-14 02:00:00,EDG/BTC,0.0000000537,0.0000000537,0.0000000537,0.0000000537,6070.2,0.00032596974
1663117200,2022-09-14 01:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000537,0.0000000537,7045.3531,0.00039160375299
1663113600,2022-09-14 00:00:00,EDG/BTC,0.0000000536,0.0000000536,0.0000000536,0.0000000536,0,0
1663110000,2022-09-13 23:00:00,EDG/BTC,0.0000000537,0.0000000537,0.0000000536,0.0000000536,4789.2552,0.00025715607933
1663106400,2022-09-13 22:00:00,EDG/BTC,0.0000000534,0.0000000534,0.0000000534,0.0000000534,0,0
1663102800,2022-09-13 21:00:00,EDG/BTC,0.0000000537,0.0000000537,0.0000000534,0.0000000534,7305.476,0.0003919455744
1663099200,2022-09-13 20:00:00,EDG/BTC,0.0000000558,0.0000000562,0.0000000558,0.0000000562,13011.5586,0.0007277948378
1663095600,2022-09-13 19:00:00,EDG/BTC,0.0000000544,0.0000000544,0.0000000544,0.0000000544,0,0
1663092000,2022-09-13 18:00:00,EDG/BTC,0.0000000536,0.0000000558,0.0000000536,0.0000000544,72479.7701,0.00397997351769
1663088400,2022-09-13 17:00:00,EDG/BTC,0.0000000539,0.0000000539,0.0000000539,0.0000000539,0,0
1663084800,2022-09-13 16:00:00,EDG/BTC,0.0000000539,0.0000000539,0.0000000539,0.0000000539,0,0
1663081200,2022-09-13 15:00:00,EDG/BTC,0.0000000539,0.0000000539,0.0000000539,0.0000000539,0,0
1663077600,2022-09-13 14:00:00,EDG/BTC,0.0000000518,0.0000000539,0.0000000518,0.0000000539,46332.0464,0.00249690040096
1663074000,2022-09-13 13:00:00,EDG/BTC,0.0000000517,0.0000000517,0.0000000501,0.0000000508,1352.1828,0.00006864155076
1663070400,2022-09-13 12:00:00,EDG/BTC,0.0000000539,0.0000000541,0.0000000514,0.0000000514,31502.7464,0.00168740445224
1663066800,2022-09-13 11:00:00,EDG/BTC,0.0000000535,0.0000000535,0.0000000535,0.0000000535,0,0
1663063200,2022-09-13 10:00:00,EDG/BTC,0.0000000535,0.0000000535,0.0000000535,0.0000000535,0,0
1663059600,2022-09-13 09:00:00,EDG/BTC,0.0000000535,0.0000000535,0.0000000535,0.0000000535,0,0
1663056000,2022-09-13 08:00:00,EDG/BTC,0.0000000518,0.0000000536,0.0000000518,0.0000000535,29045.8646,0.00155449288386
1663052400,2022-09-13 07:00:00,EDG/BTC,0.0000000516,0.0000000516,0.0000000511,0.0000000516,5737.6485,0.0002958358626
1663048800,2022-09-13 06:00:00,EDG/BTC,0.0000000551,0.0000000551,0.0000000551,0.0000000551,0,0
1663045200,2022-09-13 05:00:00,EDG/BTC,0.0000000551,0.0000000551,0.0000000551,0.0000000551,0,0
1663041600,2022-09-13 04:00:00,EDG/BTC,0.0000000551,0.0000000551,0.0000000551,0.0000000551,0,0
1663038000,2022-09-13 03:00:00,EDG/BTC,0.0000000551,0.0000000551,0.0000000551,0.0000000551,0,0
1663034400,2022-09-13 02:00:00,EDG/BTC,0.0000000541,0.0000000551,0.0000000541,0.0000000551,2011.882,0.00010991533002
1663030800,2022-09-13 01:00:00,EDG/BTC,0.0000000527,0.0000000539,0.0000000527,0.0000000539,13251.0848,0.00070214200044
1663027200,2022-09-13 00:00:00,EDG/BTC,0.0000000533,0.0000000533,0.0000000533,0.0000000533,189,0.0000100737
1663023600,2022-09-12 23:00:00,EDG/BTC,0.0000000523,0.0000000523,0.0000000523,0.0000000523,0,0
1663020000,2022-09-12 22:00:00,EDG/BTC,0.0000000531,0.0000000531,0.0000000516,0.0000000523,183278.7781,0.00956124756509
1663016400,2022-09-12 21:00:00,EDG/BTC,0.0000000534,0.0000000534,0.0000000534,0.0000000534,1822.9497,0.00009734551398
1663012800,2022-09-12 20:00:00,EDG/BTC,0.0000000549,0.0000000549,0.0000000549,0.0000000549,0,0
1663009200,2022-09-12 19:00:00,EDG/BTC,0.0000000531,0.0000000549,0.0000000531,0.0000000549,2029.2178,0.00010937411064
1663005600,2022-09-12 18:00:00,EDG/BTC,0.000000055,0.000000055,0.000000055,0.000000055,0,0
1663002000,2022-09-12 17:00:00,EDG/BTC,0.0000000548,0.000000055,0.0000000548,0.000000055,7530.9043,0.00041271859078
1662998400,2022-09-12 16:00:00,EDG/BTC,0.0000000534,0.0000000534,0.0000000532,0.0000000532,41981.1931,0.00223746309818
1662994800,2022-09-12 15:00:00,EDG/BTC,0.0000000547,0.0000000557,0.0000000537,0.0000000556,204404.5326,0.01126775692277
1662991200,2022-09-12 14:00:00,EDG/BTC,0.0000000542,0.0000000542,0.0000000542,0.0000000542,0,0
1662987600,2022-09-12 13:00:00,EDG/BTC,0.0000000542,0.0000000542,0.0000000542,0.0000000542,5772.2353,0.00031285515326
1662984000,2022-09-12 12:00:00,EDG/BTC,0.0000000573,0.0000000573,0.0000000573,0.0000000573,0,0
1662980400,2022-09-12 11:00:00,EDG/BTC,0.0000000573,0.0000000573,0.0000000573,0.0000000573,0,0
1662976800,2022-09-12 10:00:00,EDG/BTC,0.0000000573,0.0000000573,0.0000000573,0.0000000573,0,0
1662973200,2022-09-12 09:00:00,EDG/BTC,0.0000000572,0.0000000573,0.0000000572,0.0000000573,42655.1343,0.0024400769926
1662969600,2022-09-12 08:00:00,EDG/BTC,0.0000000548,0.0000000548,0.0000000548,0.0000000548,55.4528,0.00000303881344
1662966000,2022-09-12 07:00:00,EDG/BTC,0.0000000557,0.0000000557,0.0000000557,0.0000000557,0,0
1662962400,2022-09-12 06:00:00,EDG/BTC,0.0000000557,0.0000000557,0.0000000557,0.0000000557,2969.0306,0.00016537500442
1662958800,2022-09-12 05:00:00,EDG/BTC,0.0000000552,0.00000006,0.0000000552,0.0000000574,153284.6587,0.00856083502991
1662955200,2022-09-12 04:00:00,EDG/BTC,0.0000000544,0.0000000544,0.0000000541,0.0000000541,2885.7331,0.00015659023153
1662951600,2022-09-12 03:00:00,EDG/BTC,0.0000000555,0.0000000555,0.0000000555,0.0000000555,0,0
1662948000,2022-09-12 02:00:00,EDG/BTC,0.0000000555,0.0000000555,0.0000000555,0.0000000555,0,0
1662944400,2022-09-12 01:00:00,EDG/BTC,0.0000000536,0.000000056,0.0000000519,0.0000000555,108719.2137,0.00582907732777
1662940800,2022-09-12 00:00:00,EDG/BTC,0.000000057,0.000000057,0.000000057,0.000000057,0,0
1662937200,2022-09-11 23:00:00,EDG/BTC,0.000000057,0.000000057,0.000000057,0.000000057,0,0
1662933600,2022-09-11 22:00:00,EDG/BTC,0.000000057,0.000000057,0.000000057,0.000000057,0,0
1662930000,2022-09-11 21:00:00,EDG/BTC,0.000000057,0.000000057,0.000000057,0.000000057,6323.6529,0.0003604482153
1662926400,2022-09-11 20:00:00,EDG/BTC,0.0000000545,0.0000000545,0.0000000545,0.0000000545,4246.368,0.000231427056
1662922800,2022-09-11 19:00:00,EDG/BTC,0.0000000539,0.0000000539,0.0000000539,0.0000000539,447.4735,0.00002411882165
1662919200,2022-09-11 18:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,0,0
1662915600,2022-09-11 17:00:00,EDG/BTC,0.0000000559,0.0000000559,0.0000000559,0.0000000559,0.7144,0.00000003993496
1662912000,2022-09-11 16:00:00,EDG/BTC,0.0000000539,0.0000000539,0.0000000536,0.0000000536,8710.8013,0.00046782452837
1662908400,2022-09-11 15:00:00,EDG/BTC,0.0000000551,0.000000056,0.0000000551,0.000000056,9399.9381,0.00052468147002
1662904800,2022-09-11 14:00:00,EDG/BTC,0.0000000565,0.0000000565,0.0000000565,0.0000000565,0,0
1662901200,2022-09-11 13:00:00,EDG/BTC,0.0000000541,0.0000000576,0.0000000541,0.0000000565,58549.109,0.00329483730951
1662897600,2022-09-11 12:00:00,EDG/BTC,0.0000000535,0.0000000535,0.0000000535,0.0000000535,0,0
1662894000,2022-09-11 11:00:00,EDG/BTC,0.0000000535,0.0000000535,0.0000000535,0.0000000535,0,0
1662890400,2022-09-11 10:00:00,EDG/BTC,0.0000000573,0.0000000573,0.0000000535,0.0000000535,632627.7269,0.03406493804419
