https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ASDBEAR,Volume USDT
1661904000000.0,2022-08-31 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661817600000.0,2022-08-30 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661731200000.0,2022-08-29 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661644800000.0,2022-08-28 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661558400000.0,2022-08-27 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661472000000.0,2022-08-26 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661385600000.0,2022-08-25 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661299200000.0,2022-08-24 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661212800000.0,2022-08-23 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661126400000.0,2022-08-22 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1661040000000.0,2022-08-21 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660953600000.0,2022-08-20 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660867200000.0,2022-08-19 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660780800000.0,2022-08-18 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660694400000.0,2022-08-17 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660608000000.0,2022-08-16 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660521600000.0,2022-08-15 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,20000000.0,0.2
1660435200000.0,2022-08-14 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660348800000.0,2022-08-13 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660262400000.0,2022-08-12 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660176000000.0,2022-08-11 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660089600000.0,2022-08-10 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1660003200000.0,2022-08-09 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659916800000.0,2022-08-08 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659830400000.0,2022-08-07 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659744000000.0,2022-08-06 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659657600000.0,2022-08-05 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659571200000.0,2022-08-04 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659484800000.0,2022-08-03 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,20000000.0,0.2
1659312000000.0,2022-08-01 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659225600000.0,2022-07-31 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659139200000.0,2022-07-30 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1659052800000.0,2022-07-29 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1658966400000.0,2022-07-28 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1658880000000.0,2022-07-27 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1658793600000.0,2022-07-26 00:00:00,ASDBEAR/USDT,1e-08,1e-08,1e-08,1e-08,0.0,0.0
1658707200000.0,2022-07-25 00:00:00,ASDBEAR/USDT,2e-08,2e-08,1e-08,1e-08,70000000.0,0.7
1658620800000.0,2022-07-24 00:00:00,ASDBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,ASDBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1658448000000.0,2022-07-22 00:00:00,ASDBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1658361600000.0,2022-07-21 00:00:00,ASDBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1658275200000.0,2022-07-20 00:00:00,ASDBEAR/USDT,2e-08,2e-08,2e-08,2e-08,0.0,0.0
1658188800000.0,2022-07-19 00:00:00,ASDBEAR/USDT,3e-08,3e-08,2e-08,2e-08,1560000000.0,31.2
1658102400000.0,2022-07-18 00:00:00,ASDBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1658016000000.0,2022-07-17 00:00:00,ASDBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1657929600000.0,2022-07-16 00:00:00,ASDBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1657843200000.0,2022-07-15 00:00:00,ASDBEAR/USDT,3e-08,3e-08,3e-08,3e-08,0.0,0.0
1657756800000.0,2022-07-14 00:00:00,ASDBEAR/USDT,3e-08,3e-08,3e-08,3e-08,20000000.0,0.6
1657670400000.0,2022-07-13 00:00:00,ASDBEAR/USDT,2.7e-07,2.9e-07,3e-08,3e-08,54406000000.00001,1632.18
1657584000000.0,2022-07-12 00:00:00,ASDBEAR/USDT,6.05e-06,1.448e-05,1.4e-07,2.7e-07,60495038888.888885,16333.6605
1657497600000.0,2022-07-11 00:00:00,ASDBEAR/USDT,5.07e-06,6.83e-06,3.22e-06,6.05e-06,531002330.57851243,3212.5641
1657411200000.0,2022-07-10 00:00:00,ASDBEAR/USDT,6.31e-06,6.98e-06,2.53e-06,5.07e-06,661018737.6725838,3351.365
1657324800000.0,2022-07-09 00:00:00,ASDBEAR/USDT,4.32e-06,6.46e-06,3.38e-06,6.31e-06,174723470.68145803,1102.5051
1657238400000.0,2022-07-08 00:00:00,ASDBEAR/USDT,4.02e-06,4.47e-06,2.71e-06,4.32e-06,154793912.03703704,668.7097
1657152000000.0,2022-07-07 00:00:00,ASDBEAR/USDT,4.02e-06,4.31e-06,2.67e-06,4.02e-06,154593781.09452736,621.467
1657065600000.0,2022-07-06 00:00:00,ASDBEAR/USDT,3.29e-06,4.18e-06,2.69e-06,4.02e-06,79547512.43781096,319.781
1656979200000.0,2022-07-05 00:00:00,ASDBEAR/USDT,3.64e-06,4.43e-06,2.02e-06,3.29e-06,277225927.05167174,912.0733
1656892800000.0,2022-07-04 00:00:00,ASDBEAR/USDT,4.39e-06,7.21e-06,2.33e-06,3.64e-06,120858516.48351648,439.925
1656806400000.0,2022-07-03 00:00:00,ASDBEAR/USDT,3.32e-06,4.6e-06,3.28e-06,4.39e-06,2468974.943052392,10.8388
1656720000000.0,2022-07-02 00:00:00,ASDBEAR/USDT,2.48e-06,3.37e-06,2.14e-06,3.32e-06,47050301.20481928,156.207
1656633600000.0,2022-07-01 00:00:00,ASDBEAR/USDT,2.97e-06,4.04e-06,2.3e-06,2.48e-06,193540725.80645162,479.981
1656547200000.0,2022-06-30 00:00:00,ASDBEAR/USDT,2.88e-06,3.47e-06,1.5e-06,2.97e-06,2463335959.5959597,7316.1078
1656460800000.0,2022-06-29 00:00:00,ASDBEAR/USDT,1.447e-05,3.598e-05,2.04e-06,2.88e-06,2028731770.8333335,5842.7475
1656374400000.0,2022-06-28 00:00:00,ASDBEAR/USDT,1.06e-05,1.451e-05,1.038e-05,1.447e-05,44634056.66897028,645.8548
1656288000000.0,2022-06-27 00:00:00,ASDBEAR/USDT,9.03e-06,1.078e-05,8.59e-06,1.06e-05,20680518.86792453,219.2135
1656201600000.0,2022-06-26 00:00:00,ASDBEAR/USDT,8.59e-06,9.08e-06,8.59e-06,9.03e-06,0.0,0.0
1656115200000.0,2022-06-25 00:00:00,ASDBEAR/USDT,8.75e-06,8.81e-06,8.44e-06,8.59e-06,40000.0,0.3436
1656028800000.0,2022-06-24 00:00:00,ASDBEAR/USDT,8.45e-06,8.84e-06,8.44e-06,8.75e-06,0.0,0.0
1655942400000.0,2022-06-23 00:00:00,ASDBEAR/USDT,7.62e-06,8.66e-06,7.23e-06,8.45e-06,389538.4615384615,3.2916
1655856000000.0,2022-06-22 00:00:00,ASDBEAR/USDT,7.17e-06,7.65e-06,6.74e-06,7.62e-06,0.0,0.0
1655769600000.0,2022-06-21 00:00:00,ASDBEAR/USDT,6.74e-06,7.2e-06,6.74e-06,7.17e-06,0.0,0.0
1655683200000.0,2022-06-20 00:00:00,ASDBEAR/USDT,6.09e-06,6.8e-06,5.93e-06,6.74e-06,2560000.0,17.2544
1655596800000.0,2022-06-19 00:00:00,ASDBEAR/USDT,5.89e-06,6.17e-06,5.61e-06,6.09e-06,0.0,0.0
1655510400000.0,2022-06-18 00:00:00,ASDBEAR/USDT,5.46e-06,5.93e-06,5.31e-06,5.89e-06,0.0,0.0
1655424000000.0,2022-06-17 00:00:00,ASDBEAR/USDT,5.35e-06,5.46e-06,5.31e-06,5.46e-06,0.0,0.0
1655337600000.0,2022-06-16 00:00:00,ASDBEAR/USDT,5.31e-06,5.37e-06,5.31e-06,5.35e-06,0.0,0.0
1655251200000.0,2022-06-15 00:00:00,ASDBEAR/USDT,5.96e-06,5.96e-06,5.31e-06,5.31e-06,100000.0,0.531
1655164800000.0,2022-06-14 00:00:00,ASDBEAR/USDT,5.95e-06,6.18e-06,5.89e-06,5.96e-06,90000.0,0.5364
1655078400000.0,2022-06-13 00:00:00,ASDBEAR/USDT,5.07e-06,5.98e-06,4.92e-06,5.95e-06,1771949.579831933,10.5431
1654992000000.0,2022-06-12 00:00:00,ASDBEAR/USDT,4.77e-06,5.09e-06,4.77e-06,5.07e-06,9704.14201183432,0.0492
1654905600000.0,2022-06-11 00:00:00,ASDBEAR/USDT,4.69e-06,4.79e-06,4.67e-06,4.77e-06,21330000.0,101.7441
1654819200000.0,2022-06-10 00:00:00,ASDBEAR/USDT,4.6e-06,4.73e-06,4.33e-06,4.69e-06,6453006.396588487,30.2646
1654732800000.0,2022-06-09 00:00:00,ASDBEAR/USDT,4.53e-06,4.6e-06,4.19e-06,4.6e-06,0.0,0.0
1654646400000.0,2022-06-08 00:00:00,ASDBEAR/USDT,4.21e-06,4.58e-06,4.17e-06,4.53e-06,1065960.2649006622,4.8288
1654560000000.0,2022-06-07 00:00:00,ASDBEAR/USDT,4.25e-06,4.37e-06,4.21e-06,4.21e-06,0.0,0.0
1654473600000.0,2022-06-06 00:00:00,ASDBEAR/USDT,4.37e-06,4.38e-06,4.22e-06,4.25e-06,0.0,0.0
1654387200000.0,2022-06-05 00:00:00,ASDBEAR/USDT,4.32e-06,4.41e-06,4.3e-06,4.37e-06,0.0,0.0
1654300800000.0,2022-06-04 00:00:00,ASDBEAR/USDT,4.33e-06,4.38e-06,4.3e-06,4.32e-06,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,ASDBEAR/USDT,4.3e-06,4.35e-06,4.3e-06,4.33e-06,0.0,0.0
1654128000000.0,2022-06-02 00:00:00,ASDBEAR/USDT,4.3e-06,4.34e-06,4.3e-06,4.3e-06,0.0,0.0
1654041600000.0,2022-06-01 00:00:00,ASDBEAR/USDT,4.25e-06,4.32e-06,4.23e-06,4.3e-06,0.0,0.0
1653955200000.0,2022-05-31 00:00:00,ASDBEAR/USDT,4.3e-06,4.33e-06,4.23e-06,4.25e-06,0.0,0.0
1653868800000.0,2022-05-30 00:00:00,ASDBEAR/USDT,4.28e-06,4.59e-06,4.11e-06,4.3e-06,88507325.58139534,380.5815
1653782400000.0,2022-05-29 00:00:00,ASDBEAR/USDT,4.29e-06,4.29e-06,4.24e-06,4.28e-06,0.0,0.0
1653696000000.0,2022-05-28 00:00:00,ASDBEAR/USDT,4.22e-06,4.29e-06,4.21e-06,4.29e-06,1414965.034965035,6.0702
1653609600000.0,2022-05-27 00:00:00,ASDBEAR/USDT,4.23e-06,4.27e-06,4.15e-06,4.22e-06,189406350.71090046,799.2948
1653523200000.0,2022-05-26 00:00:00,ASDBEAR/USDT,4.15e-06,4.23e-06,4.15e-06,4.23e-06,11320000.0,47.8836
1653436800000.0,2022-05-25 00:00:00,ASDBEAR/USDT,4.13e-06,4.15e-06,4.07e-06,4.15e-06,0.0,0.0
1653350400000.0,2022-05-24 00:00:00,ASDBEAR/USDT,4.08e-06,4.15e-06,4.02e-06,4.13e-06,0.0,0.0
1653264000000.0,2022-05-23 00:00:00,ASDBEAR/USDT,4.25e-06,4.34e-06,3.99e-06,4.08e-06,40686.27450980392,0.166
1653177600000.0,2022-05-22 00:00:00,ASDBEAR/USDT,4.34e-06,4.34e-06,4.25e-06,4.25e-06,0.0,0.0
1653091200000.0,2022-05-21 00:00:00,ASDBEAR/USDT,4.34e-06,4.34e-06,4.27e-06,4.34e-06,0.0,0.0
1653004800000.0,2022-05-20 00:00:00,ASDBEAR/USDT,4.22e-06,4.37e-06,4.22e-06,4.34e-06,150746152.0737327,654.2383
1652918400000.0,2022-05-19 00:00:00,ASDBEAR/USDT,4.21e-06,4.39e-06,4.13e-06,4.22e-06,14212606.63507109,59.9772
1652832000000.0,2022-05-18 00:00:00,ASDBEAR/USDT,4.05e-06,4.24e-06,4.05e-06,4.21e-06,4857482.185273158,20.45
1652745600000.0,2022-05-17 00:00:00,ASDBEAR/USDT,4.21e-06,4.22e-06,4.05e-06,4.05e-06,2340000.0,9.477
1652659200000.0,2022-05-16 00:00:00,ASDBEAR/USDT,4.54e-06,4.55e-06,4.18e-06,4.21e-06,3066817.1021377672,12.9113
1652572800000.0,2022-05-15 00:00:00,ASDBEAR/USDT,4.89e-06,4.89e-06,4.54e-06,4.54e-06,50110.13215859031,0.2275
1652486400000.0,2022-05-14 00:00:00,ASDBEAR/USDT,5.27e-06,5.35e-06,4.83e-06,4.89e-06,23853210.633946832,116.6422
1652400000000.0,2022-05-13 00:00:00,ASDBEAR/USDT,5.57e-06,5.58e-06,5.24e-06,5.27e-06,5794345.351043643,30.5362
1652313600000.0,2022-05-12 00:00:00,ASDBEAR/USDT,5.55e-06,5.92e-06,5.43e-06,5.57e-06,22699497.307001796,126.4362
1652227200000.0,2022-05-11 00:00:00,ASDBEAR/USDT,4.25e-06,5.55e-06,4.04e-06,5.55e-06,15864864.864864863,88.05
1652140800000.0,2022-05-10 00:00:00,ASDBEAR/USDT,3.9e-06,4.29e-06,3.81e-06,4.25e-06,277482564.7058824,1179.3009
1652054400000.0,2022-05-09 00:00:00,ASDBEAR/USDT,3.47e-06,3.92e-06,3.4e-06,3.9e-06,26808641.025641028,104.5537
1651968000000.0,2022-05-08 00:00:00,ASDBEAR/USDT,3.16e-06,3.48e-06,3.1e-06,3.47e-06,8872853.0259366,30.7888
1651881600000.0,2022-05-07 00:00:00,ASDBEAR/USDT,3.08e-06,3.19e-06,3.03e-06,3.16e-06,0.0,0.0
1651795200000.0,2022-05-06 00:00:00,ASDBEAR/USDT,3.09e-06,3.14e-06,3.03e-06,3.08e-06,0.0,0.0
1651708800000.0,2022-05-05 00:00:00,ASDBEAR/USDT,3.01e-06,3.11e-06,2.97e-06,3.09e-06,0.0,0.0
1651622400000.0,2022-05-04 00:00:00,ASDBEAR/USDT,3.16e-06,3.31e-06,2.99e-06,3.01e-06,1207973.4219269103,3.636
1651536000000.0,2022-05-03 00:00:00,ASDBEAR/USDT,3.22e-06,3.31e-06,3.11e-06,3.16e-06,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,ASDBEAR/USDT,3.31e-06,3.31e-06,3.2e-06,3.22e-06,0.0,0.0
1651363200000.0,2022-05-01 00:00:00,ASDBEAR/USDT,3.29e-06,3.36e-06,3.19e-06,3.31e-06,5989999.999999999,19.8269
1651276800000.0,2022-04-30 00:00:00,ASDBEAR/USDT,3.05e-06,3.29e-06,2.98e-06,3.29e-06,2246686.9300911855,7.3916
1651190400000.0,2022-04-29 00:00:00,ASDBEAR/USDT,2.79e-06,3.07e-06,2.69e-06,3.05e-06,97704.91803278688,0.298
1651104000000.0,2022-04-28 00:00:00,ASDBEAR/USDT,2.53e-06,2.79e-06,2.39e-06,2.79e-06,0.0,0.0
1651017600000.0,2022-04-27 00:00:00,ASDBEAR/USDT,2.53e-06,2.56e-06,2.47e-06,2.53e-06,0.0,0.0
1650931200000.0,2022-04-26 00:00:00,ASDBEAR/USDT,2.37e-06,2.53e-06,2.35e-06,2.53e-06,189273122.52964428,478.861
1650844800000.0,2022-04-25 00:00:00,ASDBEAR/USDT,2.35e-06,2.46e-06,2.35e-06,2.37e-06,0.0,0.0
1650758400000.0,2022-04-24 00:00:00,ASDBEAR/USDT,2.35e-06,2.37e-06,2.26e-06,2.35e-06,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,ASDBEAR/USDT,2.34e-06,2.37e-06,2.21e-06,2.35e-06,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,ASDBEAR/USDT,2.28e-06,2.35e-06,2.18e-06,2.34e-06,0.0,0.0
1650499200000.0,2022-04-21 00:00:00,ASDBEAR/USDT,2.22e-06,2.29e-06,2.18e-06,2.28e-06,0.0,0.0
1650412800000.0,2022-04-20 00:00:00,ASDBEAR/USDT,2.24e-06,2.24e-06,2.18e-06,2.22e-06,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,ASDBEAR/USDT,2.2e-06,2.27e-06,2.18e-06,2.24e-06,0.0,0.0
1650240000000.0,2022-04-18 00:00:00,ASDBEAR/USDT,2.19e-06,2.23e-06,2.18e-06,2.2e-06,0.0,0.0
1650153600000.0,2022-04-17 00:00:00,ASDBEAR/USDT,2.19e-06,2.21e-06,2.18e-06,2.19e-06,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,ASDBEAR/USDT,2.18e-06,2.21e-06,2.18e-06,2.19e-06,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,ASDBEAR/USDT,2.24e-06,2.24e-06,2.12e-06,2.18e-06,31000000.0,67.58
1649894400000.0,2022-04-14 00:00:00,ASDBEAR/USDT,2.18e-06,2.25e-06,1.81e-06,2.24e-06,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,ASDBEAR/USDT,2.27e-06,2.32e-06,2.16e-06,2.18e-06,0.0,0.0
1649721600000.0,2022-04-12 00:00:00,ASDBEAR/USDT,2.3e-06,2.35e-06,2.07e-06,2.27e-06,0.0,0.0
1649635200000.0,2022-04-11 00:00:00,ASDBEAR/USDT,2.06e-06,2.3e-06,2.02e-06,2.3e-06,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,ASDBEAR/USDT,2.04e-06,2.07e-06,1.91e-06,2.06e-06,0.0,0.0
1649462400000.0,2022-04-09 00:00:00,ASDBEAR/USDT,2.05e-06,2.06e-06,1.98e-06,2.04e-06,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,ASDBEAR/USDT,2.04e-06,2.06e-06,1.85e-06,2.05e-06,0.0,0.0
1649289600000.0,2022-04-07 00:00:00,ASDBEAR/USDT,1.95e-06,2.07e-06,1.88e-06,2.04e-06,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,ASDBEAR/USDT,1.81e-06,1.95e-06,1.81e-06,1.95e-06,0.0,0.0
1649116800000.0,2022-04-05 00:00:00,ASDBEAR/USDT,1.75e-06,1.82e-06,1.75e-06,1.81e-06,58087845.3038674,105.139
1649030400000.0,2022-04-04 00:00:00,ASDBEAR/USDT,1.75e-06,1.78e-06,1.75e-06,1.75e-06,0.0,0.0
1648944000000.0,2022-04-03 00:00:00,ASDBEAR/USDT,1.83e-06,1.86e-06,1.73e-06,1.75e-06,57240000.0,100.17
1648857600000.0,2022-04-02 00:00:00,ASDBEAR/USDT,1.83e-06,1.86e-06,1.78e-06,1.83e-06,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,ASDBEAR/USDT,1.86e-06,1.91e-06,1.8e-06,1.83e-06,110170491.80327868,201.612
1648684800000.0,2022-03-31 00:00:00,ASDBEAR/USDT,1.76e-06,1.86e-06,1.73e-06,1.86e-06,92806451.61290322,172.62
1648598400000.0,2022-03-30 00:00:00,ASDBEAR/USDT,1.83e-06,1.86e-06,1.76e-06,1.76e-06,0.0,0.0
1648512000000.0,2022-03-29 00:00:00,ASDBEAR/USDT,1.8e-06,1.85e-06,1.76e-06,1.83e-06,19523497.26775956,35.728
1648425600000.0,2022-03-28 00:00:00,ASDBEAR/USDT,2.1e-06,2.14e-06,1.79e-06,1.8e-06,146026111.1111111,262.847
1648339200000.0,2022-03-27 00:00:00,ASDBEAR/USDT,2.2e-06,2.2e-06,2.08e-06,2.1e-06,0.0,0.0
1648252800000.0,2022-03-26 00:00:00,ASDBEAR/USDT,2.2e-06,2.23e-06,2.2e-06,2.2e-06,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,ASDBEAR/USDT,2.28e-06,2.28e-06,2.2e-06,2.2e-06,1100000.0,2.42
1648080000000.0,2022-03-24 00:00:00,ASDBEAR/USDT,2.39e-06,2.4e-06,2.28e-06,2.28e-06,20000000.0,45.6
1647993600000.0,2022-03-23 00:00:00,ASDBEAR/USDT,2.3e-06,2.41e-06,2.28e-06,2.39e-06,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,ASDBEAR/USDT,2.47e-06,2.48e-06,2.29e-06,2.3e-06,207826.08695652173,0.478
1647820800000.0,2022-03-21 00:00:00,ASDBEAR/USDT,2.48e-06,2.51e-06,2.46e-06,2.47e-06,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,ASDBEAR/USDT,2.48e-06,2.5e-06,2.46e-06,2.48e-06,99193.54838709677,0.246
1647648000000.0,2022-03-19 00:00:00,ASDBEAR/USDT,2.53e-06,2.53e-06,2.44e-06,2.48e-06,995967.741935484,2.47
1647561600000.0,2022-03-18 00:00:00,ASDBEAR/USDT,2.5e-06,2.55e-06,2.44e-06,2.53e-06,0.0,0.0
1647475200000.0,2022-03-17 00:00:00,ASDBEAR/USDT,2.53e-06,2.53e-06,2.44e-06,2.5e-06,0.0,0.0
1647388800000.0,2022-03-16 00:00:00,ASDBEAR/USDT,2.44e-06,2.55e-06,2.44e-06,2.53e-06,0.0,0.0
1647302400000.0,2022-03-15 00:00:00,ASDBEAR/USDT,2.43e-06,2.46e-06,2.42e-06,2.44e-06,8800000.0,21.472
1647216000000.0,2022-03-14 00:00:00,ASDBEAR/USDT,2.47e-06,2.52e-06,2.43e-06,2.43e-06,0.0,0.0
1647129600000.0,2022-03-13 00:00:00,ASDBEAR/USDT,2.43e-06,2.48e-06,2.43e-06,2.47e-06,0.0,0.0
1647043200000.0,2022-03-12 00:00:00,ASDBEAR/USDT,2.35e-06,2.43e-06,2.33e-06,2.43e-06,100000.0,0.243
1646956800000.0,2022-03-11 00:00:00,ASDBEAR/USDT,2.35e-06,2.38e-06,2.33e-06,2.35e-06,892340.4255319149,2.097
1646870400000.0,2022-03-10 00:00:00,ASDBEAR/USDT,2.28e-06,2.35e-06,2.26e-06,2.35e-06,0.0,0.0
1646784000000.0,2022-03-09 00:00:00,ASDBEAR/USDT,2.35e-06,2.35e-06,2.22e-06,2.28e-06,0.0,0.0
1646697600000.0,2022-03-08 00:00:00,ASDBEAR/USDT,2.38e-06,2.38e-06,2.35e-06,2.35e-06,0.0,0.0
1646611200000.0,2022-03-07 00:00:00,ASDBEAR/USDT,2.37e-06,2.42e-06,2.35e-06,2.38e-06,0.0,0.0
1646524800000.0,2022-03-06 00:00:00,ASDBEAR/USDT,2.36e-06,2.37e-06,2.29e-06,2.37e-06,1090717.299578059,2.585
1646438400000.0,2022-03-05 00:00:00,ASDBEAR/USDT,2.33e-06,2.36e-06,2.29e-06,2.36e-06,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,ASDBEAR/USDT,2.18e-06,2.33e-06,2.1e-06,2.33e-06,31549785.40772532,73.511
1646265600000.0,2022-03-03 00:00:00,ASDBEAR/USDT,2.1e-06,2.19e-06,2.08e-06,2.18e-06,46842660.55045872,102.117
1646179200000.0,2022-03-02 00:00:00,ASDBEAR/USDT,2.1e-06,2.1e-06,2.07e-06,2.1e-06,13112857.142857144,27.537
1646092800000.0,2022-03-01 00:00:00,ASDBEAR/USDT,2.22e-06,2.22e-06,2.1e-06,2.1e-06,50537142.857142866,106.128
1646006400000.0,2022-02-28 00:00:00,ASDBEAR/USDT,2.27e-06,2.3e-06,2.17e-06,2.22e-06,2700000.0,5.994
