https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SXP,Volume BTC
1663459200,2022-09-18 00:00:00,SXP/BTC,0.00001783,0.00001783,0.0000178,0.00001781,9.2437,0.000164543544
1663372800,2022-09-17 00:00:00,SXP/BTC,0.00001758,0.0000179,0.00001742,0.00001778,10304.6292,0.183448204071
1663286400,2022-09-16 00:00:00,SXP/BTC,0.00001733,0.00001769,0.00001719,0.00001754,2412.1279,0.042152146159
1663200000,2022-09-15 00:00:00,SXP/BTC,0.00001773,0.00001773,0.00001722,0.00001736,7382.3987,0.128372457405
1663113600,2022-09-14 00:00:00,SXP/BTC,0.00001753,0.00001788,0.00001736,0.00001765,28980.9498,0.515043054609
1663027200,2022-09-13 00:00:00,SXP/BTC,0.00001744,0.0000179,0.0000173,0.00001757,10533.5659,0.185882757845
1662940800,2022-09-12 00:00:00,SXP/BTC,0.00001772,0.00001796,0.00001734,0.00001745,6898.1359,0.122003713308
1662854400,2022-09-11 00:00:00,SXP/BTC,0.00001804,0.00001818,0.00001774,0.00001774,1197.2655,0.02148631569
1662768000,2022-09-10 00:00:00,SXP/BTC,0.00001811,0.0000184,0.0000178,0.000018,4769.7318,0.086372215074
1662681600,2022-09-09 00:00:00,SXP/BTC,0.00001907,0.00001921,0.00001791,0.00001807,4632.3104,0.08630341211
1662595200,2022-09-08 00:00:00,SXP/BTC,0.00001844,0.00001908,0.00001839,0.00001907,5554.4775,0.10506261316
1662508800,2022-09-07 00:00:00,SXP/BTC,0.00001827,0.00001859,0.00001808,0.00001852,3099.0526,0.057127347194
1662422400,2022-09-06 00:00:00,SXP/BTC,0.00001895,0.00001951,0.00001815,0.00001828,7721.5625,0.146837012927
1662336000,2022-09-05 00:00:00,SXP/BTC,0.00001922,0.00001928,0.00001862,0.00001894,1531.7338,0.02887296697
1662249600,2022-09-04 00:00:00,SXP/BTC,0.00001883,0.00001924,0.00001877,0.00001915,4486.2523,0.08551672262
1662163200,2022-09-03 00:00:00,SXP/BTC,0.00001855,0.0000189,0.00001855,0.0000188,1029.3466,0.019289201014
1662076800,2022-09-02 00:00:00,SXP/BTC,0.00001867,0.00001889,0.00001851,0.00001857,7386.9493,0.138614817291
1661990400,2022-09-01 00:00:00,SXP/BTC,0.00001836,0.00001871,0.00001816,0.00001863,1423.1619,0.026176609025
1661904000,2022-08-31 00:00:00,SXP/BTC,0.00001859,0.00001875,0.00001832,0.00001835,6869.2438,0.127491494237
1661817600,2022-08-30 00:00:00,SXP/BTC,0.00001866,0.00001872,0.00001833,0.0000185,9675.0355,0.179196661103
1661731200,2022-08-29 00:00:00,SXP/BTC,0.00001826,0.00001864,0.00001814,0.00001864,3919.6912,0.07208407657
1661644800,2022-08-28 00:00:00,SXP/BTC,0.000018,0.00001859,0.00001795,0.00001824,4104.7478,0.074794043855
1661558400,2022-08-27 00:00:00,SXP/BTC,0.000018,0.00001813,0.00001778,0.00001806,4581.5206,0.082220496111
1661472000,2022-08-26 00:00:00,SXP/BTC,0.00001893,0.00001896,0.0000179,0.00001804,3217.8245,0.058890084625
1661385600,2022-08-25 00:00:00,SXP/BTC,0.00001906,0.00001919,0.00001868,0.00001889,1185.7964,0.022485728326
1661299200,2022-08-24 00:00:00,SXP/BTC,0.00001894,0.00001922,0.00001864,0.00001898,11168.2984,0.21218816914
1661212800,2022-08-23 00:00:00,SXP/BTC,0.00001857,0.00001905,0.00001844,0.00001892,5517.3428,0.103287898962
1661126400,2022-08-22 00:00:00,SXP/BTC,0.00001851,0.00001856,0.00001768,0.00001855,7176.7413,0.129862542012
1661040000,2022-08-21 00:00:00,SXP/BTC,0.00001837,0.00001864,0.00001826,0.0000185,1399.1967,0.025890457333
1660953600,2022-08-20 00:00:00,SXP/BTC,0.00001841,0.00001884,0.0000182,0.00001836,6529.503,0.121438249233
1660867200,2022-08-19 00:00:00,SXP/BTC,0.00001869,0.00001869,0.00001816,0.0000184,10793.2327,0.197996596142
1660780800,2022-08-18 00:00:00,SXP/BTC,0.00001954,0.0000196,0.0000186,0.00001865,3964.7135,0.075968118905
1660694400,2022-08-17 00:00:00,SXP/BTC,0.0000202,0.00002036,0.00001948,0.00001962,40207.8886,0.80488361448
1660608000,2022-08-16 00:00:00,SXP/BTC,0.00002078,0.00002091,0.00001996,0.0000202,23687.9073,0.482140743601
1660521600,2022-08-15 00:00:00,SXP/BTC,0.00002014,0.00002096,0.00002013,0.00002071,14612.7825,0.302717586249
1660435200,2022-08-14 00:00:00,SXP/BTC,0.00002072,0.00002077,0.00001992,0.00002024,17721.6309,0.361786704471
1660348800,2022-08-13 00:00:00,SXP/BTC,0.00002047,0.00002108,0.00001994,0.00002074,12557.8399,0.255495145652
1660262400,2022-08-12 00:00:00,SXP/BTC,0.00001997,0.0000209,0.00001972,0.00002055,19435.9837,0.396698448557
1660176000,2022-08-11 00:00:00,SXP/BTC,0.0000196,0.00002062,0.00001928,0.00002003,6414.0404,0.128028368872
1660089600,2022-08-10 00:00:00,SXP/BTC,0.00001931,0.00001962,0.00001916,0.00001954,3259.9814,0.063154091339
1660003200,2022-08-09 00:00:00,SXP/BTC,0.00001986,0.00002016,0.00001917,0.00001926,21916.5088,0.433496293641
1659916800,2022-08-08 00:00:00,SXP/BTC,0.00002008,0.00002042,0.00001977,0.00001983,33364.9386,0.661746915888
1659830400,2022-08-07 00:00:00,SXP/BTC,0.00002036,0.00002046,0.00002,0.00002003,9043.8953,0.183123644059
1659744000,2022-08-06 00:00:00,SXP/BTC,0.0000193,0.00002105,0.00001926,0.00002046,24089.99064754,0.4948697414651444
1659657600,2022-08-05 00:00:00,SXP/BTC,0.00001887,0.00001942,0.00001887,0.00001933,17990.7027,0.345946893749
1659571200,2022-08-04 00:00:00,SXP/BTC,0.00001843,0.00001894,0.00001831,0.00001892,27064.5952,0.502283551462
1659484800,2022-08-03 00:00:00,SXP/BTC,0.00001848,0.00001876,0.00001813,0.0000184,4372.1643,0.081113958889
1659398400,2022-08-02 00:00:00,SXP/BTC,0.00001911,0.00001971,0.0000184,0.00001844,40732.1431,0.777595249747
1659312000,2022-08-01 00:00:00,SXP/BTC,0.00001855,0.00001962,0.00001854,0.00001911,24002.2093,0.459872110403
1659225600,2022-07-31 00:00:00,SXP/BTC,0.00001778,0.00001954,0.00001778,0.00001857,83346.4056,1.575895716261
1659139200,2022-07-30 00:00:00,SXP/BTC,0.00001802,0.00001847,0.00001767,0.00001771,36592.6884,0.657689351668
1659052800,2022-07-29 00:00:00,SXP/BTC,0.00001739,0.00001831,0.00001736,0.00001792,27773.7452,0.491028847314
1658966400,2022-07-28 00:00:00,SXP/BTC,0.00001733,0.00001758,0.00001711,0.00001739,20776.6901,0.359100799408
1658880000,2022-07-27 00:00:00,SXP/BTC,0.00001736,0.00001745,0.000017,0.00001731,3083.2351,0.053041910032
1658793600,2022-07-26 00:00:00,SXP/BTC,0.00001718,0.00001738,0.00001701,0.00001737,2324.0669,0.039925700737
1658707200,2022-07-25 00:00:00,SXP/BTC,0.00001769,0.0000178,0.00001705,0.00001721,7576.7752,0.131668073228
1658620800,2022-07-24 00:00:00,SXP/BTC,0.00001764,0.00001792,0.00001762,0.00001774,2864.9637,0.050743317618
1658534400,2022-07-23 00:00:00,SXP/BTC,0.00001746,0.00001782,0.00001739,0.00001768,17300.1704,0.304459788026
1658448000,2022-07-22 00:00:00,SXP/BTC,0.00001756,0.00001776,0.00001725,0.00001746,1422.9434,0.024907862274
1658361600,2022-07-21 00:00:00,SXP/BTC,0.00001728,0.00001765,0.0000171,0.0000175,3440.3746,0.059832150361
1658275200,2022-07-20 00:00:00,SXP/BTC,0.00001804,0.00001836,0.0000172,0.00001728,10854.0707,0.190673162248
1658188800,2022-07-19 00:00:00,SXP/BTC,0.00001807,0.00001901,0.00001784,0.00001798,15244.945,0.275900013145
1658102400,2022-07-18 00:00:00,SXP/BTC,0.00001825,0.00001843,0.00001785,0.000018,3036.5866,0.055309760357
1658016000,2022-07-17 00:00:00,SXP/BTC,0.00001829,0.00001836,0.00001789,0.00001814,14384.187,0.261097179424
1657929600,2022-07-16 00:00:00,SXP/BTC,0.00001774,0.00001834,0.00001769,0.00001827,3771.2526,0.068295081821
1657843200,2022-07-15 00:00:00,SXP/BTC,0.00001785,0.00001796,0.00001764,0.00001776,2384.7205,0.042477702351
1657756800,2022-07-14 00:00:00,SXP/BTC,0.00001759,0.00001784,0.00001745,0.00001784,5330.5564,0.094280991368
1657670400,2022-07-13 00:00:00,SXP/BTC,0.00001811,0.00001814,0.00001745,0.0000177,8665.3583,0.153470497566
1657584000,2022-07-12 00:00:00,SXP/BTC,0.00001829,0.00001862,0.00001802,0.00001802,1896.828,0.034861226443
1657497600,2022-07-11 00:00:00,SXP/BTC,0.00001893,0.00001893,0.00001826,0.00001835,3243.6475,0.060231752938
1657411200,2022-07-10 00:00:00,SXP/BTC,0.00001889,0.00001906,0.00001874,0.00001887,2884.4875,0.054389938059
1657324800,2022-07-09 00:00:00,SXP/BTC,0.00001856,0.000019,0.00001855,0.00001895,1445.3081,0.027188270548
