https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTO,Volume BTC
1663459200,2022-09-18 00:00:00,LTO/BTC,0.00000418,0.00000418,0.00000418,0.00000418,2413.0969,0.010086745042
1663455600,2022-09-17 23:00:00,LTO/BTC,0.00000415,0.00000415,0.00000415,0.00000415,0,0
1663452000,2022-09-17 22:00:00,LTO/BTC,0.00000416,0.00000416,0.00000415,0.00000415,1395.098,0.005803415782
1663448400,2022-09-17 21:00:00,LTO/BTC,0.00000416,0.00000416,0.00000416,0.00000416,19.7665,0.00008222864
1663444800,2022-09-17 20:00:00,LTO/BTC,0.00000417,0.00000417,0.00000417,0.00000417,759.3178,0.003166355226
1663441200,2022-09-17 19:00:00,LTO/BTC,0.00000415,0.00000417,0.00000415,0.00000417,1741.327,0.00725095158
1663437600,2022-09-17 18:00:00,LTO/BTC,0.00000414,0.00000414,0.00000414,0.00000414,1000,0.00414
1663434000,2022-09-17 17:00:00,LTO/BTC,0.00000411,0.00000413,0.00000411,0.00000413,463.5119,0.001908060859
1663430400,2022-09-17 16:00:00,LTO/BTC,0.00000414,0.00000414,0.00000412,0.00000412,7692.2402,0.031695106254
1663426800,2022-09-17 15:00:00,LTO/BTC,0.00000416,0.00000416,0.00000416,0.00000416,1.254,0.00000521664
1663423200,2022-09-17 14:00:00,LTO/BTC,0.00000417,0.0000042,0.00000414,0.0000042,2257.2336,0.009394907332
1663419600,2022-09-17 13:00:00,LTO/BTC,0.00000416,0.00000417,0.00000416,0.00000417,45.5066,0.000189333303
1663416000,2022-09-17 12:00:00,LTO/BTC,0.00000415,0.00000415,0.00000415,0.00000415,1.1337,0.000004704855
1663412400,2022-09-17 11:00:00,LTO/BTC,0.00000413,0.00000413,0.00000413,0.00000413,0,0
1663408800,2022-09-17 10:00:00,LTO/BTC,0.00000413,0.00000413,0.00000413,0.00000413,0,0
1663405200,2022-09-17 09:00:00,LTO/BTC,0.00000413,0.00000413,0.00000413,0.00000413,0,0
1663401600,2022-09-17 08:00:00,LTO/BTC,0.00000413,0.00000413,0.00000413,0.00000413,0,0
1663398000,2022-09-17 07:00:00,LTO/BTC,0.00000413,0.00000413,0.00000413,0.00000413,0,0
1663394400,2022-09-17 06:00:00,LTO/BTC,0.0000041,0.00000415,0.0000041,0.00000413,37.488,0.000155396594
1663390800,2022-09-17 05:00:00,LTO/BTC,0.00000412,0.00000412,0.00000412,0.00000412,0,0
1663387200,2022-09-17 04:00:00,LTO/BTC,0.00000412,0.00000412,0.00000412,0.00000412,13.273,0.00005468476
1663383600,2022-09-17 03:00:00,LTO/BTC,0.00000414,0.00000414,0.00000414,0.00000414,0,0
1663380000,2022-09-17 02:00:00,LTO/BTC,0.00000414,0.00000414,0.00000414,0.00000414,2.5847,0.000010700658
1663376400,2022-09-17 01:00:00,LTO/BTC,0.00000411,0.00000414,0.0000041,0.00000414,389.3071,0.001600099792
1663372800,2022-09-17 00:00:00,LTO/BTC,0.00000417,0.0000042,0.00000411,0.00000416,640.1617,0.00264849964
1663369200,2022-09-16 23:00:00,LTO/BTC,0.00000414,0.00000414,0.00000414,0.00000414,2.5847,0.000010700658
1663365600,2022-09-16 22:00:00,LTO/BTC,0.00000414,0.00000417,0.00000414,0.00000417,131.358,0.00054579249
1663362000,2022-09-16 21:00:00,LTO/BTC,0.00000417,0.00000417,0.00000417,0.00000417,2.5847,0.000010778199
1663358400,2022-09-16 20:00:00,LTO/BTC,0.00000414,0.00000414,0.00000414,0.00000414,12.0455,0.00004986837
1663354800,2022-09-16 19:00:00,LTO/BTC,0.00000416,0.00000416,0.00000416,0.00000416,0,0
1663351200,2022-09-16 18:00:00,LTO/BTC,0.00000416,0.00000416,0.00000416,0.00000416,0,0
1663347600,2022-09-16 17:00:00,LTO/BTC,0.00000419,0.00000421,0.00000416,0.00000416,328.5482,0.001374934617
1663344000,2022-09-16 16:00:00,LTO/BTC,0.00000419,0.00000419,0.00000419,0.00000419,2.2277,0.000009334063
1663340400,2022-09-16 15:00:00,LTO/BTC,0.00000411,0.00000417,0.00000411,0.00000417,361.156,0.001484583783
1663336800,2022-09-16 14:00:00,LTO/BTC,0.00000412,0.00000412,0.00000412,0.00000412,152.2627,0.000627322324
1663333200,2022-09-16 13:00:00,LTO/BTC,0.00000408,0.00000411,0.00000408,0.00000411,309.6881,0.001268156982
1663329600,2022-09-16 12:00:00,LTO/BTC,0.00000409,0.00000409,0.00000409,0.00000409,0,0
1663326000,2022-09-16 11:00:00,LTO/BTC,0.00000408,0.00000409,0.00000408,0.00000409,40.7358,0.000166212136
1663322400,2022-09-16 10:00:00,LTO/BTC,0.00000411,0.00000411,0.00000411,0.00000411,0,0
1663318800,2022-09-16 09:00:00,LTO/BTC,0.00000411,0.00000411,0.00000411,0.00000411,0,0
1663315200,2022-09-16 08:00:00,LTO/BTC,0.00000411,0.00000411,0.00000411,0.00000411,0,0
1663311600,2022-09-16 07:00:00,LTO/BTC,0.00000411,0.00000411,0.00000411,0.00000411,0,0
1663308000,2022-09-16 06:00:00,LTO/BTC,0.00000411,0.00000411,0.00000411,0.00000411,0,0
1663304400,2022-09-16 05:00:00,LTO/BTC,0.00000411,0.00000411,0.00000411,0.00000411,1.2184,0.000005007624
1663300800,2022-09-16 04:00:00,LTO/BTC,0.00000409,0.00000409,0.00000409,0.00000409,1.2184,0.000004983256
1663297200,2022-09-16 03:00:00,LTO/BTC,0.00000409,0.00000409,0.00000409,0.00000409,0,0
1663293600,2022-09-16 02:00:00,LTO/BTC,0.00000409,0.00000409,0.00000409,0.00000409,52.4125,0.000214367125
1663290000,2022-09-16 01:00:00,LTO/BTC,0.0000041,0.00000411,0.0000041,0.00000411,11.2433,0.000046184116
1663286400,2022-09-16 00:00:00,LTO/BTC,0.0000041,0.00000414,0.00000406,0.00000411,779.8326,0.003193190427
1663282800,2022-09-15 23:00:00,LTO/BTC,0.00000415,0.00000415,0.00000414,0.00000414,38.2667,0.000158712197
1663279200,2022-09-15 22:00:00,LTO/BTC,0.00000414,0.00000414,0.00000414,0.00000414,5.1177,0.000021187278
1663275600,2022-09-15 21:00:00,LTO/BTC,0.00000409,0.00000409,0.00000409,0.00000409,15.1714,0.000062051026
1663272000,2022-09-15 20:00:00,LTO/BTC,0.00000413,0.00000413,0.00000413,0.00000413,0,0
1663268400,2022-09-15 19:00:00,LTO/BTC,0.00000413,0.00000413,0.00000413,0.00000413,36.6096,0.000151197648
1663264800,2022-09-15 18:00:00,LTO/BTC,0.00000408,0.00000408,0.00000408,0.00000408,0,0
1663261200,2022-09-15 17:00:00,LTO/BTC,0.00000408,0.00000408,0.00000408,0.00000408,28.6159,0.000116752872
1663257600,2022-09-15 16:00:00,LTO/BTC,0.00000409,0.00000409,0.00000409,0.00000409,0,0
1663254000,2022-09-15 15:00:00,LTO/BTC,0.00000409,0.00000409,0.00000409,0.00000409,1.3547,0.000005540723
1663250400,2022-09-15 14:00:00,LTO/BTC,0.0000041,0.0000041,0.0000041,0.0000041,37.2899,0.00015288859
1663246800,2022-09-15 13:00:00,LTO/BTC,0.00000408,0.00000411,0.00000408,0.00000411,625.6991,0.002557521807
1663243200,2022-09-15 12:00:00,LTO/BTC,0.00000407,0.00000407,0.00000407,0.00000407,1.4665,0.000005968655
1663239600,2022-09-15 11:00:00,LTO/BTC,0.00000412,0.00000412,0.00000412,0.00000412,0,0
1663236000,2022-09-15 10:00:00,LTO/BTC,0.00000412,0.00000412,0.00000412,0.00000412,18.1426,0.000074747512
1663232400,2022-09-15 09:00:00,LTO/BTC,0.00000408,0.0000041,0.00000408,0.0000041,47.5444,0.000194001732
1663228800,2022-09-15 08:00:00,LTO/BTC,0.00000412,0.00000412,0.00000412,0.00000412,1.8473,0.000007610876
1663225200,2022-09-15 07:00:00,LTO/BTC,0.00000412,0.00000412,0.00000412,0.00000412,0,0
1663221600,2022-09-15 06:00:00,LTO/BTC,0.00000408,0.00000412,0.00000404,0.00000412,319.7369,0.001298302079
1663218000,2022-09-15 05:00:00,LTO/BTC,0.00000407,0.00000414,0.00000406,0.00000413,1104.2751,0.004513144634
1663214400,2022-09-15 04:00:00,LTO/BTC,0.00000412,0.00000427,0.00000408,0.0000041,1646.7882,0.00691627064
1663210800,2022-09-15 03:00:00,LTO/BTC,0.00000408,0.00000408,0.00000408,0.00000408,1.2038,0.000004911504
1663207200,2022-09-15 02:00:00,LTO/BTC,0.00000405,0.00000411,0.00000404,0.00000411,325.9112,0.001325361492
1663203600,2022-09-15 01:00:00,LTO/BTC,0.00000407,0.00000407,0.00000407,0.00000407,0,0
1663200000,2022-09-15 00:00:00,LTO/BTC,0.00000407,0.00000407,0.00000407,0.00000407,0,0
1663196400,2022-09-14 23:00:00,LTO/BTC,0.00000407,0.00000407,0.00000407,0.00000407,0,0
1663192800,2022-09-14 22:00:00,LTO/BTC,0.00000411,0.00000411,0.00000407,0.00000407,1886.6026,0.007693478135
1663189200,2022-09-14 21:00:00,LTO/BTC,0.00000417,0.00000417,0.00000409,0.00000409,389.3107,0.001592642621
1663185600,2022-09-14 20:00:00,LTO/BTC,0.00000414,0.00000415,0.00000408,0.00000415,33.2386,0.000136087143
1663182000,2022-09-14 19:00:00,LTO/BTC,0.00000412,0.00000417,0.00000412,0.00000417,7.994,0.000033152611
1663178400,2022-09-14 18:00:00,LTO/BTC,0.0000041,0.00000412,0.0000041,0.00000412,3.5943,0.000014756822
1663174800,2022-09-14 17:00:00,LTO/BTC,0.00000407,0.00000407,0.00000407,0.00000407,0,0
1663171200,2022-09-14 16:00:00,LTO/BTC,0.00000407,0.00000412,0.00000407,0.00000407,166.7202,0.00068606753
1663167600,2022-09-14 15:00:00,LTO/BTC,0.00000406,0.00000406,0.00000406,0.00000406,1.054,0.00000427924
1663164000,2022-09-14 14:00:00,LTO/BTC,0.00000405,0.00000405,0.00000405,0.00000405,0,0
1663160400,2022-09-14 13:00:00,LTO/BTC,0.00000405,0.00000405,0.00000405,0.00000405,1.1834,0.00000479277
1663156800,2022-09-14 12:00:00,LTO/BTC,0.00000403,0.00000403,0.00000403,0.00000403,0,0
1663153200,2022-09-14 11:00:00,LTO/BTC,0.00000403,0.00000403,0.00000403,0.00000403,2.6311,0.000010603333
1663149600,2022-09-14 10:00:00,LTO/BTC,0.0000041,0.0000041,0.00000401,0.00000401,8.618,0.00003494564
1663146000,2022-09-14 09:00:00,LTO/BTC,0.000004,0.0000041,0.000004,0.00000408,1366.7865,0.005535479019
1663142400,2022-09-14 08:00:00,LTO/BTC,0.00000395,0.00000395,0.00000395,0.00000395,163.1778,0.00064455231
1663138800,2022-09-14 07:00:00,LTO/BTC,0.00000396,0.00000402,0.00000393,0.00000399,1653.8014,0.006556196782
1663135200,2022-09-14 06:00:00,LTO/BTC,0.00000396,0.00000401,0.00000395,0.00000401,1000.1519,0.003960538072
1663131600,2022-09-14 05:00:00,LTO/BTC,0.00000394,0.00000394,0.00000394,0.00000394,0,0
1663128000,2022-09-14 04:00:00,LTO/BTC,0.00000394,0.00000394,0.00000394,0.00000394,0,0
1663124400,2022-09-14 03:00:00,LTO/BTC,0.00000394,0.00000394,0.00000394,0.00000394,0,0
1663120800,2022-09-14 02:00:00,LTO/BTC,0.00000394,0.00000394,0.00000394,0.00000394,1.0079,0.000003971126
1663117200,2022-09-14 01:00:00,LTO/BTC,0.00000393,0.00000395,0.00000393,0.00000395,762.7665,0.003005294403
1663113600,2022-09-14 00:00:00,LTO/BTC,0.00000393,0.00000393,0.00000393,0.00000393,1290.6277,0.005072166861
1663110000,2022-09-13 23:00:00,LTO/BTC,0.00000396,0.00000396,0.00000396,0.00000396,2.5847,0.000010235412
1663106400,2022-09-13 22:00:00,LTO/BTC,0.000004,0.000004,0.00000398,0.00000398,3.7451,0.000014957192
1663102800,2022-09-13 21:00:00,LTO/BTC,0.00000403,0.00000405,0.00000403,0.00000405,560.0705,0.002268233831
1663099200,2022-09-13 20:00:00,LTO/BTC,0.00000401,0.00000401,0.00000401,0.00000401,1.3706,0.000005496106
1663095600,2022-09-13 19:00:00,LTO/BTC,0.000004,0.000004,0.000004,0.000004,2.5847,0.0000103388
1663092000,2022-09-13 18:00:00,LTO/BTC,0.00000399,0.00000399,0.00000399,0.00000399,1.1524,0.000004598076
1663088400,2022-09-13 17:00:00,LTO/BTC,0.00000397,0.00000397,0.00000394,0.00000394,8984.5074,0.035475921017
1663084800,2022-09-13 16:00:00,LTO/BTC,0.00000394,0.00000396,0.00000394,0.00000396,7202.3988,0.028377502966
1663081200,2022-09-13 15:00:00,LTO/BTC,0.00000393,0.00000393,0.00000393,0.00000393,7734.4874,0.030396535482
1663077600,2022-09-13 14:00:00,LTO/BTC,0.00000392,0.00000393,0.00000392,0.00000393,4.2921,0.000016842106
1663074000,2022-09-13 13:00:00,LTO/BTC,0.00000385,0.00000389,0.00000385,0.00000389,5.1694,0.000020005578
1663070400,2022-09-13 12:00:00,LTO/BTC,0.00000384,0.00000389,0.00000379,0.00000379,1516.2078,0.005822300959
1663066800,2022-09-13 11:00:00,LTO/BTC,0.00000385,0.00000385,0.00000384,0.00000384,845.5171,0.00324679769
1663063200,2022-09-13 10:00:00,LTO/BTC,0.00000389,0.00000389,0.00000389,0.00000389,0,0
1663059600,2022-09-13 09:00:00,LTO/BTC,0.00000396,0.00000396,0.00000389,0.00000389,2531.619,0.010024870293
