https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume USD
1663279200000.0,2022-09-15 22:00:00,EURT/USD,0.9988,0.9988,0.9988,0.9988,0.0,0.0
1663275600000.0,2022-09-15 21:00:00,EURT/USD,0.9988,0.9988,0.9988,0.9988,0.0,0.0
1663272000000.0,2022-09-15 20:00:00,EURT/USD,0.9988,0.9988,0.9988,0.9988,0.0,0.0
1663268400000.0,2022-09-15 19:00:00,EURT/USD,0.9988,0.9988,0.9988,0.9988,0.0,0.0
1663264800000.0,2022-09-15 18:00:00,EURT/USD,1.0,1.0,0.9988,0.9988,146.0,145.8248
1663261200000.0,2022-09-15 17:00:00,EURT/USD,1.0,1.0002,1.0,1.0,0.0,0.0
1663257600000.0,2022-09-15 16:00:00,EURT/USD,1.0,1.0004,1.0,1.0,10.0,10.0
1663254000000.0,2022-09-15 15:00:00,EURT/USD,1.0,1.0,1.0,1.0,0.0,0.0
1663250400000.0,2022-09-15 14:00:00,EURT/USD,1.0,1.0,1.0,1.0,0.0,0.0
1663246800000.0,2022-09-15 13:00:00,EURT/USD,1.0,1.0,1.0,1.0,0.0,0.0
1663243200000.0,2022-09-15 12:00:00,EURT/USD,0.9992,1.0,0.9992,1.0,120.0,120.0
1663239600000.0,2022-09-15 11:00:00,EURT/USD,0.9992,0.9992,0.9992,0.9992,119.0,118.9048
1663236000000.0,2022-09-15 10:00:00,EURT/USD,0.9992,0.9992,0.9992,0.9992,134.0,133.8928
1663232400000.0,2022-09-15 09:00:00,EURT/USD,0.9999,0.9999,0.9992,0.9992,39.0,38.9688
1663228800000.0,2022-09-15 08:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663225200000.0,2022-09-15 07:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663221600000.0,2022-09-15 06:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663218000000.0,2022-09-15 05:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663214400000.0,2022-09-15 04:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,2.0,1.9998
1663210800000.0,2022-09-15 03:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663207200000.0,2022-09-15 02:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663200000000.0,2022-09-15 00:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663196400000.0,2022-09-14 23:00:00,EURT/USD,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663192800000.0,2022-09-14 22:00:00,EURT/USD,0.997,0.9999,0.997,0.9999,81.0,80.9919
1663189200000.0,2022-09-14 21:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663185600000.0,2022-09-14 20:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663182000000.0,2022-09-14 19:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663174800000.0,2022-09-14 17:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663167600000.0,2022-09-14 15:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663164000000.0,2022-09-14 14:00:00,EURT/USD,0.997,0.997,0.997,0.997,0.0,0.0
1663160400000.0,2022-09-14 13:00:00,EURT/USD,1.0,1.0,0.997,0.997,140.06018054162487,139.64
1663156800000.0,2022-09-14 12:00:00,EURT/USD,1.0,1.0,1.0,1.0,0.0,0.0
1663153200000.0,2022-09-14 11:00:00,EURT/USD,1.0,1.0,1.0,1.0,0.0,0.0
1663149600000.0,2022-09-14 10:00:00,EURT/USD,0.9965,1.0,0.9965,1.0,120.0,120.0
1663146000000.0,2022-09-14 09:00:00,EURT/USD,0.9965,0.9965,0.9965,0.9965,0.0,0.0
1663142400000.0,2022-09-14 08:00:00,EURT/USD,0.9956,0.9965,0.9956,0.9965,0.0,0.0
1663138800000.0,2022-09-14 07:00:00,EURT/USD,0.9956,0.9956,0.9956,0.9956,0.0,0.0
1663135200000.0,2022-09-14 06:00:00,EURT/USD,0.9975,0.9975,0.9956,0.9956,3.0,2.9868
1663131600000.0,2022-09-14 05:00:00,EURT/USD,0.9975,0.9975,0.9975,0.9975,0.0,0.0
1663128000000.0,2022-09-14 04:00:00,EURT/USD,0.9975,0.9975,0.9975,0.9975,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,EURT/USD,0.9975,0.9975,0.9975,0.9975,0.0,0.0
1663120800000.0,2022-09-14 02:00:00,EURT/USD,0.9975,0.9975,0.9975,0.9975,0.0,0.0
1663117200000.0,2022-09-14 01:00:00,EURT/USD,0.9951,0.9975,0.9951,0.9975,130.94706766917292,130.6197
1663113600000.0,2022-09-14 00:00:00,EURT/USD,0.9946,0.9951,0.9936,0.9951,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,EURT/USD,0.9946,0.9946,0.9946,0.9946,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,EURT/USD,0.9946,0.9946,0.9946,0.9946,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,EURT/USD,0.996,0.996,0.9936,0.9946,0.0,0.0
1663099200000.0,2022-09-13 20:00:00,EURT/USD,0.9936,0.996,0.9936,0.996,0.0,0.0
1663095600000.0,2022-09-13 19:00:00,EURT/USD,1.0003,1.0003,0.991,0.9936,689.3923107890498,684.9802
1663092000000.0,2022-09-13 18:00:00,EURT/USD,0.9981,1.0003,0.9981,1.0003,736.8747375787265,737.0958
1663088400000.0,2022-09-13 17:00:00,EURT/USD,0.9995,0.9995,0.997,0.9981,577.535216912133,576.4379
1663084800000.0,2022-09-13 16:00:00,EURT/USD,1.0017,1.0017,0.986,0.9995,2946.2620310155075,2944.7889
1663081200000.0,2022-09-13 15:00:00,EURT/USD,1.0017,1.0018,1.0017,1.0017,1841.0109813317358,1844.1407
1663077600000.0,2022-09-13 14:00:00,EURT/USD,1.0017,1.0018,1.0017,1.0017,0.0,0.0
1663074000000.0,2022-09-13 13:00:00,EURT/USD,1.0025,1.0025,1.0017,1.0017,2009.0948387740839,2012.5103
1663070400000.0,2022-09-13 12:00:00,EURT/USD,1.0138,1.0138,1.0025,1.0025,568.5012468827931,569.9225
1663066800000.0,2022-09-13 11:00:00,EURT/USD,1.0138,1.0138,1.0138,1.0138,0.0,0.0
1663063200000.0,2022-09-13 10:00:00,EURT/USD,1.0154,1.016,1.0138,1.0138,1110.0235746695598,1125.3419
1663059600000.0,2022-09-13 09:00:00,EURT/USD,1.0144,1.0154,1.0144,1.0154,382.8509946818987,388.7469
1663056000000.0,2022-09-13 08:00:00,EURT/USD,1.0116,1.0144,1.0116,1.0144,1064.6369282334385,1079.9677
1663052400000.0,2022-09-13 07:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663048800000.0,2022-09-13 06:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663045200000.0,2022-09-13 05:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663038000000.0,2022-09-13 03:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663023600000.0,2022-09-12 23:00:00,EURT/USD,1.0116,1.0116,1.0116,1.0116,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,EURT/USD,1.013,1.015,1.0116,1.0116,339.0667259786477,342.9999
1663016400000.0,2022-09-12 21:00:00,EURT/USD,1.013,1.013,1.013,1.013,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,EURT/USD,1.0122,1.015,1.0122,1.013,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,EURT/USD,1.0127,1.0127,1.0118,1.0122,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,EURT/USD,1.015,1.015,1.0127,1.0127,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,EURT/USD,1.015,1.015,1.015,1.015,0.0,0.0
1662998400000.0,2022-09-12 16:00:00,EURT/USD,1.0145,1.015,1.0145,1.015,0.0,0.0
1662994800000.0,2022-09-12 15:00:00,EURT/USD,1.0126,1.015,1.0126,1.0145,19.00936421882701,19.285
1662991200000.0,2022-09-12 14:00:00,EURT/USD,1.01,1.0126,1.01,1.0126,0.0,0.0
1662987600000.0,2022-09-12 13:00:00,EURT/USD,1.0133,1.0133,1.01,1.01,487.3847524752475,492.2586
1662984000000.0,2022-09-12 12:00:00,EURT/USD,1.0133,1.0133,1.0133,1.0133,0.0,0.0
1662980400000.0,2022-09-12 11:00:00,EURT/USD,1.0129,1.0133,1.0129,1.0133,205.98588769367413,208.7255
1662976800000.0,2022-09-12 10:00:00,EURT/USD,1.0134,1.0134,1.0125,1.0129,79.96840754269918,81.0
1662973200000.0,2022-09-12 09:00:00,EURT/USD,1.0134,1.0134,1.0134,1.0134,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,EURT/USD,1.0134,1.0134,1.0134,1.0134,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,EURT/USD,1.01,1.015,1.01,1.0134,469.0470692717584,475.3323
1662962400000.0,2022-09-12 06:00:00,EURT/USD,1.0063,1.01,1.0063,1.01,1.0,1.01
1662958800000.0,2022-09-12 05:00:00,EURT/USD,1.0063,1.0063,1.0063,1.0063,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,EURT/USD,1.0064,1.0064,1.0063,1.0063,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,EURT/USD,1.0064,1.0064,1.0064,1.0064,0.0,0.0
1662948000000.0,2022-09-12 02:00:00,EURT/USD,1.0063,1.0064,1.0063,1.0064,405.95965818759936,408.5578
1662944400000.0,2022-09-12 01:00:00,EURT/USD,1.0063,1.0063,1.0063,1.0063,0.0,0.0
1662940800000.0,2022-09-12 00:00:00,EURT/USD,1.0063,1.0063,1.0063,1.0063,0.0,0.0
1662937200000.0,2022-09-11 23:00:00,EURT/USD,1.007,1.007,1.0063,1.0063,5.0,5.0315
1662933600000.0,2022-09-11 22:00:00,EURT/USD,1.007,1.007,1.007,1.007,0.0,0.0
1662930000000.0,2022-09-11 21:00:00,EURT/USD,1.007,1.007,1.007,1.007,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,EURT/USD,1.01,1.01,1.007,1.007,4.0,4.028
1662922800000.0,2022-09-11 19:00:00,EURT/USD,1.0036,1.01,1.0036,1.01,210.7916831683168,212.8996
1662919200000.0,2022-09-11 18:00:00,EURT/USD,1.0036,1.0036,1.0036,1.0036,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,EURT/USD,1.0036,1.0036,1.0036,1.0036,0.0,0.0
1662912000000.0,2022-09-11 16:00:00,EURT/USD,1.005,1.005,1.0036,1.0036,10.0,10.036
1662908400000.0,2022-09-11 15:00:00,EURT/USD,1.005,1.005,1.005,1.005,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,EURT/USD,1.005,1.005,1.005,1.005,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,EURT/USD,1.003,1.005,1.003,1.005,197.91781094527366,198.9074
1662897600000.0,2022-09-11 12:00:00,EURT/USD,1.0018,1.003,1.0018,1.003,110.00000000000001,110.33
1662894000000.0,2022-09-11 11:00:00,EURT/USD,1.0018,1.0018,1.0018,1.0018,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,EURT/USD,1.0017,1.0018,1.0017,1.0018,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,EURT/USD,1.0017,1.0017,1.0017,1.0017,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,EURT/USD,1.0017,1.0017,1.0017,1.0017,0.0,0.0
1662879600000.0,2022-09-11 07:00:00,EURT/USD,1.0017,1.0017,1.0017,1.0017,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,EURT/USD,1.0033,1.0033,1.0017,1.0017,439.01177997404415,439.7581
1662872400000.0,2022-09-11 05:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662854400000.0,2022-09-11 00:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662843600000.0,2022-09-10 21:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662840000000.0,2022-09-10 20:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662832800000.0,2022-09-10 18:00:00,EURT/USD,1.0,1.0033,1.0,1.0033,263.7074653642978,264.5777
1662829200000.0,2022-09-10 17:00:00,EURT/USD,0.9984,1.0,0.9984,1.0,0.0,0.0
1662825600000.0,2022-09-10 16:00:00,EURT/USD,1.0006,1.0025,0.9944,0.9984,3132.6211939102564,3127.609
1662822000000.0,2022-09-10 15:00:00,EURT/USD,1.0033,1.0049,0.9989,1.0006,1564.5434739156506,1565.4822
1662818400000.0,2022-09-10 14:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662807600000.0,2022-09-10 11:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662789600000.0,2022-09-10 06:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662786000000.0,2022-09-10 05:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662782400000.0,2022-09-10 04:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662778800000.0,2022-09-10 03:00:00,EURT/USD,1.0033,1.0033,1.0033,1.0033,0.0,0.0
1662775200000.0,2022-09-10 02:00:00,EURT/USD,0.9976,1.0033,0.9974,1.0033,3494.947174324728,3506.4805
1662771600000.0,2022-09-10 01:00:00,EURT/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1662768000000.0,2022-09-10 00:00:00,EURT/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1662764400000.0,2022-09-09 23:00:00,EURT/USD,0.9976,0.9976,0.9976,0.9976,0.0,0.0
1662760800000.0,2022-09-09 22:00:00,EURT/USD,0.9977,0.9977,0.9964,0.9976,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,EURT/USD,0.9977,0.9977,0.9977,0.9977,0.0,0.0
1662753600000.0,2022-09-09 20:00:00,EURT/USD,0.9977,0.9977,0.9977,0.9977,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,EURT/USD,1.0003,1.0003,0.9951,0.9977,495.8841335070662,494.7436
1662746400000.0,2022-09-09 18:00:00,EURT/USD,1.0074,1.0075,1.0003,1.0003,263.1033689893032,263.1823
1662742800000.0,2022-09-09 17:00:00,EURT/USD,1.0075,1.0075,1.0074,1.0074,0.0,0.0
1662739200000.0,2022-09-09 16:00:00,EURT/USD,1.0074,1.0075,1.0072,1.0075,0.0,0.0
1662735600000.0,2022-09-09 15:00:00,EURT/USD,1.0064,1.0075,1.0064,1.0074,0.0,0.0
1662732000000.0,2022-09-09 14:00:00,EURT/USD,1.0075,1.0075,1.0064,1.0064,0.0,0.0
1662728400000.0,2022-09-09 13:00:00,EURT/USD,1.0075,1.0075,1.0074,1.0075,0.0,0.0
1662724800000.0,2022-09-09 12:00:00,EURT/USD,1.0031,1.0075,1.003,1.0075,21.999999999999996,22.165
1662721200000.0,2022-09-09 11:00:00,EURT/USD,1.0044,1.0044,1.003,1.0031,98.99013059515501,99.297
1662717600000.0,2022-09-09 10:00:00,EURT/USD,1.0052,1.0053,1.0039,1.0044,283.18528474711275,284.4313
1662714000000.0,2022-09-09 09:00:00,EURT/USD,1.0068,1.0068,1.0051,1.0052,10.998905690409869,11.0561
1662710400000.0,2022-09-09 08:00:00,EURT/USD,1.0075,1.0075,1.0065,1.0068,48.985399284862936,49.3185
1662706800000.0,2022-09-09 07:00:00,EURT/USD,1.0057,1.0075,1.0057,1.0075,79.99999999999999,80.6
1662703200000.0,2022-09-09 06:00:00,EURT/USD,1.0057,1.0057,1.0057,1.0057,0.0,0.0
1662699600000.0,2022-09-09 05:00:00,EURT/USD,1.0057,1.0057,1.0057,1.0057,0.0,0.0
1662696000000.0,2022-09-09 04:00:00,EURT/USD,1.0057,1.0057,1.0057,1.0057,0.0,0.0
1662692400000.0,2022-09-09 03:00:00,EURT/USD,1.0057,1.0057,1.0057,1.0057,0.0,0.0
1662688800000.0,2022-09-09 02:00:00,EURT/USD,1.0001,1.0057,1.0,1.0057,1163.3287262603162,1169.9597
1662685200000.0,2022-09-09 01:00:00,EURT/USD,1.0,1.0001,1.0,1.0001,0.0,0.0
1662681600000.0,2022-09-09 00:00:00,EURT/USD,0.9975,1.0,0.9975,1.0,80.0,80.0
1662678000000.0,2022-09-08 23:00:00,EURT/USD,0.9973,0.9975,0.9973,0.9975,79.99999999999999,79.8
1662674400000.0,2022-09-08 22:00:00,EURT/USD,0.9973,0.9973,0.9973,0.9973,0.0,0.0
1662670800000.0,2022-09-08 21:00:00,EURT/USD,0.9973,0.9973,0.9973,0.9973,0.0,0.0
1662667200000.0,2022-09-08 20:00:00,EURT/USD,0.9952,0.9973,0.9952,0.9973,9.0,8.9757
1662663600000.0,2022-09-08 19:00:00,EURT/USD,0.9955,0.9955,0.9947,0.9952,0.0,0.0
1662660000000.0,2022-09-08 18:00:00,EURT/USD,0.9962,1.01,0.9883,0.9955,10380.167754897037,10333.457
1662656400000.0,2022-09-08 17:00:00,EURT/USD,0.995,0.9962,0.995,0.9962,108.93374824332464,108.5198
