https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume BTC
1663545600,2022-09-19 00:00:00,LTC/BTC,0.00272321,0.00272334,0.00271899,0.00272032,60.03329391,0.16330977008925118
1663542000,2022-09-18 23:00:00,LTC/BTC,0.00274464,0.00274464,0.00271334,0.00271709,19.35934925,0.05260109425368251
1663538400,2022-09-18 22:00:00,LTC/BTC,0.00275774,0.00276999,0.00274314,0.00274314,43.79340367,0.12013143734332378
1663534800,2022-09-18 21:00:00,LTC/BTC,0.00285129,0.00285129,0.00269888,0.00275932,1042.63204476,2.8769554537471635
1663531200,2022-09-18 20:00:00,LTC/BTC,0.00285324,0.00285849,0.00285324,0.00285849,1.32745200,0.00379450826748
1663527600,2022-09-18 19:00:00,LTC/BTC,0.00285075,0.00286822,0.00285075,0.00286822,20.30696632,0.0582448469383504
1663524000,2022-09-18 18:00:00,LTC/BTC,0.00285006,0.00285006,0.00284709,0.00284709,5.22614200,0.014879296626780001
1663520400,2022-09-18 17:00:00,LTC/BTC,0.00284558,0.00284558,0.00284558,0.00284558,0.44072956,0.0012541312213448
1663516800,2022-09-18 16:00:00,LTC/BTC,0.00283312,0.00283312,0.00283312,0.00283312,1.05298581,0.0029832351580272
1663513200,2022-09-18 15:00:00,LTC/BTC,0.00284737,0.00285284,0.00284737,0.00285284,18.00000000,0.05135112
1663509600,2022-09-18 14:00:00,LTC/BTC,0.00283722,0.00284310,0.00283722,0.00284310,4.64375381,0.013202656457210998
1663506000,2022-09-18 13:00:00,LTC/BTC,0.00283464,0.00283464,0.00283464,0.00283464,0.00000000,0.0
1663502400,2022-09-18 12:00:00,LTC/BTC,0.00283464,0.00283464,0.00283464,0.00283464,4.50000000,0.012755879999999999
1663498800,2022-09-18 11:00:00,LTC/BTC,0.00283400,0.00284178,0.00283400,0.00284178,69.53596805,0.19760592328512896
1663495200,2022-09-18 10:00:00,LTC/BTC,0.00283400,0.00283400,0.00283386,0.00283386,4.75790000,0.013483222494000002
1663491600,2022-09-18 09:00:00,LTC/BTC,0.00285978,0.00286233,0.00285978,0.00286233,93.01827000,0.26624898476910003
1663488000,2022-09-18 08:00:00,LTC/BTC,0.00285124,0.00285238,0.00285124,0.00285238,64.86912034,0.18503138147540918
1663484400,2022-09-18 07:00:00,LTC/BTC,0.00284516,0.00285343,0.00284197,0.00284890,28.07928167,0.079995065549663
1663480800,2022-09-18 06:00:00,LTC/BTC,0.00285778,0.00285778,0.00284366,0.00284578,16.76173766,0.047700217798074804
1663477200,2022-09-18 05:00:00,LTC/BTC,0.00286412,0.00286412,0.00286412,0.00286412,3.26918423,0.0093633359368276
1663473600,2022-09-18 04:00:00,LTC/BTC,0.00286047,0.00286047,0.00286047,0.00286047,0.00000000,0.0
1663470000,2022-09-18 03:00:00,LTC/BTC,0.00286752,0.00286766,0.00286047,0.00286047,14.00000000,0.04004658
1663466400,2022-09-18 02:00:00,LTC/BTC,0.00287364,0.00287364,0.00286658,0.00286658,4.70906700,0.013498917280860001
1663462800,2022-09-18 01:00:00,LTC/BTC,0.00285204,0.00285204,0.00285204,0.00285204,0.00000000,0.0
1663459200,2022-09-18 00:00:00,LTC/BTC,0.00287350,0.00287350,0.00285204,0.00285204,9.00000000,0.02566836
1663455600,2022-09-17 23:00:00,LTC/BTC,0.00286800,0.00287139,0.00286800,0.00287139,4.72000000,0.0135529608
1663452000,2022-09-17 22:00:00,LTC/BTC,0.00287174,0.00287174,0.00285765,0.00286125,9.40000000,0.026895750000000003
1663448400,2022-09-17 21:00:00,LTC/BTC,0.00289900,0.00289900,0.00289900,0.00289900,0.20779900,0.000602409301
1663444800,2022-09-17 20:00:00,LTC/BTC,0.00290984,0.00290984,0.00290984,0.00290984,37.15574260,0.10811726604718401
1663441200,2022-09-17 19:00:00,LTC/BTC,0.00290247,0.00290247,0.00290247,0.00290247,0.25557561,0.0007418005407567
1663437600,2022-09-17 18:00:00,LTC/BTC,0.00289628,0.00290479,0.00289628,0.00290479,9.86459070,0.028654564419453
1663434000,2022-09-17 17:00:00,LTC/BTC,0.00288195,0.00288195,0.00288195,0.00288195,0.17908300,0.00051610825185
1663430400,2022-09-17 16:00:00,LTC/BTC,0.00287813,0.00287813,0.00287813,0.00287813,0.55146015,0.0015871740015195
1663426800,2022-09-17 15:00:00,LTC/BTC,0.00289223,0.00289223,0.00288394,0.00288521,30.18170879,0.0870805680179959
1663423200,2022-09-17 14:00:00,LTC/BTC,0.00289167,0.00289167,0.00288775,0.00288775,31.64660983,0.0913874975365825
1663419600,2022-09-17 13:00:00,LTC/BTC,0.00287444,0.00288600,0.00287260,0.00287260,50.28758753,0.14445612393867802
1663416000,2022-09-17 12:00:00,LTC/BTC,0.00287716,0.00287716,0.00287716,0.00287716,4.40000000,0.012659504000000002
1663412400,2022-09-17 11:00:00,LTC/BTC,0.00284900,0.00286740,0.00284900,0.00286740,3.48651663,0.009997237784862001
1663408800,2022-09-17 10:00:00,LTC/BTC,0.00284219,0.00284219,0.00283951,0.00284115,22.42100000,0.06370142415
1663405200,2022-09-17 09:00:00,LTC/BTC,0.00283121,0.00283121,0.00283121,0.00283121,0.00000000,0.0
1663401600,2022-09-17 08:00:00,LTC/BTC,0.00284100,0.00284645,0.00283048,0.00283121,84.15357645,0.2382564471810045
1663398000,2022-09-17 07:00:00,LTC/BTC,0.00283215,0.00283215,0.00283215,0.00283215,0.00000000,0.0
1663394400,2022-09-17 06:00:00,LTC/BTC,0.00283215,0.00283215,0.00283215,0.00283215,2.50000000,0.007080375
1663390800,2022-09-17 05:00:00,LTC/BTC,0.00283010,0.00283010,0.00283010,0.00283010,0.00000000,0.0
1663387200,2022-09-17 04:00:00,LTC/BTC,0.00283010,0.00283010,0.00283010,0.00283010,0.00000000,0.0
1663383600,2022-09-17 03:00:00,LTC/BTC,0.00282473,0.00283010,0.00282458,0.00283010,74.77006618,0.211606764296018
1663380000,2022-09-17 02:00:00,LTC/BTC,0.00282572,0.00282572,0.00282572,0.00282572,0.00000000,0.0
1663376400,2022-09-17 01:00:00,LTC/BTC,0.00281457,0.00282572,0.00280817,0.00282572,22.63009900,0.06394632334628
1663372800,2022-09-17 00:00:00,LTC/BTC,0.00282371,0.00282371,0.00282371,0.00282371,4.50000000,0.012706695
1663369200,2022-09-16 23:00:00,LTC/BTC,0.00281774,0.00281774,0.00281774,0.00281774,4.40000000,0.012398056000000001
1663365600,2022-09-16 22:00:00,LTC/BTC,0.00283054,0.00283054,0.00283054,0.00283054,0.00000000,0.0
1663362000,2022-09-16 21:00:00,LTC/BTC,0.00283054,0.00283054,0.00283054,0.00283054,4.20000000,0.011888268
1663358400,2022-09-16 20:00:00,LTC/BTC,0.00283163,0.00283254,0.00283163,0.00283254,8.39999787,0.0237933299666898
1663354800,2022-09-16 19:00:00,LTC/BTC,0.00283053,0.00283908,0.00283053,0.00283603,196.29550491,0.5566999407899073
1663351200,2022-09-16 18:00:00,LTC/BTC,0.00283354,0.00283354,0.00283354,0.00283354,4.20000000,0.011900868
1663347600,2022-09-16 17:00:00,LTC/BTC,0.00283091,0.00283091,0.00282519,0.00282519,22.20000000,0.062719218
1663344000,2022-09-16 16:00:00,LTC/BTC,0.00283700,0.00283700,0.00283700,0.00283700,0.00000000,0.0
1663340400,2022-09-16 15:00:00,LTC/BTC,0.00283800,0.00283908,0.00283700,0.00283700,9.46367300,0.026848440301
1663336800,2022-09-16 14:00:00,LTC/BTC,0.00282302,0.00283880,0.00282302,0.00283880,6.26525710,0.01778581185548
1663333200,2022-09-16 13:00:00,LTC/BTC,0.00282000,0.00282354,0.00282000,0.00282354,5.53486090,0.015627901145585998
1663329600,2022-09-16 12:00:00,LTC/BTC,0.00281976,0.00281976,0.00281720,0.00281737,5.29871000,0.0149284265927
1663326000,2022-09-16 11:00:00,LTC/BTC,0.00282414,0.00282432,0.00282292,0.00282292,39.83250522,0.1124439756356424
1663322400,2022-09-16 10:00:00,LTC/BTC,0.00281657,0.00282002,0.00281657,0.00281948,9.45697567,0.0266637537620516
1663318800,2022-09-16 09:00:00,LTC/BTC,0.00280000,0.00281000,0.00280000,0.00281000,1.96503651,0.0055217525931
1663315200,2022-09-16 08:00:00,LTC/BTC,0.00280989,0.00280989,0.00280000,0.00280000,2.01949871,0.005654596388000001
1663311600,2022-09-16 07:00:00,LTC/BTC,0.00281200,0.00281200,0.00280000,0.00280000,0.75970000,0.00212716
1663308000,2022-09-16 06:00:00,LTC/BTC,0.00283349,0.00283349,0.00283349,0.00283349,0.00000000,0.0
1663304400,2022-09-16 05:00:00,LTC/BTC,0.00282946,0.00283349,0.00282946,0.00283349,1.34596100,0.00381376703389
1663300800,2022-09-16 04:00:00,LTC/BTC,0.00283096,0.00283096,0.00283096,0.00283096,0.00000000,0.0
1663297200,2022-09-16 03:00:00,LTC/BTC,0.00283300,0.00283547,0.00283096,0.00283096,3.02927915,0.008575768102484
1663293600,2022-09-16 02:00:00,LTC/BTC,0.00282137,0.00282137,0.00282137,0.00282137,4.20000000,0.011849754
1663290000,2022-09-16 01:00:00,LTC/BTC,0.00285077,0.00285077,0.00285006,0.00285006,1.19503308,0.0034059159799848
1663286400,2022-09-16 00:00:00,LTC/BTC,0.00285814,0.00287989,0.00285814,0.00285833,39.62124013,0.11325057930078289
1663282800,2022-09-15 23:00:00,LTC/BTC,0.00284577,0.00285000,0.00284577,0.00285000,10.79301400,0.0307600899
1663279200,2022-09-15 22:00:00,LTC/BTC,0.00285367,0.00285367,0.00284786,0.00284786,2.61766065,0.0074547310587089995
1663275600,2022-09-15 21:00:00,LTC/BTC,0.00286460,0.00287000,0.00286460,0.00287000,134.41364633,0.38576716496710006
1663272000,2022-09-15 20:00:00,LTC/BTC,0.00287941,0.00287941,0.00287941,0.00287941,0.00000000,0.0
1663268400,2022-09-15 19:00:00,LTC/BTC,0.00287941,0.00287941,0.00287941,0.00287941,0.00000000,0.0
1663264800,2022-09-15 18:00:00,LTC/BTC,0.00287913,0.00287941,0.00287913,0.00287941,5.31725023,0.015310543484764301
1663261200,2022-09-15 17:00:00,LTC/BTC,0.00287680,0.00289266,0.00287680,0.00289266,29.25000000,0.084610305
1663257600,2022-09-15 16:00:00,LTC/BTC,0.00292195,0.00292195,0.00287340,0.00287801,57.26842954,0.1648191129004154
1663254000,2022-09-15 15:00:00,LTC/BTC,0.00295819,0.00295819,0.00291597,0.00292365,163.29494994,0.477417280392081
1663250400,2022-09-15 14:00:00,LTC/BTC,0.00298000,0.00298100,0.00295106,0.00296824,395.76784716,1.1747339546541984
1663246800,2022-09-15 13:00:00,LTC/BTC,0.00297500,0.00297500,0.00296800,0.00296800,0.39161600,0.0011623162880000002
1663243200,2022-09-15 12:00:00,LTC/BTC,0.00296168,0.00297177,0.00296168,0.00297177,4.56009699,0.0135515594319723
