https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAX,Volume BTC
1663246800,2022-09-15 13:00:00,WAX/BTC,0.00000455,0.00000455,0.00000452,0.00000453,33.1291,0.000150072495
1663243200,2022-09-15 12:00:00,WAX/BTC,0.00000451,0.00000455,0.00000451,0.00000454,155.6052,0.000703732829
1663239600,2022-09-15 11:00:00,WAX/BTC,0.0000045,0.00000454,0.0000045,0.00000452,139.898,0.000631170071
1663236000,2022-09-15 10:00:00,WAX/BTC,0.00000451,0.00000452,0.0000045,0.00000451,8203.1388,0.036996256823
1663232400,2022-09-15 09:00:00,WAX/BTC,0.00000451,0.00000453,0.00000451,0.00000451,37.1232,0.000167933569
1663228800,2022-09-15 08:00:00,WAX/BTC,0.00000453,0.00000454,0.00000452,0.00000452,202.1317,0.000915529955
1663225200,2022-09-15 07:00:00,WAX/BTC,0.00000457,0.00000457,0.00000454,0.00000454,42.519,0.000193691049
1663221600,2022-09-15 06:00:00,WAX/BTC,0.00000451,0.00000455,0.0000045,0.00000455,18857.6582,0.085060578041
1663218000,2022-09-15 05:00:00,WAX/BTC,0.00000454,0.00000454,0.0000045,0.0000045,114.6924,0.000517892716
1663214400,2022-09-15 04:00:00,WAX/BTC,0.00000452,0.00000454,0.0000045,0.00000453,1406.7698,0.006347662414
1663210800,2022-09-15 03:00:00,WAX/BTC,0.00000451,0.00000453,0.00000451,0.00000452,113.462,0.000512398187
1663207200,2022-09-15 02:00:00,WAX/BTC,0.00000453,0.00000455,0.00000452,0.00000453,399.2127,0.001807899119
1663203600,2022-09-15 01:00:00,WAX/BTC,0.00000454,0.00000456,0.00000453,0.00000456,1154.8541,0.005262918487
1663200000,2022-09-15 00:00:00,WAX/BTC,0.00000455,0.00000456,0.00000452,0.00000456,587.1353,0.00267578427
1663196400,2022-09-14 23:00:00,WAX/BTC,0.00000453,0.00000456,0.00000451,0.00000455,1326.9057,0.006019907189
1663192800,2022-09-14 22:00:00,WAX/BTC,0.00000456,0.00000456,0.00000453,0.00000455,464.0641,0.002107638972
1663189200,2022-09-14 21:00:00,WAX/BTC,0.00000458,0.0000046,0.00000453,0.00000453,2392.1141,0.010932327652
1663185600,2022-09-14 20:00:00,WAX/BTC,0.00000459,0.00000461,0.00000457,0.00000459,770.3148,0.003529221363
1663182000,2022-09-14 19:00:00,WAX/BTC,0.0000046,0.00000461,0.00000458,0.00000461,848.8488,0.003898220358
1663178400,2022-09-14 18:00:00,WAX/BTC,0.00000453,0.0000046,0.00000453,0.0000046,3868.4872,0.017689857956
1663174800,2022-09-14 17:00:00,WAX/BTC,0.00000452,0.00000454,0.00000452,0.00000452,1102.6231,0.004985105279
1663171200,2022-09-14 16:00:00,WAX/BTC,0.00000452,0.00000454,0.00000451,0.00000453,53.9614,0.00024425776
1663167600,2022-09-14 15:00:00,WAX/BTC,0.00000452,0.00000455,0.00000452,0.00000454,4081.0198,0.018539702882
1663164000,2022-09-14 14:00:00,WAX/BTC,0.00000452,0.00000455,0.00000451,0.00000452,1306.7982,0.005918647419
1663160400,2022-09-14 13:00:00,WAX/BTC,0.00000454,0.00000454,0.00000452,0.00000453,5617.6251,0.025459197957
1663156800,2022-09-14 12:00:00,WAX/BTC,0.00000454,0.00000456,0.00000451,0.00000456,1926.6305,0.008761085375
1663153200,2022-09-14 11:00:00,WAX/BTC,0.00000452,0.00000454,0.00000451,0.00000454,221.8615,0.001003700352
1663149600,2022-09-14 10:00:00,WAX/BTC,0.00000452,0.00000454,0.00000449,0.00000452,3157.7106,0.014239409565
1663146000,2022-09-14 09:00:00,WAX/BTC,0.00000452,0.00000454,0.0000045,0.00000454,50.3871,0.00022772903
1663142400,2022-09-14 08:00:00,WAX/BTC,0.0000045,0.00000451,0.00000448,0.00000451,3963.7356,0.017804532248
1663138800,2022-09-14 07:00:00,WAX/BTC,0.0000045,0.00000454,0.0000045,0.00000451,29800.7372,0.134406149304
1663135200,2022-09-14 06:00:00,WAX/BTC,0.00000453,0.00000454,0.0000045,0.00000452,19.4789,0.000087983577
1663131600,2022-09-14 05:00:00,WAX/BTC,0.00000453,0.00000453,0.00000451,0.00000453,19.4342,0.00008788578
1663128000,2022-09-14 04:00:00,WAX/BTC,0.00000451,0.00000453,0.0000045,0.00000451,588.7842,0.002665119452
1663124400,2022-09-14 03:00:00,WAX/BTC,0.00000449,0.00000452,0.00000448,0.00000451,698.0463,0.003140001585
1663120800,2022-09-14 02:00:00,WAX/BTC,0.00000449,0.00000449,0.00000446,0.00000448,403.0071,0.001801838286
1663117200,2022-09-14 01:00:00,WAX/BTC,0.0000045,0.00000451,0.00000446,0.00000447,4437.52,0.019891766695
1663113600,2022-09-14 00:00:00,WAX/BTC,0.00000451,0.00000453,0.00000448,0.0000045,5255.262,0.02367663708
1663110000,2022-09-13 23:00:00,WAX/BTC,0.00000452,0.00000453,0.00000448,0.0000045,1510.4826,0.00677321474
1663106400,2022-09-13 22:00:00,WAX/BTC,0.00000455,0.00000456,0.00000453,0.00000453,3060.1657,0.013911573221
1663102800,2022-09-13 21:00:00,WAX/BTC,0.00000456,0.00000459,0.00000454,0.00000457,3602.0565,0.016494378292
1663099200,2022-09-13 20:00:00,WAX/BTC,0.00000455,0.00000457,0.00000454,0.00000455,173.0675,0.000787828783
1663095600,2022-09-13 19:00:00,WAX/BTC,0.00000451,0.00000456,0.00000451,0.00000455,892.7084,0.004038045773
1663092000,2022-09-13 18:00:00,WAX/BTC,0.00000451,0.00000452,0.0000045,0.00000452,983.4611,0.004426149952
1663088400,2022-09-13 17:00:00,WAX/BTC,0.00000452,0.00000452,0.00000448,0.00000451,2485.4289,0.011139506403
1663084800,2022-09-13 16:00:00,WAX/BTC,0.0000045,0.00000452,0.00000447,0.00000451,7096.1247,0.031871030876
1663081200,2022-09-13 15:00:00,WAX/BTC,0.00000446,0.00000451,0.00000446,0.0000045,2756.9479,0.012351376243
1663077600,2022-09-13 14:00:00,WAX/BTC,0.00000445,0.00000448,0.00000442,0.00000447,7505.5523,0.033422704476
1663074000,2022-09-13 13:00:00,WAX/BTC,0.00000443,0.00000446,0.0000044,0.00000445,786.6063,0.003472351125
1663070400,2022-09-13 12:00:00,WAX/BTC,0.00000449,0.00000457,0.0000044,0.00000443,59411.5568,0.261900148858
1663066800,2022-09-13 11:00:00,WAX/BTC,0.0000045,0.00000452,0.00000448,0.0000045,231.8002,0.001042157486
1663063200,2022-09-13 10:00:00,WAX/BTC,0.0000045,0.00000451,0.00000449,0.00000449,21027.2591,0.09462498646
1663059600,2022-09-13 09:00:00,WAX/BTC,0.00000453,0.00000454,0.0000045,0.00000454,49314.4519,0.221977185723
1663056000,2022-09-13 08:00:00,WAX/BTC,0.00000455,0.00000456,0.00000453,0.00000453,160.873,0.00072964187
1663052400,2022-09-13 07:00:00,WAX/BTC,0.00000452,0.00000456,0.00000452,0.00000453,306.4082,0.001388022418
1663048800,2022-09-13 06:00:00,WAX/BTC,0.00000454,0.00000454,0.00000451,0.00000451,1543.8907,0.006978243931
1663045200,2022-09-13 05:00:00,WAX/BTC,0.00000453,0.00000454,0.00000453,0.00000454,1232.759,0.005584667195
1663041600,2022-09-13 04:00:00,WAX/BTC,0.00000456,0.00000457,0.00000453,0.00000453,35.3192,0.000160543628
1663038000,2022-09-13 03:00:00,WAX/BTC,0.00000455,0.00000456,0.00000454,0.00000456,93.5497,0.000425262956
1663034400,2022-09-13 02:00:00,WAX/BTC,0.00000452,0.00000455,0.00000452,0.00000455,126.8878,0.000575023528
1663030800,2022-09-13 01:00:00,WAX/BTC,0.00000454,0.00000455,0.0000045,0.00000452,5439.8981,0.024545099534
1663027200,2022-09-13 00:00:00,WAX/BTC,0.00000457,0.00000457,0.00000453,0.00000453,1504.029,0.006860365905
1663023600,2022-09-12 23:00:00,WAX/BTC,0.00000455,0.00000457,0.00000453,0.00000457,452.8051,0.002059648168
1663020000,2022-09-12 22:00:00,WAX/BTC,0.00000454,0.00000456,0.00000454,0.00000456,6199.1721,0.02823808468
1663016400,2022-09-12 21:00:00,WAX/BTC,0.00000454,0.00000456,0.00000452,0.00000454,1034.1204,0.004699715916
1663012800,2022-09-12 20:00:00,WAX/BTC,0.00000454,0.00000454,0.00000451,0.00000454,1608.0675,0.007280783727
1663009200,2022-09-12 19:00:00,WAX/BTC,0.00000453,0.00000453,0.00000452,0.00000452,34.1332,0.0001544691
1663005600,2022-09-12 18:00:00,WAX/BTC,0.00000455,0.00000456,0.00000451,0.00000451,745.1775,0.003369714948
1663002000,2022-09-12 17:00:00,WAX/BTC,0.00000453,0.00000456,0.00000453,0.00000453,1565.845,0.007122111214
1662998400,2022-09-12 16:00:00,WAX/BTC,0.00000456,0.00000457,0.00000453,0.00000454,48809.7198,0.222079410023
1662994800,2022-09-12 15:00:00,WAX/BTC,0.0000046,0.0000046,0.00000457,0.00000458,105.42,0.000482656241
1662991200,2022-09-12 14:00:00,WAX/BTC,0.00000458,0.0000046,0.00000457,0.00000459,1541.6309,0.007062151757
1662987600,2022-09-12 13:00:00,WAX/BTC,0.0000046,0.00000462,0.00000459,0.00000459,1115.1764,0.005119145667
1662984000,2022-09-12 12:00:00,WAX/BTC,0.00000459,0.00000462,0.00000458,0.0000046,414.3935,0.001903152844
1662980400,2022-09-12 11:00:00,WAX/BTC,0.00000464,0.00000464,0.00000456,0.0000046,903.1222,0.004121888633
1662976800,2022-09-12 10:00:00,WAX/BTC,0.00000461,0.00000464,0.00000461,0.00000463,77.3588,0.000357183606
1662973200,2022-09-12 09:00:00,WAX/BTC,0.00000462,0.00000463,0.00000461,0.00000462,90.7547,0.000419646453
1662969600,2022-09-12 08:00:00,WAX/BTC,0.0000046,0.00000462,0.00000458,0.00000461,11935.0866,0.05490311586
1662966000,2022-09-12 07:00:00,WAX/BTC,0.00000462,0.00000462,0.0000046,0.00000462,48020.9038,0.220918947547
1662962400,2022-09-12 06:00:00,WAX/BTC,0.00000461,0.00000463,0.0000046,0.00000462,39263.7881,0.181005680771
1662958800,2022-09-12 05:00:00,WAX/BTC,0.00000463,0.00000463,0.0000046,0.00000461,16391.0599,0.075562109916
1662955200,2022-09-12 04:00:00,WAX/BTC,0.00000463,0.00000463,0.0000046,0.00000462,8461.5558,0.039064851278
1662951600,2022-09-12 03:00:00,WAX/BTC,0.0000046,0.00000463,0.00000459,0.00000462,3883.1271,0.017895580421
1662948000,2022-09-12 02:00:00,WAX/BTC,0.00000461,0.00000463,0.00000461,0.00000461,1946.535,0.008987362605
1662944400,2022-09-12 01:00:00,WAX/BTC,0.00000466,0.00000467,0.00000457,0.0000046,17043.8822,0.078893618697
1662940800,2022-09-12 00:00:00,WAX/BTC,0.00000464,0.00000468,0.00000464,0.00000467,2568.9225,0.011977321492
1662937200,2022-09-11 23:00:00,WAX/BTC,0.00000469,0.0000047,0.00000467,0.00000469,1881.8521,0.008839821507
1662933600,2022-09-11 22:00:00,WAX/BTC,0.00000466,0.00000469,0.00000466,0.00000467,699.7047,0.003261266313
1662930000,2022-09-11 21:00:00,WAX/BTC,0.00000467,0.00000471,0.00000465,0.00000467,9808.5509,0.045855060561
1662926400,2022-09-11 20:00:00,WAX/BTC,0.00000467,0.0000047,0.00000467,0.00000468,865.2187,0.004049423876
1662922800,2022-09-11 19:00:00,WAX/BTC,0.00000469,0.0000047,0.00000467,0.00000469,355.8525,0.00166556021
1662919200,2022-09-11 18:00:00,WAX/BTC,0.00000468,0.0000047,0.00000467,0.00000469,810.9757,0.003803209586
1662915600,2022-09-11 17:00:00,WAX/BTC,0.00000472,0.00000472,0.00000469,0.00000469,893.6484,0.00419541213
1662912000,2022-09-11 16:00:00,WAX/BTC,0.00000474,0.00000475,0.00000468,0.00000472,6984.7105,0.032888784203
1662908400,2022-09-11 15:00:00,WAX/BTC,0.00000474,0.00000475,0.00000471,0.00000473,6486.9564,0.030703741802
1662904800,2022-09-11 14:00:00,WAX/BTC,0.00000473,0.00000475,0.00000472,0.00000474,693.9036,0.003282115795
1662901200,2022-09-11 13:00:00,WAX/BTC,0.00000472,0.00000475,0.0000047,0.00000474,390.0482,0.001841704887
1662897600,2022-09-11 12:00:00,WAX/BTC,0.00000468,0.00000473,0.00000467,0.00000471,4377.8427,0.020625897147
1662894000,2022-09-11 11:00:00,WAX/BTC,0.00000469,0.0000047,0.00000465,0.00000465,2216.8709,0.010332693327
1662890400,2022-09-11 10:00:00,WAX/BTC,0.00000469,0.00000472,0.00000468,0.00000469,4579.2512,0.021488383477
1662886800,2022-09-11 09:00:00,WAX/BTC,0.00000467,0.00000475,0.00000466,0.00000469,67867.9107,0.31854933363
1662883200,2022-09-11 08:00:00,WAX/BTC,0.00000467,0.0000047,0.00000465,0.00000468,2795.3459,0.013082324447
1662879600,2022-09-11 07:00:00,WAX/BTC,0.00000464,0.00000467,0.00000463,0.00000467,232.409,0.001080916776
1662876000,2022-09-11 06:00:00,WAX/BTC,0.00000455,0.00000473,0.00000455,0.00000465,7035.3709,0.032647136189
1662872400,2022-09-11 05:00:00,WAX/BTC,0.00000459,0.00000459,0.00000455,0.00000455,1437.1643,0.006554250108
1662868800,2022-09-11 04:00:00,WAX/BTC,0.00000458,0.00000459,0.00000456,0.00000458,964.9279,0.004419276462
1662865200,2022-09-11 03:00:00,WAX/BTC,0.00000458,0.0000046,0.00000457,0.00000458,858.9794,0.003926826995
1662861600,2022-09-11 02:00:00,WAX/BTC,0.0000046,0.00000461,0.00000458,0.0000046,2929.3172,0.013474427923
1662858000,2022-09-11 01:00:00,WAX/BTC,0.00000462,0.00000462,0.00000458,0.00000459,71.2299,0.000327941326
1662854400,2022-09-11 00:00:00,WAX/BTC,0.00000461,0.00000462,0.0000046,0.00000462,855.6173,0.0039440861
1662850800,2022-09-10 23:00:00,WAX/BTC,0.0000046,0.00000461,0.00000457,0.00000461,4282.5395,0.01964661771
1662847200,2022-09-10 22:00:00,WAX/BTC,0.00000461,0.00000462,0.00000457,0.00000459,1533.3893,0.00702126311
1662843600,2022-09-10 21:00:00,WAX/BTC,0.00000461,0.00000462,0.00000459,0.0000046,44.7118,0.000205698473
1662840000,2022-09-10 20:00:00,WAX/BTC,0.00000458,0.00000462,0.00000457,0.00000461,3490.3272,0.016077557937
1662836400,2022-09-10 19:00:00,WAX/BTC,0.00000461,0.00000461,0.00000458,0.00000458,2551.2094,0.011721666071
1662832800,2022-09-10 18:00:00,WAX/BTC,0.00000461,0.00000463,0.00000461,0.00000461,229.7348,0.00106155239
1662829200,2022-09-10 17:00:00,WAX/BTC,0.0000046,0.00000463,0.00000459,0.00000462,549.3995,0.002539142181
1662825600,2022-09-10 16:00:00,WAX/BTC,0.0000046,0.00000461,0.00000457,0.0000046,6994.7049,0.032057475252
1662822000,2022-09-10 15:00:00,WAX/BTC,0.00000461,0.00000463,0.00000459,0.00000459,1289.85,0.005923312425
1662818400,2022-09-10 14:00:00,WAX/BTC,0.00000463,0.00000464,0.00000462,0.00000462,368.2946,0.001703648828
1662814800,2022-09-10 13:00:00,WAX/BTC,0.00000465,0.00000467,0.00000462,0.00000463,4309.9527,0.020081952286
1662811200,2022-09-10 12:00:00,WAX/BTC,0.00000463,0.00000466,0.00000463,0.00000465,500.0711,0.002324895089
1662807600,2022-09-10 11:00:00,WAX/BTC,0.00000462,0.00000465,0.00000461,0.00000464,1098.5271,0.005086258216
1662804000,2022-09-10 10:00:00,WAX/BTC,0.00000461,0.00000464,0.0000046,0.00000462,1195.169,0.005509960061
1662800400,2022-09-10 09:00:00,WAX/BTC,0.00000462,0.00000465,0.0000046,0.00000463,3755.7404,0.017437826491
1662796800,2022-09-10 08:00:00,WAX/BTC,0.00000458,0.00000462,0.00000458,0.00000461,77.7945,0.000358166301
1662793200,2022-09-10 07:00:00,WAX/BTC,0.0000046,0.00000461,0.00000458,0.00000458,728.1354,0.003344540261
1662789600,2022-09-10 06:00:00,WAX/BTC,0.00000456,0.0000046,0.00000456,0.0000046,2231.5315,0.010220971418
1662786000,2022-09-10 05:00:00,WAX/BTC,0.00000456,0.00000457,0.00000454,0.00000456,996.041,0.004533786221
1662782400,2022-09-10 04:00:00,WAX/BTC,0.0000046,0.00000461,0.00000455,0.00000455,47547.1033,0.218667040106
1662778800,2022-09-10 03:00:00,WAX/BTC,0.00000463,0.00000464,0.0000046,0.00000461,43591.5743,0.200894523736
1662775200,2022-09-10 02:00:00,WAX/BTC,0.00000464,0.00000466,0.0000046,0.00000462,2226.0988,0.010276858302
1662771600,2022-09-10 01:00:00,WAX/BTC,0.00000466,0.00000466,0.00000463,0.00000463,144228.6021,0.670102655685
1662768000,2022-09-10 00:00:00,WAX/BTC,0.00000467,0.00000467,0.00000463,0.00000466,826.5402,0.003850258842
1662764400,2022-09-09 23:00:00,WAX/BTC,0.00000466,0.00000466,0.00000463,0.00000464,1107.6417,0.005160431027
1662760800,2022-09-09 22:00:00,WAX/BTC,0.00000467,0.00000468,0.00000464,0.00000465,2573.4556,0.011975445356
1662757200,2022-09-09 21:00:00,WAX/BTC,0.00000465,0.00000467,0.00000465,0.00000467,515.2895,0.002396228302
1662753600,2022-09-09 20:00:00,WAX/BTC,0.00000464,0.00000467,0.00000464,0.00000466,823.3422,0.003836301304
1662750000,2022-09-09 19:00:00,WAX/BTC,0.00000464,0.00000465,0.00000461,0.00000465,1046.7148,0.004841346216
1662746400,2022-09-09 18:00:00,WAX/BTC,0.00000462,0.00000466,0.00000462,0.00000466,1013.3881,0.004711852915
1662742800,2022-09-09 17:00:00,WAX/BTC,0.00000462,0.00000465,0.00000461,0.00000464,1396.5593,0.006448268476
1662739200,2022-09-09 16:00:00,WAX/BTC,0.00000461,0.00000463,0.0000046,0.00000463,545.1215,0.002517436722
1662735600,2022-09-09 15:00:00,WAX/BTC,0.00000466,0.00000466,0.00000461,0.00000461,3972.1534,0.018420581859
1662732000,2022-09-09 14:00:00,WAX/BTC,0.00000466,0.00000469,0.00000465,0.00000466,1760.3313,0.008209662034
1662728400,2022-09-09 13:00:00,WAX/BTC,0.00000469,0.00000469,0.00000464,0.00000467,792.6548,0.003693747533
1662724800,2022-09-09 12:00:00,WAX/BTC,0.00000468,0.00000469,0.00000466,0.00000467,373.299,0.001741098762
1662721200,2022-09-09 11:00:00,WAX/BTC,0.00000467,0.00000469,0.00000467,0.00000469,93.0237,0.00043474716
1662717600,2022-09-09 10:00:00,WAX/BTC,0.00000474,0.00000475,0.00000465,0.00000465,2759.1767,0.012917508809
1662714000,2022-09-09 09:00:00,WAX/BTC,0.00000474,0.00000475,0.00000472,0.00000473,52.5026,0.000248827831
1662710400,2022-09-09 08:00:00,WAX/BTC,0.00000474,0.00000475,0.00000473,0.00000474,2077.4216,0.009856545573
1662706800,2022-09-09 07:00:00,WAX/BTC,0.00000473,0.00000475,0.00000473,0.00000474,52.1834,0.00024738419
1662703200,2022-09-09 06:00:00,WAX/BTC,0.00000476,0.00000477,0.00000474,0.00000474,15067.9344,0.071689373956
1662699600,2022-09-09 05:00:00,WAX/BTC,0.0000048,0.00000481,0.00000473,0.00000476,7140.4784,0.033990437333
1662696000,2022-09-09 04:00:00,WAX/BTC,0.00000487,0.00000487,0.00000479,0.00000479,3632.1639,0.017519257912
1662692400,2022-09-09 03:00:00,WAX/BTC,0.00000494,0.00000495,0.00000488,0.00000488,2528.2451,0.012377954054
1662688800,2022-09-09 02:00:00,WAX/BTC,0.00000494,0.00000496,0.00000494,0.00000495,1583.2173,0.007850403393
1662685200,2022-09-09 01:00:00,WAX/BTC,0.00000496,0.00000499,0.00000494,0.00000495,43765.6529,0.21701681649
1662681600,2022-09-09 00:00:00,WAX/BTC,0.00000497,0.00000499,0.00000495,0.00000496,1162.613,0.005757490616
1662678000,2022-09-08 23:00:00,WAX/BTC,0.00000496,0.00000498,0.00000493,0.00000497,4768.6272,0.023722428659
1662674400,2022-09-08 22:00:00,WAX/BTC,0.00000494,0.00000496,0.00000492,0.00000494,1620.0177,0.008007765028
1662670800,2022-09-08 21:00:00,WAX/BTC,0.00000492,0.00000494,0.00000491,0.00000493,344.3732,0.001697949915
1662667200,2022-09-08 20:00:00,WAX/BTC,0.00000493,0.00000495,0.00000488,0.00000492,4356.2593,0.021313810985
1662663600,2022-09-08 19:00:00,WAX/BTC,0.00000489,0.00000493,0.00000486,0.00000492,644.0227,0.003163284723
1662660000,2022-09-08 18:00:00,WAX/BTC,0.00000493,0.00000493,0.00000487,0.00000488,67932.4327,0.331523029692
1662656400,2022-09-08 17:00:00,WAX/BTC,0.00000493,0.00000529,0.00000487,0.0000049,72673.5588,0.373386807545
1662652800,2022-09-08 16:00:00,WAX/BTC,0.00000484,0.00000497,0.00000482,0.00000497,58463.4227,0.284328642749
1662649200,2022-09-08 15:00:00,WAX/BTC,0.00000478,0.00000485,0.00000477,0.00000485,1174.529,0.005653835166
1662645600,2022-09-08 14:00:00,WAX/BTC,0.00000476,0.00000478,0.00000475,0.00000477,249.7805,0.0011892126
1662642000,2022-09-08 13:00:00,WAX/BTC,0.00000475,0.00000477,0.00000473,0.00000475,1401.0959,0.006629479579
1662638400,2022-09-08 12:00:00,WAX/BTC,0.00000477,0.00000477,0.00000474,0.00000475,3339.3854,0.015878921211
1662634800,2022-09-08 11:00:00,WAX/BTC,0.00000481,0.00000481,0.00000477,0.00000478,54.5604,0.000261399232
1662631200,2022-09-08 10:00:00,WAX/BTC,0.00000482,0.00000482,0.00000477,0.0000048,1301.9886,0.006224826847
1662627600,2022-09-08 09:00:00,WAX/BTC,0.00000481,0.00000482,0.00000479,0.00000479,57.9036,0.000278335842
1662624000,2022-09-08 08:00:00,WAX/BTC,0.00000477,0.00000482,0.00000476,0.00000482,2450.6573,0.011778337089
1662620400,2022-09-08 07:00:00,WAX/BTC,0.00000476,0.00000478,0.00000475,0.00000477,4468.9594,0.02123091737
1662616800,2022-09-08 06:00:00,WAX/BTC,0.00000477,0.00000477,0.00000475,0.00000475,501.0038,0.002385823436
1662613200,2022-09-08 05:00:00,WAX/BTC,0.00000472,0.00000476,0.00000471,0.00000476,3399.9509,0.016043691875
1662609600,2022-09-08 04:00:00,WAX/BTC,0.00000473,0.00000473,0.00000471,0.00000471,1335.4853,0.006304932336
1662606000,2022-09-08 03:00:00,WAX/BTC,0.00000475,0.00000475,0.00000471,0.00000474,1530.6143,0.007259555
1662602400,2022-09-08 02:00:00,WAX/BTC,0.00000472,0.00000475,0.00000472,0.00000474,30150.7802,0.142561520523
1662598800,2022-09-08 01:00:00,WAX/BTC,0.00000472,0.00000473,0.0000047,0.00000473,749.5331,0.003523498279
1662595200,2022-09-08 00:00:00,WAX/BTC,0.00000473,0.00000474,0.00000471,0.00000474,1655.6099,0.0078257546
1662591600,2022-09-07 23:00:00,WAX/BTC,0.00000473,0.00000475,0.0000047,0.00000474,7169.2195,0.033910292805
1662588000,2022-09-07 22:00:00,WAX/BTC,0.00000468,0.00000473,0.00000468,0.00000473,1242.1542,0.005847481113
1662584400,2022-09-07 21:00:00,WAX/BTC,0.00000472,0.00000472,0.00000468,0.00000468,891.0983,0.004180381833
1662580800,2022-09-07 20:00:00,WAX/BTC,0.00000473,0.00000475,0.0000047,0.0000047,27467.445,0.129159385939
