https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MSWAP,Volume BTC
1663459200,2022-09-18 00:00:00,MSWAP/BTC,0.0000000405,0.0000000407,0.0000000402,0.0000000407,109533.8966,0.00442791449076
1663455600,2022-09-17 23:00:00,MSWAP/BTC,0.0000000404,0.0000000404,0.0000000404,0.0000000404,0,0
1663452000,2022-09-17 22:00:00,MSWAP/BTC,0.0000000404,0.0000000404,0.0000000404,0.0000000404,0,0
1663448400,2022-09-17 21:00:00,MSWAP/BTC,0.0000000414,0.0000000414,0.0000000404,0.0000000404,21010.6362,0.00085213877446
1663444800,2022-09-17 20:00:00,MSWAP/BTC,0.0000000416,0.0000000416,0.0000000416,0.0000000416,0,0
1663441200,2022-09-17 19:00:00,MSWAP/BTC,0.0000000416,0.0000000416,0.0000000416,0.0000000416,0,0
1663437600,2022-09-17 18:00:00,MSWAP/BTC,0.0000000415,0.0000000416,0.0000000415,0.0000000416,767.628,0.00003192954648
1663434000,2022-09-17 17:00:00,MSWAP/BTC,0.0000000412,0.0000000412,0.0000000412,0.0000000412,7275.0563,0.00029973231956
1663430400,2022-09-17 16:00:00,MSWAP/BTC,0.0000000424,0.0000000426,0.0000000408,0.0000000408,1512623.5273,0.06417068671118
1663426800,2022-09-17 15:00:00,MSWAP/BTC,0.0000000408,0.0000000424,0.0000000406,0.0000000424,57936.7887,0.00240904173641
1663423200,2022-09-17 14:00:00,MSWAP/BTC,0.00000004,0.0000000413,0.00000004,0.0000000413,166887.2302,0.0068000286623
1663419600,2022-09-17 13:00:00,MSWAP/BTC,0.00000004,0.00000004,0.00000004,0.00000004,211.9687,0.000008478748
1663416000,2022-09-17 12:00:00,MSWAP/BTC,0.00000004,0.00000004,0.00000004,0.00000004,276.4282,0.000011057128
1663412400,2022-09-17 11:00:00,MSWAP/BTC,0.0000000393,0.0000000393,0.0000000393,0.0000000393,0,0
1663408800,2022-09-17 10:00:00,MSWAP/BTC,0.0000000396,0.0000000397,0.0000000393,0.0000000393,17856.3063,0.00070825275364
1663405200,2022-09-17 09:00:00,MSWAP/BTC,0.0000000392,0.0000000392,0.0000000392,0.0000000392,7275.0563,0.00028518220696
1663401600,2022-09-17 08:00:00,MSWAP/BTC,0.0000000389,0.0000000389,0.0000000385,0.0000000385,15118.191,0.00058735187151
1663398000,2022-09-17 07:00:00,MSWAP/BTC,0.0000000391,0.0000000391,0.0000000391,0.0000000391,19708.3082,0.00077059485062
1663394400,2022-09-17 06:00:00,MSWAP/BTC,0.0000000396,0.0000000396,0.0000000396,0.0000000396,0,0
1663390800,2022-09-17 05:00:00,MSWAP/BTC,0.0000000396,0.0000000396,0.0000000396,0.0000000396,0,0
1663387200,2022-09-17 04:00:00,MSWAP/BTC,0.0000000396,0.0000000396,0.0000000396,0.0000000396,1251.476,0.0000495584496
1663383600,2022-09-17 03:00:00,MSWAP/BTC,0.000000039,0.000000039,0.000000039,0.000000039,0,0
1663380000,2022-09-17 02:00:00,MSWAP/BTC,0.000000039,0.000000039,0.000000039,0.000000039,0,0
1663376400,2022-09-17 01:00:00,MSWAP/BTC,0.000000039,0.000000039,0.000000039,0.000000039,0,0
1663372800,2022-09-17 00:00:00,MSWAP/BTC,0.000000039,0.000000039,0.000000039,0.000000039,6461.5386,0.0002520000054
1663369200,2022-09-16 23:00:00,MSWAP/BTC,0.0000000392,0.0000000395,0.0000000392,0.0000000395,284071.6465,0.01114070727404
1663365600,2022-09-16 22:00:00,MSWAP/BTC,0.0000000398,0.0000000398,0.0000000398,0.0000000398,29.9999,0.00000119399602
1663362000,2022-09-16 21:00:00,MSWAP/BTC,0.0000000396,0.0000000396,0.0000000396,0.0000000396,6480.8028,0.00025663979088
1663358400,2022-09-16 20:00:00,MSWAP/BTC,0.0000000404,0.0000000404,0.0000000396,0.0000000396,5540.1054,0.00021988296836
1663354800,2022-09-16 19:00:00,MSWAP/BTC,0.00000004,0.00000004,0.0000000396,0.00000004,18665.394,0.00074370573748
1663351200,2022-09-16 18:00:00,MSWAP/BTC,0.00000004,0.0000000408,0.00000004,0.00000004,8350.2392,0.00033556946608
1663347600,2022-09-16 17:00:00,MSWAP/BTC,0.0000000404,0.0000000411,0.0000000404,0.0000000408,29324.5142,0.00118964160463
1663344000,2022-09-16 16:00:00,MSWAP/BTC,0.0000000397,0.0000000402,0.0000000397,0.0000000402,5458.4347,0.00021941018334
1663340400,2022-09-16 15:00:00,MSWAP/BTC,0.0000000404,0.0000000406,0.0000000394,0.00000004,53424.8687,0.00213663936283
1663336800,2022-09-16 14:00:00,MSWAP/BTC,0.0000000404,0.0000000404,0.00000004,0.0000000404,14688.3111,0.00059045441676
1663333200,2022-09-16 13:00:00,MSWAP/BTC,0.0000000401,0.000000041,0.0000000401,0.000000041,4652.1082,0.00018980020901
1663329600,2022-09-16 12:00:00,MSWAP/BTC,0.00000004,0.00000004,0.00000004,0.00000004,3132.2688,0.000125290752
1663326000,2022-09-16 11:00:00,MSWAP/BTC,0.0000000408,0.0000000408,0.0000000408,0.0000000408,0,0
1663322400,2022-09-16 10:00:00,MSWAP/BTC,0.0000000404,0.0000000408,0.0000000404,0.0000000408,22765.9176,0.00092213073836
1663318800,2022-09-16 09:00:00,MSWAP/BTC,0.0000000391,0.0000000403,0.0000000391,0.00000004,26933.076,0.00107709880249
1663315200,2022-09-16 08:00:00,MSWAP/BTC,0.0000000388,0.0000000392,0.0000000388,0.0000000389,14550.9861,0.00056747997325
1663311600,2022-09-16 07:00:00,MSWAP/BTC,0.0000000384,0.0000000384,0.0000000384,0.0000000384,0,0
1663308000,2022-09-16 06:00:00,MSWAP/BTC,0.0000000384,0.0000000384,0.0000000384,0.0000000384,0,0
1663304400,2022-09-16 05:00:00,MSWAP/BTC,0.0000000384,0.0000000384,0.0000000384,0.0000000384,0,0
1663300800,2022-09-16 04:00:00,MSWAP/BTC,0.0000000385,0.0000000392,0.0000000384,0.0000000384,8193.2729,0.00031473596563
1663297200,2022-09-16 03:00:00,MSWAP/BTC,0.0000000389,0.000000039,0.0000000389,0.000000039,24686.6061,0.00096216574
1663293600,2022-09-16 02:00:00,MSWAP/BTC,0.000000039,0.000000039,0.0000000384,0.0000000384,3776.6716,0.00014726777483
1663290000,2022-09-16 01:00:00,MSWAP/BTC,0.0000000385,0.0000000385,0.0000000385,0.0000000385,0,0
1663286400,2022-09-16 00:00:00,MSWAP/BTC,0.0000000385,0.0000000385,0.0000000385,0.0000000385,4424.7596,0.0001703532446
1663282800,2022-09-15 23:00:00,MSWAP/BTC,0.0000000385,0.0000000385,0.0000000385,0.0000000385,46.1902,0.0000017783227
1663279200,2022-09-15 22:00:00,MSWAP/BTC,0.0000000389,0.0000000389,0.0000000389,0.0000000389,0,0
1663275600,2022-09-15 21:00:00,MSWAP/BTC,0.0000000389,0.0000000389,0.0000000389,0.0000000389,0,0
1663272000,2022-09-15 20:00:00,MSWAP/BTC,0.0000000386,0.0000000389,0.0000000386,0.0000000389,274018.4574,0.01065335750122
1663268400,2022-09-15 19:00:00,MSWAP/BTC,0.0000000386,0.0000000386,0.0000000386,0.0000000386,258550.2569,0.00998003991634
1663264800,2022-09-15 18:00:00,MSWAP/BTC,0.0000000386,0.0000000386,0.0000000386,0.0000000386,0,0
1663261200,2022-09-15 17:00:00,MSWAP/BTC,0.0000000386,0.0000000386,0.0000000386,0.0000000386,0,0
1663257600,2022-09-15 16:00:00,MSWAP/BTC,0.0000000386,0.0000000386,0.0000000386,0.0000000386,16781.2181,0.00064775501866
1663254000,2022-09-15 15:00:00,MSWAP/BTC,0.0000000401,0.0000000401,0.0000000383,0.0000000383,91944.2563,0.00356609119578
1663250400,2022-09-15 14:00:00,MSWAP/BTC,0.0000000396,0.0000000405,0.0000000396,0.00000004,160150.5411,0.00642239621996
1663246800,2022-09-15 13:00:00,MSWAP/BTC,0.0000000396,0.0000000396,0.0000000392,0.0000000392,11730.372,0.00046161270868
1663243200,2022-09-15 12:00:00,MSWAP/BTC,0.0000000396,0.0000000404,0.0000000396,0.0000000396,9580.7794,0.0003823834528
1663239600,2022-09-15 11:00:00,MSWAP/BTC,0.0000000404,0.0000000404,0.0000000404,0.0000000404,2970.2971,0.00012000000284
1663236000,2022-09-15 10:00:00,MSWAP/BTC,0.00000004,0.00000004,0.0000000399,0.00000004,92056.4299,0.00367700785217
1663232400,2022-09-15 09:00:00,MSWAP/BTC,0.0000000404,0.0000000404,0.0000000393,0.00000004,123853.3332,0.00488859125931
1663228800,2022-09-15 08:00:00,MSWAP/BTC,0.00000004,0.0000000412,0.00000004,0.0000000404,43261.7249,0.00174724036506
1663225200,2022-09-15 07:00:00,MSWAP/BTC,0.0000000394,0.0000000394,0.0000000394,0.0000000394,0,0
1663221600,2022-09-15 06:00:00,MSWAP/BTC,0.0000000394,0.0000000394,0.0000000394,0.0000000394,0,0
1663218000,2022-09-15 05:00:00,MSWAP/BTC,0.0000000396,0.00000004,0.0000000394,0.0000000394,114918.7882,0.00454485374848
1663214400,2022-09-15 04:00:00,MSWAP/BTC,0.0000000396,0.0000000396,0.0000000396,0.0000000396,2433.6924,0.00009637421904
1663210800,2022-09-15 03:00:00,MSWAP/BTC,0.0000000396,0.0000000396,0.0000000396,0.0000000396,0,0
1663207200,2022-09-15 02:00:00,MSWAP/BTC,0.000000039,0.00000004,0.000000039,0.0000000396,508427.0263,0.02033304678062
1663203600,2022-09-15 01:00:00,MSWAP/BTC,0.0000000392,0.0000000392,0.0000000391,0.0000000391,6938.6443,0.00027198718547
1663200000,2022-09-15 00:00:00,MSWAP/BTC,0.0000000392,0.0000000392,0.0000000392,0.0000000392,346.7078,0.00001359094576
1663196400,2022-09-14 23:00:00,MSWAP/BTC,0.0000000392,0.0000000392,0.0000000392,0.0000000392,66.4151,0.00000260347192
1663192800,2022-09-14 22:00:00,MSWAP/BTC,0.0000000392,0.0000000392,0.0000000388,0.0000000388,13665.3176,0.00053310289824
1663189200,2022-09-14 21:00:00,MSWAP/BTC,0.0000000392,0.0000000392,0.0000000392,0.0000000392,53.6179,0.00000210182168
1663185600,2022-09-14 20:00:00,MSWAP/BTC,0.0000000392,0.0000000396,0.0000000388,0.0000000396,15381.2897,0.00060552410792
1663182000,2022-09-14 19:00:00,MSWAP/BTC,0.0000000388,0.0000000396,0.0000000388,0.0000000396,15795.6194,0.00062111631292
1663178400,2022-09-14 18:00:00,MSWAP/BTC,0.0000000385,0.0000000392,0.000000038,0.0000000384,243704.3959,0.00936303113366
1663174800,2022-09-14 17:00:00,MSWAP/BTC,0.0000000392,0.0000000392,0.0000000388,0.0000000388,14550.1126,0.0005674543914
1663171200,2022-09-14 16:00:00,MSWAP/BTC,0.0000000386,0.0000000388,0.0000000386,0.0000000388,9769.3819,0.0003785531526
1663167600,2022-09-14 15:00:00,MSWAP/BTC,0.0000000385,0.0000000385,0.0000000385,0.0000000385,57.7636,0.0000022238986
1663164000,2022-09-14 14:00:00,MSWAP/BTC,0.0000000387,0.0000000387,0.0000000387,0.0000000387,0,0
1663160400,2022-09-14 13:00:00,MSWAP/BTC,0.0000000385,0.0000000388,0.000000038,0.0000000387,140257.201,0.00539810095356
1663156800,2022-09-14 12:00:00,MSWAP/BTC,0.0000000388,0.0000000388,0.000000038,0.0000000388,207403.5806,0.00799531587305
