https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume XVG
1604930400,2020-11-09 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604926800,2020-11-09 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604923200,2020-11-09 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604919600,2020-11-09 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604916000,2020-11-09 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604912400,2020-11-09 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604908800,2020-11-09 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604905200,2020-11-09 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604901600,2020-11-09 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604898000,2020-11-09 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604894400,2020-11-09 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604890800,2020-11-09 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604887200,2020-11-09 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604883600,2020-11-09 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604880000,2020-11-09 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604876400,2020-11-08 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604872800,2020-11-08 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604869200,2020-11-08 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604865600,2020-11-08 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604862000,2020-11-08 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604858400,2020-11-08 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604854800,2020-11-08 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604851200,2020-11-08 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604847600,2020-11-08 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604844000,2020-11-08 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604840400,2020-11-08 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604836800,2020-11-08 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604833200,2020-11-08 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604829600,2020-11-08 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604826000,2020-11-08 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604822400,2020-11-08 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604818800,2020-11-08 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604815200,2020-11-08 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604811600,2020-11-08 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604808000,2020-11-08 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604804400,2020-11-08 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604800800,2020-11-08 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604797200,2020-11-08 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604793600,2020-11-08 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604790000,2020-11-07 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604786400,2020-11-07 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604782800,2020-11-07 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604779200,2020-11-07 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604775600,2020-11-07 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604772000,2020-11-07 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604768400,2020-11-07 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604764800,2020-11-07 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604761200,2020-11-07 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604757600,2020-11-07 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604754000,2020-11-07 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604750400,2020-11-07 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604746800,2020-11-07 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604743200,2020-11-07 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604739600,2020-11-07 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604736000,2020-11-07 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604732400,2020-11-07 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604728800,2020-11-07 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604725200,2020-11-07 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604721600,2020-11-07 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604718000,2020-11-07 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604714400,2020-11-07 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604710800,2020-11-07 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604707200,2020-11-07 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604703600,2020-11-06 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604700000,2020-11-06 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604696400,2020-11-06 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604692800,2020-11-06 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604689200,2020-11-06 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604685600,2020-11-06 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604682000,2020-11-06 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604678400,2020-11-06 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604674800,2020-11-06 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604671200,2020-11-06 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604667600,2020-11-06 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604664000,2020-11-06 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604660400,2020-11-06 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604656800,2020-11-06 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604653200,2020-11-06 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604649600,2020-11-06 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604646000,2020-11-06 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604642400,2020-11-06 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604638800,2020-11-06 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604635200,2020-11-06 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604631600,2020-11-06 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604628000,2020-11-06 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604624400,2020-11-06 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604620800,2020-11-06 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604617200,2020-11-05 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604613600,2020-11-05 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604610000,2020-11-05 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604606400,2020-11-05 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604602800,2020-11-05 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604599200,2020-11-05 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604595600,2020-11-05 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604592000,2020-11-05 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604588400,2020-11-05 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604584800,2020-11-05 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604581200,2020-11-05 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604577600,2020-11-05 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604574000,2020-11-05 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604570400,2020-11-05 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604566800,2020-11-05 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604563200,2020-11-05 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604559600,2020-11-05 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604556000,2020-11-05 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604552400,2020-11-05 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604548800,2020-11-05 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604545200,2020-11-05 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604541600,2020-11-05 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604538000,2020-11-05 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604534400,2020-11-05 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604530800,2020-11-04 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604527200,2020-11-04 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604523600,2020-11-04 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604520000,2020-11-04 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604516400,2020-11-04 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604512800,2020-11-04 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604509200,2020-11-04 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604505600,2020-11-04 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604502000,2020-11-04 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604498400,2020-11-04 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604494800,2020-11-04 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604491200,2020-11-04 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604487600,2020-11-04 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604484000,2020-11-04 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604480400,2020-11-04 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604476800,2020-11-04 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604473200,2020-11-04 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604469600,2020-11-04 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604466000,2020-11-04 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604462400,2020-11-04 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604458800,2020-11-04 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604455200,2020-11-04 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604451600,2020-11-04 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604448000,2020-11-04 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604444400,2020-11-03 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604440800,2020-11-03 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604437200,2020-11-03 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604433600,2020-11-03 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604430000,2020-11-03 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604426400,2020-11-03 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604422800,2020-11-03 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604419200,2020-11-03 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604415600,2020-11-03 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604412000,2020-11-03 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604408400,2020-11-03 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604404800,2020-11-03 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604401200,2020-11-03 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604397600,2020-11-03 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604394000,2020-11-03 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604390400,2020-11-03 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604386800,2020-11-03 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604383200,2020-11-03 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604379600,2020-11-03 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604376000,2020-11-03 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604372400,2020-11-03 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604368800,2020-11-03 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604365200,2020-11-03 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604361600,2020-11-03 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604358000,2020-11-02 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604354400,2020-11-02 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604350800,2020-11-02 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604347200,2020-11-02 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604343600,2020-11-02 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604340000,2020-11-02 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604336400,2020-11-02 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604332800,2020-11-02 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604329200,2020-11-02 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604325600,2020-11-02 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604322000,2020-11-02 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604318400,2020-11-02 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604314800,2020-11-02 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604311200,2020-11-02 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604307600,2020-11-02 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604304000,2020-11-02 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604300400,2020-11-02 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604296800,2020-11-02 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604293200,2020-11-02 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604289600,2020-11-02 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604286000,2020-11-02 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604282400,2020-11-02 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604278800,2020-11-02 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604275200,2020-11-02 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604271600,2020-11-01 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604268000,2020-11-01 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604264400,2020-11-01 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604260800,2020-11-01 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604257200,2020-11-01 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604253600,2020-11-01 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604250000,2020-11-01 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604246400,2020-11-01 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604242800,2020-11-01 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604239200,2020-11-01 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604235600,2020-11-01 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604232000,2020-11-01 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604228400,2020-11-01 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604224800,2020-11-01 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604221200,2020-11-01 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604217600,2020-11-01 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604214000,2020-11-01 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604210400,2020-11-01 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604206800,2020-11-01 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604203200,2020-11-01 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604199600,2020-11-01 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604196000,2020-11-01 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604192400,2020-11-01 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604188800,2020-11-01 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604185200,2020-10-31 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604181600,2020-10-31 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604178000,2020-10-31 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604174400,2020-10-31 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604170800,2020-10-31 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604167200,2020-10-31 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604163600,2020-10-31 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604160000,2020-10-31 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604156400,2020-10-31 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604152800,2020-10-31 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604149200,2020-10-31 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604145600,2020-10-31 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604142000,2020-10-31 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604138400,2020-10-31 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604134800,2020-10-31 09:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604131200,2020-10-31 08:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604127600,2020-10-31 07:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604124000,2020-10-31 06:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604120400,2020-10-31 05:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604116800,2020-10-31 04:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604113200,2020-10-31 03:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604109600,2020-10-31 02:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604106000,2020-10-31 01:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604102400,2020-10-31 00:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604098800,2020-10-30 23:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604095200,2020-10-30 22:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604091600,2020-10-30 21:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604088000,2020-10-30 20:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604084400,2020-10-30 19:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604080800,2020-10-30 18:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604077200,2020-10-30 17:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604073600,2020-10-30 16:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604070000,2020-10-30 15:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604066400,2020-10-30 14:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604062800,2020-10-30 13:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604059200,2020-10-30 12:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604055600,2020-10-30 11:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
1604052000,2020-10-30 10:00:00,XVG/EUR,0.00203,0.00203,0.00203,0.00203,0,0
