https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume BTC
1663376400,2022-09-17 01:00:00,SNX/BTC,0.00013096,0.00013096,0.00013086,0.00013086,14.96402443,0.0019592883364267
1663372800,2022-09-17 00:00:00,SNX/BTC,0.00013151,0.00013269,0.00013096,0.00013097,51.29129517,0.0067638697279646
1663369200,2022-09-16 23:00:00,SNX/BTC,0.00013111,0.00013134,0.00013096,0.00013111,17.89855695,0.0023486302523566
1663365600,2022-09-16 22:00:00,SNX/BTC,0.00013055,0.00013103,0.00013055,0.00013103,1.63279744,0.0002137091121322
1663362000,2022-09-16 21:00:00,SNX/BTC,0.00013026,0.00013092,0.00013026,0.00013048,271.0894729,0.0353622006084223
1663358400,2022-09-16 20:00:00,SNX/BTC,0.00013032,0.00013044,0.00012988,0.00013013,7.00891514,0.0009117346479624
1663354800,2022-09-16 19:00:00,SNX/BTC,0.00013105,0.00013107,0.00013008,0.00013051,17.82433819,0.0023239126819911
1663351200,2022-09-16 18:00:00,SNX/BTC,0.00013122,0.00013137,0.00013039,0.00013087,92.06159704,0.0120416006387622
1663347600,2022-09-16 17:00:00,SNX/BTC,0.00013159,0.00013191,0.00013108,0.00013159,22.77692114,0.0029990105936296
1663344000,2022-09-16 16:00:00,SNX/BTC,0.0001323,0.00013253,0.00013069,0.00013166,53.15601626,0.0069945775655157
1663340400,2022-09-16 15:00:00,SNX/BTC,0.00013159,0.0001323,0.00013145,0.0001323,9.43235694,0.0012437372929456
1663336800,2022-09-16 14:00:00,SNX/BTC,0.00013143,0.00013211,0.00013143,0.00013179,13.81038387,0.0018213133904093
1663333200,2022-09-16 13:00:00,SNX/BTC,0.00013284,0.00013327,0.00013112,0.00013125,50.15706428,0.0066219688025065
1663329600,2022-09-16 12:00:00,SNX/BTC,0.00013281,0.00013354,0.00013273,0.0001329,69.10205185,0.009209161655305
1663326000,2022-09-16 11:00:00,SNX/BTC,0.00013279,0.00013279,0.00013184,0.0001327,19.44979298,0.0025725393122274
1663322400,2022-09-16 10:00:00,SNX/BTC,0.00013151,0.00013281,0.00013133,0.00013281,52.5377293,0.0069444184638762
1663318800,2022-09-16 09:00:00,SNX/BTC,0.00013092,0.00013151,0.00013083,0.00013151,8.1029762,0.0010624913903361
1663315200,2022-09-16 08:00:00,SNX/BTC,0.00013215,0.00013215,0.00013047,0.00013047,36.68693113,0.0048039826648487
1663311600,2022-09-16 07:00:00,SNX/BTC,0.00013228,0.0001323,0.00013166,0.00013166,5.10377846,0.0006723643298709
1663308000,2022-09-16 06:00:00,SNX/BTC,0.00013222,0.0001324,0.00013184,0.00013184,6.62352546,0.000873960234509
1663304400,2022-09-16 05:00:00,SNX/BTC,0.00013064,0.00013246,0.00013064,0.00013214,66.57785218,0.0087622072769016
1663300800,2022-09-16 04:00:00,SNX/BTC,0.00013028,0.00013098,0.00013028,0.00013058,3.9144486,0.0005123460840743
1663297200,2022-09-16 03:00:00,SNX/BTC,0.00013009,0.00013072,0.0001297,0.00013062,264.58158659,0.0345685203229305
1663293600,2022-09-16 02:00:00,SNX/BTC,0.0001306,0.0001306,0.00012911,0.00012994,132.62815106,0.0172076790588341
1663290000,2022-09-16 01:00:00,SNX/BTC,0.00013094,0.00013099,0.00013022,0.00013027,14.58469165,0.0019035579969816
1663286400,2022-09-16 00:00:00,SNX/BTC,0.00013129,0.00013129,0.0001298,0.000131,139.01763685,0.018152215106406
1663282800,2022-09-15 23:00:00,SNX/BTC,0.00013107,0.00013148,0.00013096,0.00013145,14.53168118,0.0019044923679346
1663279200,2022-09-15 22:00:00,SNX/BTC,0.00013203,0.00013229,0.00013106,0.00013135,20.00037189,0.0026297733763596
1663275600,2022-09-15 21:00:00,SNX/BTC,0.00013265,0.00013265,0.00013166,0.00013166,36.26723182,0.00477870466704
1663272000,2022-09-15 20:00:00,SNX/BTC,0.00013289,0.00013289,0.0001322,0.00013255,1.76365358,0.0002333000920416
1663268400,2022-09-15 19:00:00,SNX/BTC,0.00013266,0.00013289,0.00013224,0.00013235,6.62371325,0.0008782478834797
1663264800,2022-09-15 18:00:00,SNX/BTC,0.00013309,0.00013309,0.0001322,0.00013267,20.01750855,0.0026501344007617
1663261200,2022-09-15 17:00:00,SNX/BTC,0.00013289,0.0001331,0.00013244,0.0001329,2.36841255,0.0003146434925554
1663257600,2022-09-15 16:00:00,SNX/BTC,0.00013271,0.0001329,0.00013227,0.00013274,11.66654746,0.0015461852880669
1663254000,2022-09-15 15:00:00,SNX/BTC,0.00013145,0.00013372,0.00013124,0.00013287,81.30509095,0.0108024015398256
1663250400,2022-09-15 14:00:00,SNX/BTC,0.00013263,0.00013309,0.00013115,0.00013159,66.02748959,0.0087217343505732
1663246800,2022-09-15 13:00:00,SNX/BTC,0.00013245,0.0001329,0.00013224,0.00013281,16.17803621,0.0021431238632593
1663243200,2022-09-15 12:00:00,SNX/BTC,0.00013225,0.0001331,0.00013221,0.00013252,28.34510101,0.0037588161090176
1663239600,2022-09-15 11:00:00,SNX/BTC,0.00013107,0.00013226,0.00013107,0.00013226,9.20428829,0.0012137416786693
1663236000,2022-09-15 10:00:00,SNX/BTC,0.00013211,0.0001323,0.00013106,0.00013106,9.9795672,0.0013136909087149
1663232400,2022-09-15 09:00:00,SNX/BTC,0.00013269,0.00013269,0.00013142,0.00013191,39.31325115,0.0051813956682049
1663228800,2022-09-15 08:00:00,SNX/BTC,0.00013379,0.00013379,0.00013224,0.00013224,105.43986763,0.0140281525226813
1663225200,2022-09-15 07:00:00,SNX/BTC,0.00013286,0.00013647,0.00013265,0.00013397,327.04961196,0.0442106059118171
1663221600,2022-09-15 06:00:00,SNX/BTC,0.00013043,0.00013341,0.00012911,0.00013285,197.19294664,0.0260232952209005
1663218000,2022-09-15 05:00:00,SNX/BTC,0.00013014,0.00013054,0.00012986,0.00013051,29.09608517,0.003795866124208
1663214400,2022-09-15 04:00:00,SNX/BTC,0.00013042,0.00013045,0.0001296,0.00013014,22.8739434,0.002969402913563
1663210800,2022-09-15 03:00:00,SNX/BTC,0.00013151,0.00013151,0.00013,0.00013072,145.0585094,0.0189337000623925
1663207200,2022-09-15 02:00:00,SNX/BTC,0.00013286,0.00013286,0.00013069,0.00013151,107.6468841,0.0141599969117715
1663203600,2022-09-15 01:00:00,SNX/BTC,0.00013348,0.00013389,0.0001328,0.00013303,128.84343463,0.0171702810771136
1663200000,2022-09-15 00:00:00,SNX/BTC,0.00013406,0.00013427,0.00013224,0.00013335,92.08304815,0.0122599120820899
1663196400,2022-09-14 23:00:00,SNX/BTC,0.00013403,0.00013452,0.00013367,0.00013434,5.42534142,0.0007287303187242
1663192800,2022-09-14 22:00:00,SNX/BTC,0.00013433,0.00013433,0.00013367,0.00013377,15.0358589,0.0020105518901456
1663189200,2022-09-14 21:00:00,SNX/BTC,0.00013479,0.00013494,0.00013388,0.00013414,28.55095074,0.0038340641532104
1663185600,2022-09-14 20:00:00,SNX/BTC,0.00013443,0.00013479,0.00013429,0.00013471,1.24939904,0.0001683219938309
1663182000,2022-09-14 19:00:00,SNX/BTC,0.00013469,0.00013511,0.0001343,0.0001346,21.31107087,0.002873199077432
1663178400,2022-09-14 18:00:00,SNX/BTC,0.00013301,0.0001353,0.00013236,0.0001353,156.31614458,0.0209512987744557
1663174800,2022-09-14 17:00:00,SNX/BTC,0.00013281,0.0001333,0.00013271,0.00013296,18.22036025,0.0024257345750199
1663171200,2022-09-14 16:00:00,SNX/BTC,0.00013246,0.00013272,0.00013195,0.0001327,20.2482134,0.0026798249247432
1663167600,2022-09-14 15:00:00,SNX/BTC,0.00013326,0.00013326,0.00013227,0.0001329,31.30996819,0.0041666274290076
1663164000,2022-09-14 14:00:00,SNX/BTC,0.00013277,0.00013331,0.00013267,0.00013296,28.66040946,0.0038140308876583
1663160400,2022-09-14 13:00:00,SNX/BTC,0.00013281,0.00013284,0.00013184,0.00013262,54.25551401,0.0071784895647763
1663156800,2022-09-14 12:00:00,SNX/BTC,0.00013368,0.000134,0.00013281,0.00013281,160.87246745,0.0214246947699374
1663153200,2022-09-14 11:00:00,SNX/BTC,0.00013478,0.00013487,0.00013354,0.00013354,28.43200851,0.0038035754753354
1663149600,2022-09-14 10:00:00,SNX/BTC,0.00013406,0.00013495,0.00013385,0.00013455,255.80079197,0.0343642693620324
1663146000,2022-09-14 09:00:00,SNX/BTC,0.00013445,0.00013459,0.00013406,0.00013406,7.60338429,0.0010213973791558
1663142400,2022-09-14 08:00:00,SNX/BTC,0.00013558,0.00013558,0.00013355,0.00013435,62.56295599,0.0083982660319748
1663138800,2022-09-14 07:00:00,SNX/BTC,0.00013517,0.00013579,0.00013427,0.00013563,993.63551312,0.1345511532981971
1663135200,2022-09-14 06:00:00,SNX/BTC,0.00013607,0.00013607,0.00013527,0.00013527,5.48485631,0.0007430283751587
1663131600,2022-09-14 05:00:00,SNX/BTC,0.00013579,0.00013602,0.0001355,0.00013592,16.55335517,0.0022494370608593
1663128000,2022-09-14 04:00:00,SNX/BTC,0.00013558,0.00013564,0.00013532,0.00013564,1.49501071,0.0002026151306779
1663124400,2022-09-14 03:00:00,SNX/BTC,0.00013549,0.00013558,0.00013503,0.00013558,3.02763472,0.0004102063418061
