https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AOA,Volume BTC
1663459200,2022-09-18 00:00:00,AOA/BTC,0.0000000133,0.0000000134,0.0000000132,0.0000000132,30148.6604,0.00040097718332
1663455600,2022-09-17 23:00:00,AOA/BTC,0.0000000129,0.0000000133,0.0000000129,0.0000000132,52274.0323,0.0006878552705
1663452000,2022-09-17 22:00:00,AOA/BTC,0.0000000133,0.0000000133,0.0000000129,0.0000000129,37988.7999,0.00049764203726
1663448400,2022-09-17 21:00:00,AOA/BTC,0.0000000131,0.0000000135,0.0000000131,0.0000000133,200987.1981,0.00268078740712
1663444800,2022-09-17 20:00:00,AOA/BTC,0.0000000129,0.000000013,0.0000000129,0.000000013,31043.3156,0.00040201093702
1663441200,2022-09-17 19:00:00,AOA/BTC,0.000000013,0.000000013,0.000000013,0.000000013,7760.8289,0.0001008907757
1663437600,2022-09-17 18:00:00,AOA/BTC,0.0000000129,0.0000000129,0.0000000129,0.0000000129,0,0
1663434000,2022-09-17 17:00:00,AOA/BTC,0.0000000132,0.0000000132,0.0000000129,0.0000000129,15991.5418,0.00020717001709
1663430400,2022-09-17 16:00:00,AOA/BTC,0.000000013,0.0000000131,0.0000000129,0.0000000131,28881.0125,0.00037562599218
1663426800,2022-09-17 15:00:00,AOA/BTC,0.000000013,0.000000013,0.000000013,0.000000013,0,0
1663423200,2022-09-17 14:00:00,AOA/BTC,0.0000000132,0.0000000132,0.000000013,0.000000013,876.6186,0.00001152178722
1663419600,2022-09-17 13:00:00,AOA/BTC,0.0000000131,0.0000000132,0.000000013,0.000000013,8537.6176,0.00011183228491
1663416000,2022-09-17 12:00:00,AOA/BTC,0.000000013,0.0000000131,0.000000013,0.0000000131,258345.2915,0.00335850774961
1663412400,2022-09-17 11:00:00,AOA/BTC,0.0000000131,0.0000000131,0.0000000127,0.0000000129,55997.6106,0.00072203409899
1663408800,2022-09-17 10:00:00,AOA/BTC,0.000000013,0.000000013,0.0000000129,0.0000000129,70807.8323,0.00092048395974
1663405200,2022-09-17 09:00:00,AOA/BTC,0.000000013,0.000000013,0.000000013,0.000000013,1044766.4847,0.0135819643011
1663401600,2022-09-17 08:00:00,AOA/BTC,0.000000013,0.000000013,0.0000000129,0.0000000129,3985.7759,0.00005180537274
1663398000,2022-09-17 07:00:00,AOA/BTC,0.0000000129,0.000000013,0.0000000128,0.0000000129,1037779.2022,0.01338735967347
1663394400,2022-09-17 06:00:00,AOA/BTC,0.0000000129,0.000000013,0.0000000129,0.000000013,15352.355,0.00019882146239
1663390800,2022-09-17 05:00:00,AOA/BTC,0.000000013,0.0000000131,0.0000000129,0.0000000131,7548.5279,0.00009812718165
1663387200,2022-09-17 04:00:00,AOA/BTC,0.0000000128,0.0000000128,0.0000000128,0.0000000128,0,0
1663383600,2022-09-17 03:00:00,AOA/BTC,0.0000000128,0.0000000128,0.0000000128,0.0000000128,0,0
1663380000,2022-09-17 02:00:00,AOA/BTC,0.0000000128,0.0000000128,0.0000000128,0.0000000128,400.9137,0.00000513169536
1663376400,2022-09-17 01:00:00,AOA/BTC,0.0000000128,0.000000013,0.0000000128,0.000000013,666.7032,0.00000863662018
1663372800,2022-09-17 00:00:00,AOA/BTC,0.0000000131,0.0000000131,0.0000000128,0.0000000128,14928.7304,0.00019346134426
1663369200,2022-09-16 23:00:00,AOA/BTC,0.000000013,0.0000000132,0.000000013,0.0000000131,14434.4878,0.00018975061116
1663365600,2022-09-16 22:00:00,AOA/BTC,0.0000000131,0.0000000132,0.000000013,0.0000000131,22818.3351,0.00029818583755
1663362000,2022-09-16 21:00:00,AOA/BTC,0.000000013,0.0000000131,0.000000013,0.0000000131,7719.5554,0.00010037203813
1663358400,2022-09-16 20:00:00,AOA/BTC,0.000000013,0.000000013,0.000000013,0.000000013,0,0
1663354800,2022-09-16 19:00:00,AOA/BTC,0.0000000132,0.0000000132,0.000000013,0.000000013,6240.8573,0.00008174152228
1663351200,2022-09-16 18:00:00,AOA/BTC,0.0000000131,0.0000000132,0.0000000131,0.0000000132,1590.7875,0.00002087468215
1663347600,2022-09-16 17:00:00,AOA/BTC,0.0000000132,0.0000000133,0.0000000131,0.0000000133,7622.5918,0.00010057752023
1663344000,2022-09-16 16:00:00,AOA/BTC,0.0000000129,0.0000000131,0.0000000129,0.0000000131,8138.1566,0.00010654256489
1663340400,2022-09-16 15:00:00,AOA/BTC,0.000000013,0.0000000131,0.0000000129,0.0000000129,9021.5551,0.00011750189757
1663336800,2022-09-16 14:00:00,AOA/BTC,0.000000013,0.0000000131,0.000000013,0.000000013,3950.17,0.00005137071323
1663333200,2022-09-16 13:00:00,AOA/BTC,0.0000000131,0.0000000131,0.000000013,0.000000013,7273.2266,0.00009523893901
1663329600,2022-09-16 12:00:00,AOA/BTC,0.0000000131,0.0000000131,0.0000000131,0.0000000131,0,0
1663326000,2022-09-16 11:00:00,AOA/BTC,0.0000000129,0.0000000131,0.0000000129,0.0000000131,408.3118,0.0000053241787
1663322400,2022-09-16 10:00:00,AOA/BTC,0.0000000131,0.0000000131,0.0000000129,0.000000013,1159.9966,0.00001509492382
1663318800,2022-09-16 09:00:00,AOA/BTC,0.0000000131,0.0000000132,0.0000000129,0.000000013,115689.3252,0.00150219068443
1663315200,2022-09-16 08:00:00,AOA/BTC,0.000000013,0.0000000132,0.0000000129,0.0000000131,26003.8248,0.00034109007943
1663311600,2022-09-16 07:00:00,AOA/BTC,0.000000013,0.000000013,0.000000013,0.000000013,0,0
1663308000,2022-09-16 06:00:00,AOA/BTC,0.000000013,0.0000000131,0.0000000129,0.000000013,9409.1077,0.00012150388422
1663304400,2022-09-16 05:00:00,AOA/BTC,0.000000013,0.000000013,0.0000000129,0.0000000129,7409.5907,0.00009628683196
1663300800,2022-09-16 04:00:00,AOA/BTC,0.0000000133,0.0000000133,0.0000000128,0.000000013,128255.5828,0.00165266478266
1663297200,2022-09-16 03:00:00,AOA/BTC,0.0000000132,0.0000000134,0.0000000131,0.0000000131,47879.284,0.00063652751025
1663293600,2022-09-16 02:00:00,AOA/BTC,0.0000000132,0.0000000133,0.000000013,0.000000013,65399.0801,0.00085135916102
1663290000,2022-09-16 01:00:00,AOA/BTC,0.0000000132,0.0000000133,0.0000000132,0.0000000133,8006.6482,0.00010569675623
