https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALPHA,Volume EUR
1663311600,2022-09-16 07:00:00,ALPHA/EUR,0.11062,0.11062,0.11062,0.11062,0.00000000,0.0
1663308000,2022-09-16 06:00:00,ALPHA/EUR,0.11062,0.11062,0.11062,0.11062,0.00000000,0.0
1663304400,2022-09-16 05:00:00,ALPHA/EUR,0.11062,0.11062,0.11062,0.11062,0.00000000,0.0
1663300800,2022-09-16 04:00:00,ALPHA/EUR,0.11062,0.11062,0.11062,0.11062,0.00000000,0.0
1663297200,2022-09-16 03:00:00,ALPHA/EUR,0.11062,0.11062,0.11062,0.11062,0.00000000,0.0
1663293600,2022-09-16 02:00:00,ALPHA/EUR,0.11062,0.11062,0.11062,0.11062,0.00000000,0.0
1663290000,2022-09-16 01:00:00,ALPHA/EUR,0.11062,0.11062,0.11062,0.11062,0.00000000,0.0
1663286400,2022-09-16 00:00:00,ALPHA/EUR,0.11061,0.11062,0.11060,0.11062,742.92328159,82.1821734094858
1663282800,2022-09-15 23:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,0.00000000,0.0
1663279200,2022-09-15 22:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,0.00000000,0.0
1663275600,2022-09-15 21:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,0.00000000,0.0
1663272000,2022-09-15 20:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,0.00000000,0.0
1663268400,2022-09-15 19:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,0.00000000,0.0
1663264800,2022-09-15 18:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,0.00000000,0.0
1663261200,2022-09-15 17:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,0.00000000,0.0
1663257600,2022-09-15 16:00:00,ALPHA/EUR,0.11960,0.11960,0.11960,0.11960,275.00000000,32.89
1663254000,2022-09-15 15:00:00,ALPHA/EUR,0.11240,0.11960,0.11240,0.11960,992.96396321,118.758489999916
1663250400,2022-09-15 14:00:00,ALPHA/EUR,0.11240,0.11240,0.11240,0.11240,8597.13886085,966.31840795954
1663246800,2022-09-15 13:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663243200,2022-09-15 12:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663239600,2022-09-15 11:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663236000,2022-09-15 10:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663232400,2022-09-15 09:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663228800,2022-09-15 08:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663225200,2022-09-15 07:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663221600,2022-09-15 06:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663218000,2022-09-15 05:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663214400,2022-09-15 04:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663210800,2022-09-15 03:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663207200,2022-09-15 02:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663203600,2022-09-15 01:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663200000,2022-09-15 00:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,0.00000000,0.0
1663196400,2022-09-14 23:00:00,ALPHA/EUR,0.11850,0.11850,0.11850,0.11850,113.83018866,13.48887735621
1663192800,2022-09-14 22:00:00,ALPHA/EUR,0.11644,0.11644,0.11644,0.11644,0.00000000,0.0
1663189200,2022-09-14 21:00:00,ALPHA/EUR,0.11644,0.11644,0.11644,0.11644,0.00000000,0.0
1663185600,2022-09-14 20:00:00,ALPHA/EUR,0.11644,0.11644,0.11644,0.11644,0.00000000,0.0
1663182000,2022-09-14 19:00:00,ALPHA/EUR,0.11644,0.11644,0.11644,0.11644,0.00000000,0.0
1663178400,2022-09-14 18:00:00,ALPHA/EUR,0.11644,0.11644,0.11644,0.11644,996.35524460,116.015604681224
1663174800,2022-09-14 17:00:00,ALPHA/EUR,0.11692,0.11692,0.11692,0.11692,0.00000000,0.0
1663171200,2022-09-14 16:00:00,ALPHA/EUR,0.11583,0.11692,0.11060,0.11692,20263.26331034,2369.180746244953
1663167600,2022-09-14 15:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663164000,2022-09-14 14:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663160400,2022-09-14 13:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663156800,2022-09-14 12:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663153200,2022-09-14 11:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663149600,2022-09-14 10:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663146000,2022-09-14 09:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663142400,2022-09-14 08:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663138800,2022-09-14 07:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663135200,2022-09-14 06:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663131600,2022-09-14 05:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663128000,2022-09-14 04:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663124400,2022-09-14 03:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663120800,2022-09-14 02:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663117200,2022-09-14 01:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663113600,2022-09-14 00:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663110000,2022-09-13 23:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663106400,2022-09-13 22:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663102800,2022-09-13 21:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663099200,2022-09-13 20:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663095600,2022-09-13 19:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,0.00000000,0.0
1663092000,2022-09-13 18:00:00,ALPHA/EUR,0.12138,0.12138,0.12138,0.12138,82.13947932,9.970089999861601
1663088400,2022-09-13 17:00:00,ALPHA/EUR,0.11873,0.11873,0.11873,0.11873,0.00000000,0.0
1663084800,2022-09-13 16:00:00,ALPHA/EUR,0.11873,0.11873,0.11873,0.11873,0.00000000,0.0
1663081200,2022-09-13 15:00:00,ALPHA/EUR,0.11871,0.11873,0.11871,0.11873,1869.79000000,222.0001667
1663077600,2022-09-13 14:00:00,ALPHA/EUR,0.11873,0.11873,0.11873,0.11873,0.00000000,0.0
1663074000,2022-09-13 13:00:00,ALPHA/EUR,0.12000,0.12000,0.11873,0.11873,1307.93073440,155.290616095312
1663070400,2022-09-13 12:00:00,ALPHA/EUR,0.12039,0.12841,0.12000,0.12841,713.58571993,91.6315422962113
1663066800,2022-09-13 11:00:00,ALPHA/EUR,0.12480,0.12480,0.12405,0.12405,160.26008539,19.8802635926295
1663063200,2022-09-13 10:00:00,ALPHA/EUR,0.12470,0.12470,0.12470,0.12470,0.00000000,0.0
1663059600,2022-09-13 09:00:00,ALPHA/EUR,0.12470,0.12470,0.12470,0.12470,0.00000000,0.0
1663056000,2022-09-13 08:00:00,ALPHA/EUR,0.12470,0.12470,0.12470,0.12470,0.00000000,0.0
1663052400,2022-09-13 07:00:00,ALPHA/EUR,0.12470,0.12470,0.12470,0.12470,0.00000000,0.0
1663048800,2022-09-13 06:00:00,ALPHA/EUR,0.12470,0.12470,0.12470,0.12470,159.90521250,19.94017999875
1663045200,2022-09-13 05:00:00,ALPHA/EUR,0.12631,0.12631,0.12631,0.12631,0.00000000,0.0
1663041600,2022-09-13 04:00:00,ALPHA/EUR,0.12631,0.12631,0.12631,0.12631,0.00000000,0.0
1663038000,2022-09-13 03:00:00,ALPHA/EUR,0.12631,0.12631,0.12631,0.12631,0.00000000,0.0
1663034400,2022-09-13 02:00:00,ALPHA/EUR,0.12631,0.12631,0.12631,0.12631,0.00000000,0.0
1663030800,2022-09-13 01:00:00,ALPHA/EUR,0.12631,0.12631,0.12631,0.12631,0.00000000,0.0
1663027200,2022-09-13 00:00:00,ALPHA/EUR,0.12631,0.12631,0.12631,0.12631,0.00000000,0.0
1663023600,2022-09-12 23:00:00,ALPHA/EUR,0.12631,0.12631,0.12631,0.12631,758.84962063,95.8502955817753
1663020000,2022-09-12 22:00:00,ALPHA/EUR,0.12671,0.12671,0.12671,0.12671,897.53672366,113.72687825495859
1663016400,2022-09-12 21:00:00,ALPHA/EUR,0.12543,0.12543,0.12543,0.12543,0.00000000,0.0
1663012800,2022-09-12 20:00:00,ALPHA/EUR,0.12543,0.12543,0.12543,0.12543,0.00000000,0.0
1663009200,2022-09-12 19:00:00,ALPHA/EUR,0.12543,0.12543,0.12543,0.12543,530.00000000,66.4779
1663005600,2022-09-12 18:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1663002000,2022-09-12 17:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662998400,2022-09-12 16:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662994800,2022-09-12 15:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662991200,2022-09-12 14:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662987600,2022-09-12 13:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662984000,2022-09-12 12:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662980400,2022-09-12 11:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662976800,2022-09-12 10:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662973200,2022-09-12 09:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662969600,2022-09-12 08:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,0.00000000,0.0
1662966000,2022-09-12 07:00:00,ALPHA/EUR,0.12759,0.12759,0.12759,0.12759,156.28325102,19.9401799976418
1662962400,2022-09-12 06:00:00,ALPHA/EUR,0.12738,0.12738,0.12738,0.12738,0.00000000,0.0
1662958800,2022-09-12 05:00:00,ALPHA/EUR,0.12738,0.12738,0.12738,0.12738,0.00000000,0.0
1662955200,2022-09-12 04:00:00,ALPHA/EUR,0.12738,0.12738,0.12738,0.12738,0.00000000,0.0
1662951600,2022-09-12 03:00:00,ALPHA/EUR,0.12738,0.12738,0.12738,0.12738,78.27045062,9.9700899999756
1662948000,2022-09-12 02:00:00,ALPHA/EUR,0.12754,0.12754,0.12754,0.12754,0.00000000,0.0
1662944400,2022-09-12 01:00:00,ALPHA/EUR,0.12754,0.12754,0.12754,0.12754,0.00000000,0.0
1662940800,2022-09-12 00:00:00,ALPHA/EUR,0.12754,0.12754,0.12754,0.12754,0.00000000,0.0
1662937200,2022-09-11 23:00:00,ALPHA/EUR,0.12754,0.12754,0.12754,0.12754,0.00000000,0.0
1662933600,2022-09-11 22:00:00,ALPHA/EUR,0.12754,0.12754,0.12754,0.12754,0.00000000,0.0
1662930000,2022-09-11 21:00:00,ALPHA/EUR,0.12754,0.12754,0.12754,0.12754,0.00000000,0.0
1662926400,2022-09-11 20:00:00,ALPHA/EUR,0.12754,0.12754,0.12754,0.12754,1135.07814134,144.7678661465036
1662922800,2022-09-11 19:00:00,ALPHA/EUR,0.12875,0.12875,0.12875,0.12875,0.00000000,0.0
1662919200,2022-09-11 18:00:00,ALPHA/EUR,0.12875,0.12875,0.12875,0.12875,450.00000000,57.9375
1662915600,2022-09-11 17:00:00,ALPHA/EUR,0.12850,0.12850,0.12850,0.12850,0.00000000,0.0
1662912000,2022-09-11 16:00:00,ALPHA/EUR,0.12850,0.12850,0.12850,0.12850,0.00000000,0.0
1662908400,2022-09-11 15:00:00,ALPHA/EUR,0.12850,0.12850,0.12850,0.12850,0.00000000,0.0
1662904800,2022-09-11 14:00:00,ALPHA/EUR,0.12850,0.12850,0.12850,0.12850,0.00000000,0.0
1662901200,2022-09-11 13:00:00,ALPHA/EUR,0.12850,0.12850,0.12850,0.12850,800.00000000,102.8
1662897600,2022-09-11 12:00:00,ALPHA/EUR,0.12708,0.12708,0.12708,0.12708,0.00000000,0.0
1662894000,2022-09-11 11:00:00,ALPHA/EUR,0.12708,0.12708,0.12708,0.12708,0.00000000,0.0
1662890400,2022-09-11 10:00:00,ALPHA/EUR,0.12708,0.12708,0.12708,0.12708,0.00000000,0.0
1662886800,2022-09-11 09:00:00,ALPHA/EUR,0.12708,0.12708,0.12708,0.12708,0.00000000,0.0
1662883200,2022-09-11 08:00:00,ALPHA/EUR,0.12708,0.12708,0.12708,0.12708,0.00000000,0.0
1662879600,2022-09-11 07:00:00,ALPHA/EUR,0.12708,0.12708,0.12708,0.12708,0.00000000,0.0
1662876000,2022-09-11 06:00:00,ALPHA/EUR,0.12708,0.12708,0.12708,0.12708,101.77817576,12.9339705755808
1662872400,2022-09-11 05:00:00,ALPHA/EUR,0.12800,0.12800,0.12800,0.12800,0.00000000,0.0
1662868800,2022-09-11 04:00:00,ALPHA/EUR,0.12852,0.12903,0.12500,0.12800,9938.42172243,1272.11798047104
1662865200,2022-09-11 03:00:00,ALPHA/EUR,0.12852,0.12852,0.12852,0.12852,1100.00000000,141.37199999999999
1662861600,2022-09-11 02:00:00,ALPHA/EUR,0.12717,0.12717,0.12717,0.12717,0.00000000,0.0
1662858000,2022-09-11 01:00:00,ALPHA/EUR,0.12717,0.12717,0.12717,0.12717,0.00000000,0.0
1662854400,2022-09-11 00:00:00,ALPHA/EUR,0.12717,0.12717,0.12717,0.12717,0.00000000,0.0
1662850800,2022-09-10 23:00:00,ALPHA/EUR,0.12717,0.12717,0.12717,0.12717,0.00000000,0.0
1662847200,2022-09-10 22:00:00,ALPHA/EUR,0.12717,0.12717,0.12717,0.12717,400.00000000,50.868
1662843600,2022-09-10 21:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662840000,2022-09-10 20:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662836400,2022-09-10 19:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662832800,2022-09-10 18:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,1817.68674898,228.3741631418472
1662829200,2022-09-10 17:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662825600,2022-09-10 16:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662822000,2022-09-10 15:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662818400,2022-09-10 14:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662814800,2022-09-10 13:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662811200,2022-09-10 12:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662807600,2022-09-10 11:00:00,ALPHA/EUR,0.12564,0.12564,0.12564,0.12564,0.00000000,0.0
1662804000,2022-09-10 10:00:00,ALPHA/EUR,0.12610,0.12610,0.12564,0.12564,1463.52661054,183.87748334824562
1662800400,2022-09-10 09:00:00,ALPHA/EUR,0.12610,0.12610,0.12610,0.12610,0.00000000,0.0
1662796800,2022-09-10 08:00:00,ALPHA/EUR,0.12610,0.12610,0.12610,0.12610,0.00000000,0.0
1662793200,2022-09-10 07:00:00,ALPHA/EUR,0.12610,0.12610,0.12610,0.12610,0.00000000,0.0
1662789600,2022-09-10 06:00:00,ALPHA/EUR,0.12610,0.12610,0.12610,0.12610,0.00000000,0.0
1662786000,2022-09-10 05:00:00,ALPHA/EUR,0.12610,0.12610,0.12610,0.12610,1430.70441935,180.411827280035
1662782400,2022-09-10 04:00:00,ALPHA/EUR,0.12803,0.12803,0.12803,0.12803,0.00000000,0.0
1662778800,2022-09-10 03:00:00,ALPHA/EUR,0.12803,0.12803,0.12803,0.12803,0.00000000,0.0
1662775200,2022-09-10 02:00:00,ALPHA/EUR,0.12803,0.12803,0.12803,0.12803,0.00000000,0.0
1662771600,2022-09-10 01:00:00,ALPHA/EUR,0.12803,0.12803,0.12803,0.12803,250.00000000,32.0075
1662768000,2022-09-10 00:00:00,ALPHA/EUR,0.12776,0.12776,0.12776,0.12776,0.00000000,0.0
1662764400,2022-09-09 23:00:00,ALPHA/EUR,0.12776,0.12776,0.12776,0.12776,0.00000000,0.0
1662760800,2022-09-09 22:00:00,ALPHA/EUR,0.12736,0.12776,0.12736,0.12776,5416.07030397,691.9571420352073
1662757200,2022-09-09 21:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662753600,2022-09-09 20:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662750000,2022-09-09 19:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662746400,2022-09-09 18:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662742800,2022-09-09 17:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662739200,2022-09-09 16:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662735600,2022-09-09 15:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662732000,2022-09-09 14:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,0.00000000,0.0
1662728400,2022-09-09 13:00:00,ALPHA/EUR,0.12229,0.12229,0.12229,0.12229,84.00000000,10.272359999999999
1662724800,2022-09-09 12:00:00,ALPHA/EUR,0.12700,0.12991,0.12700,0.12991,9332.39766367,1212.3717804873697
1662721200,2022-09-09 11:00:00,ALPHA/EUR,0.12613,0.12613,0.12613,0.12613,280.00000000,35.316399999999994
1662717600,2022-09-09 10:00:00,ALPHA/EUR,0.12476,0.12699,0.12118,0.12613,2015.11832581,254.1668744344153
1662714000,2022-09-09 09:00:00,ALPHA/EUR,0.12118,0.12118,0.12118,0.12118,0.00000000,0.0
1662710400,2022-09-09 08:00:00,ALPHA/EUR,0.12118,0.12118,0.12118,0.12118,390.00000000,47.2602
1662706800,2022-09-09 07:00:00,ALPHA/EUR,0.12161,0.12161,0.12161,0.12161,0.00000000,0.0
1662703200,2022-09-09 06:00:00,ALPHA/EUR,0.12315,0.12326,0.12161,0.12161,3312.70909405,402.85855292742053
1662699600,2022-09-09 05:00:00,ALPHA/EUR,0.11986,0.11986,0.11986,0.11986,100.00000000,11.985999999999999
1662696000,2022-09-09 04:00:00,ALPHA/EUR,0.12085,0.12085,0.12085,0.12085,117.11000000,14.1527435
