https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STORJ,Volume EUR
1663365600,2022-09-16 22:00:00,STORJ/EUR,0.49728,0.49728,0.49728,0.49728,0.00000000,0.0
1663362000,2022-09-16 21:00:00,STORJ/EUR,0.49728,0.49728,0.49728,0.49728,0.00000000,0.0
1663358400,2022-09-16 20:00:00,STORJ/EUR,0.49728,0.49728,0.49728,0.49728,0.00000000,0.0
1663354800,2022-09-16 19:00:00,STORJ/EUR,0.49728,0.49728,0.49728,0.49728,0.00000000,0.0
1663351200,2022-09-16 18:00:00,STORJ/EUR,0.49728,0.49728,0.49728,0.49728,0.00000000,0.0
1663347600,2022-09-16 17:00:00,STORJ/EUR,0.49619,0.49728,0.49619,0.49728,241.22942222,119.9585670815616
1663344000,2022-09-16 16:00:00,STORJ/EUR,0.49633,0.49633,0.49633,0.49633,188.64473112,93.6300393967896
1663340400,2022-09-16 15:00:00,STORJ/EUR,0.50055,0.50262,0.50055,0.50262,2394.99241374,1203.7710869939986
1663336800,2022-09-16 14:00:00,STORJ/EUR,0.49834,0.49834,0.49834,0.49834,0.00000000,0.0
1663333200,2022-09-16 13:00:00,STORJ/EUR,0.49834,0.49834,0.49834,0.49834,0.00000000,0.0
1663329600,2022-09-16 12:00:00,STORJ/EUR,0.49834,0.49834,0.49834,0.49834,0.00000000,0.0
1663326000,2022-09-16 11:00:00,STORJ/EUR,0.49834,0.49834,0.49834,0.49834,0.00000000,0.0
1663322400,2022-09-16 10:00:00,STORJ/EUR,0.49834,0.49834,0.49834,0.49834,0.00000000,0.0
1663318800,2022-09-16 09:00:00,STORJ/EUR,0.49834,0.49834,0.49834,0.49834,231.50161961,115.3665171164474
1663315200,2022-09-16 08:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663311600,2022-09-16 07:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663308000,2022-09-16 06:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663304400,2022-09-16 05:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663300800,2022-09-16 04:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663297200,2022-09-16 03:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663293600,2022-09-16 02:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663290000,2022-09-16 01:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663286400,2022-09-16 00:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663282800,2022-09-15 23:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663279200,2022-09-15 22:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663275600,2022-09-15 21:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663272000,2022-09-15 20:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,0.00000000,0.0
1663268400,2022-09-15 19:00:00,STORJ/EUR,0.49310,0.49310,0.49310,0.49310,47.00000000,23.1757
1663264800,2022-09-15 18:00:00,STORJ/EUR,0.50000,0.50000,0.50000,0.50000,0.00000000,0.0
1663261200,2022-09-15 17:00:00,STORJ/EUR,0.50000,0.50000,0.50000,0.50000,0.00000000,0.0
1663257600,2022-09-15 16:00:00,STORJ/EUR,0.50000,0.50000,0.50000,0.50000,0.00000000,0.0
1663254000,2022-09-15 15:00:00,STORJ/EUR,0.50000,0.50000,0.50000,0.50000,0.00000000,0.0
1663250400,2022-09-15 14:00:00,STORJ/EUR,0.50000,0.50000,0.50000,0.50000,20.00000000,10.0
1663246800,2022-09-15 13:00:00,STORJ/EUR,0.50642,0.50642,0.50642,0.50642,0.00000000,0.0
1663243200,2022-09-15 12:00:00,STORJ/EUR,0.50642,0.50642,0.50642,0.50642,0.00000000,0.0
1663239600,2022-09-15 11:00:00,STORJ/EUR,0.50642,0.50642,0.50642,0.50642,0.00000000,0.0
1663236000,2022-09-15 10:00:00,STORJ/EUR,0.50642,0.50642,0.50642,0.50642,59.23936653,29.999999998122597
1663232400,2022-09-15 09:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663228800,2022-09-15 08:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663225200,2022-09-15 07:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663221600,2022-09-15 06:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663218000,2022-09-15 05:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663214400,2022-09-15 04:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663210800,2022-09-15 03:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663207200,2022-09-15 02:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663203600,2022-09-15 01:00:00,STORJ/EUR,0.50978,0.50978,0.50978,0.50978,0.00000000,0.0
1663200000,2022-09-15 00:00:00,STORJ/EUR,0.51703,0.51703,0.50978,0.50978,515.94771766,263.0198275087148
1663196400,2022-09-14 23:00:00,STORJ/EUR,0.50567,0.50567,0.50567,0.50567,0.00000000,0.0
1663192800,2022-09-14 22:00:00,STORJ/EUR,0.50567,0.50567,0.50567,0.50567,0.00000000,0.0
1663189200,2022-09-14 21:00:00,STORJ/EUR,0.50567,0.50567,0.50567,0.50567,0.00000000,0.0
1663185600,2022-09-14 20:00:00,STORJ/EUR,0.50567,0.50567,0.50567,0.50567,0.00000000,0.0
1663182000,2022-09-14 19:00:00,STORJ/EUR,0.50567,0.50567,0.50567,0.50567,0.00000000,0.0
1663178400,2022-09-14 18:00:00,STORJ/EUR,0.50589,0.50589,0.50567,0.50567,39.42461334,19.935844227637798
1663174800,2022-09-14 17:00:00,STORJ/EUR,0.50830,0.50830,0.50830,0.50830,0.00000000,0.0
1663171200,2022-09-14 16:00:00,STORJ/EUR,0.50855,0.50855,0.50830,0.50830,263.62735859,134.001786371297
1663167600,2022-09-14 15:00:00,STORJ/EUR,0.51385,0.51386,0.51385,0.51385,3913.98503730,2011.201211416605
1663164000,2022-09-14 14:00:00,STORJ/EUR,0.51285,0.51478,0.51285,0.51385,315.02630408,161.876266351508
1663160400,2022-09-14 13:00:00,STORJ/EUR,0.50976,0.50976,0.50976,0.50976,0.00000000,0.0
1663156800,2022-09-14 12:00:00,STORJ/EUR,0.50976,0.50976,0.50976,0.50976,0.00000000,0.0
1663153200,2022-09-14 11:00:00,STORJ/EUR,0.50976,0.50976,0.50976,0.50976,58.89045825,30.01999999752
1663149600,2022-09-14 10:00:00,STORJ/EUR,0.50977,0.50977,0.50960,0.50976,1394.30000000,710.758368
1663146000,2022-09-14 09:00:00,STORJ/EUR,0.50500,0.50500,0.50500,0.50500,0.00000000,0.0
1663142400,2022-09-14 08:00:00,STORJ/EUR,0.50500,0.50500,0.50500,0.50500,0.00000000,0.0
1663138800,2022-09-14 07:00:00,STORJ/EUR,0.50500,0.50500,0.50500,0.50500,200.00000000,101.0
1663135200,2022-09-14 06:00:00,STORJ/EUR,0.51546,0.51628,0.51546,0.51628,554.28512752,286.16632563602553
1663131600,2022-09-14 05:00:00,STORJ/EUR,0.51432,0.51432,0.51432,0.51432,0.00000000,0.0
1663128000,2022-09-14 04:00:00,STORJ/EUR,0.51432,0.51432,0.51432,0.51432,19.38499377,9.9700899957864
1663124400,2022-09-14 03:00:00,STORJ/EUR,0.51368,0.51368,0.51368,0.51368,0.00000000,0.0
1663120800,2022-09-14 02:00:00,STORJ/EUR,0.51368,0.51368,0.51368,0.51368,290.38153082,149.16318475161762
1663117200,2022-09-14 01:00:00,STORJ/EUR,0.51475,0.51475,0.51475,0.51475,0.00000000,0.0
1663113600,2022-09-14 00:00:00,STORJ/EUR,0.51475,0.51475,0.51475,0.51475,0.00000000,0.0
1663110000,2022-09-13 23:00:00,STORJ/EUR,0.51475,0.51475,0.51475,0.51475,0.00000000,0.0
1663106400,2022-09-13 22:00:00,STORJ/EUR,0.51475,0.51475,0.51475,0.51475,272.61101137,140.32651810270752
1663102800,2022-09-13 21:00:00,STORJ/EUR,0.52378,0.52378,0.52378,0.52378,0.00000000,0.0
1663099200,2022-09-13 20:00:00,STORJ/EUR,0.52378,0.52378,0.52378,0.52378,0.00000000,0.0
1663095600,2022-09-13 19:00:00,STORJ/EUR,0.52378,0.52378,0.52378,0.52378,0.00000000,0.0
1663092000,2022-09-13 18:00:00,STORJ/EUR,0.52378,0.52378,0.52378,0.52378,0.00000000,0.0
1663088400,2022-09-13 17:00:00,STORJ/EUR,0.52378,0.52378,0.52378,0.52378,0.00000000,0.0
1663084800,2022-09-13 16:00:00,STORJ/EUR,0.52378,0.52378,0.52378,0.52378,0.00000000,0.0
1663081200,2022-09-13 15:00:00,STORJ/EUR,0.52378,0.52378,0.52378,0.52378,267.62536196,140.17681208740882
1663077600,2022-09-13 14:00:00,STORJ/EUR,0.53207,0.53207,0.53207,0.53207,0.00000000,0.0
1663074000,2022-09-13 13:00:00,STORJ/EUR,0.53207,0.53207,0.53207,0.53207,0.00000000,0.0
1663070400,2022-09-13 12:00:00,STORJ/EUR,0.55656,0.55656,0.52747,0.53207,837.50145515,445.6093992416605
1663066800,2022-09-13 11:00:00,STORJ/EUR,0.55406,0.55632,0.55305,0.55632,741.65436025,412.59715369428
1663063200,2022-09-13 10:00:00,STORJ/EUR,0.55129,0.55129,0.55129,0.55129,205.15046453,113.09739959074369
1663059600,2022-09-13 09:00:00,STORJ/EUR,0.55706,0.55706,0.55706,0.55706,0.00000000,0.0
1663056000,2022-09-13 08:00:00,STORJ/EUR,0.55706,0.55706,0.55706,0.55706,0.00000000,0.0
1663052400,2022-09-13 07:00:00,STORJ/EUR,0.55706,0.55706,0.55706,0.55706,0.00000000,0.0
1663048800,2022-09-13 06:00:00,STORJ/EUR,0.55706,0.55706,0.55706,0.55706,17.89769504,9.970089998982399
1663045200,2022-09-13 05:00:00,STORJ/EUR,0.55443,0.55443,0.55443,0.55443,0.00000000,0.0
1663041600,2022-09-13 04:00:00,STORJ/EUR,0.55443,0.55443,0.55443,0.55443,202.61621724,112.3365093243732
1663038000,2022-09-13 03:00:00,STORJ/EUR,0.55527,0.55527,0.55527,0.55527,0.00000000,0.0
1663034400,2022-09-13 02:00:00,STORJ/EUR,0.55527,0.55527,0.55527,0.55527,0.00000000,0.0
1663030800,2022-09-13 01:00:00,STORJ/EUR,0.55527,0.55527,0.55527,0.55527,0.00000000,0.0
1663027200,2022-09-13 00:00:00,STORJ/EUR,0.55527,0.55527,0.55527,0.55527,0.00000000,0.0
1663023600,2022-09-12 23:00:00,STORJ/EUR,0.55527,0.55527,0.55527,0.55527,204.42432292,113.51069378778841
1663020000,2022-09-12 22:00:00,STORJ/EUR,0.56007,0.56007,0.56007,0.56007,0.00000000,0.0
1663016400,2022-09-12 21:00:00,STORJ/EUR,0.56007,0.56007,0.56007,0.56007,0.00000000,0.0
1663012800,2022-09-12 20:00:00,STORJ/EUR,0.56007,0.56007,0.56007,0.56007,0.00000000,0.0
1663009200,2022-09-12 19:00:00,STORJ/EUR,0.55860,0.56007,0.55860,0.56007,288.02977559,161.31683641469127
1663005600,2022-09-12 18:00:00,STORJ/EUR,0.55166,0.55166,0.55166,0.55166,0.00000000,0.0
1663002000,2022-09-12 17:00:00,STORJ/EUR,0.55166,0.55166,0.55166,0.55166,0.00000000,0.0
1662998400,2022-09-12 16:00:00,STORJ/EUR,0.54603,0.55166,0.54428,0.55166,671.45351842,370.41404797157725
1662994800,2022-09-12 15:00:00,STORJ/EUR,0.55683,0.55683,0.55683,0.55683,85.86247985,47.810804654875504
1662991200,2022-09-12 14:00:00,STORJ/EUR,0.57068,0.57068,0.57068,0.57068,0.00000000,0.0
1662987600,2022-09-12 13:00:00,STORJ/EUR,0.57068,0.57068,0.57068,0.57068,0.00000000,0.0
1662984000,2022-09-12 12:00:00,STORJ/EUR,0.57068,0.57068,0.57068,0.57068,0.00000000,0.0
1662980400,2022-09-12 11:00:00,STORJ/EUR,0.57068,0.57068,0.57068,0.57068,22.72665353,12.9696466365004
1662976800,2022-09-12 10:00:00,STORJ/EUR,0.56296,0.56670,0.56175,0.56670,135.22281262,76.630767911754
1662973200,2022-09-12 09:00:00,STORJ/EUR,0.55488,0.55488,0.55488,0.55488,0.00000000,0.0
1662969600,2022-09-12 08:00:00,STORJ/EUR,0.55488,0.55488,0.55488,0.55488,0.00000000,0.0
1662966000,2022-09-12 07:00:00,STORJ/EUR,0.55488,0.55488,0.55488,0.55488,0.00000000,0.0
1662962400,2022-09-12 06:00:00,STORJ/EUR,0.55488,0.55488,0.55488,0.55488,318.15016471,176.5351633942848
1662958800,2022-09-12 05:00:00,STORJ/EUR,0.55308,0.55308,0.55308,0.55308,0.00000000,0.0
1662955200,2022-09-12 04:00:00,STORJ/EUR,0.55308,0.55308,0.55308,0.55308,0.00000000,0.0
1662951600,2022-09-12 03:00:00,STORJ/EUR,0.55308,0.55308,0.55308,0.55308,269.50012653,149.0551299812124
1662948000,2022-09-12 02:00:00,STORJ/EUR,0.55081,0.55081,0.55081,0.55081,270.53028436,149.01078592833161
1662944400,2022-09-12 01:00:00,STORJ/EUR,0.55052,0.55052,0.55052,0.55052,0.00000000,0.0
1662940800,2022-09-12 00:00:00,STORJ/EUR,0.55052,0.55052,0.55052,0.55052,0.00000000,0.0
1662937200,2022-09-11 23:00:00,STORJ/EUR,0.54723,0.55052,0.54456,0.55052,617.79599677,340.10905214182037
1662933600,2022-09-11 22:00:00,STORJ/EUR,0.54377,0.54377,0.54377,0.54377,36.67024661,19.9401799991197
1662930000,2022-09-11 21:00:00,STORJ/EUR,0.53972,0.53972,0.53972,0.53972,38.51269111,20.7860696458892
1662926400,2022-09-11 20:00:00,STORJ/EUR,0.54993,0.54993,0.54993,0.54993,262.23130705,144.2088626860065
1662922800,2022-09-11 19:00:00,STORJ/EUR,0.55653,0.55653,0.55653,0.55653,0.00000000,0.0
1662919200,2022-09-11 18:00:00,STORJ/EUR,0.55589,0.55653,0.55589,0.55653,345.15329633,192.0881640065349
1662915600,2022-09-11 17:00:00,STORJ/EUR,0.56036,0.56036,0.56036,0.56036,25.00000000,14.008999999999999
1662912000,2022-09-11 16:00:00,STORJ/EUR,0.55828,0.55828,0.55828,0.55828,204.94144741,114.4147112600548
1662908400,2022-09-11 15:00:00,STORJ/EUR,0.55769,0.55769,0.55769,0.55769,0.00000000,0.0
1662904800,2022-09-11 14:00:00,STORJ/EUR,0.55769,0.55769,0.55769,0.55769,206.80085913,115.3307711282097
1662901200,2022-09-11 13:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662897600,2022-09-11 12:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662894000,2022-09-11 11:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662890400,2022-09-11 10:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662886800,2022-09-11 09:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662883200,2022-09-11 08:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662879600,2022-09-11 07:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662876000,2022-09-11 06:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662872400,2022-09-11 05:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662868800,2022-09-11 04:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662865200,2022-09-11 03:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662861600,2022-09-11 02:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662858000,2022-09-11 01:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662854400,2022-09-11 00:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662850800,2022-09-10 23:00:00,STORJ/EUR,0.55487,0.55487,0.55487,0.55487,0.00000000,0.0
1662847200,2022-09-10 22:00:00,STORJ/EUR,0.55073,0.55487,0.55073,0.55487,296.65212166,164.6033627454842
1662843600,2022-09-10 21:00:00,STORJ/EUR,0.55154,0.55154,0.55154,0.55154,23.07610000,12.727392194
1662840000,2022-09-10 20:00:00,STORJ/EUR,0.54660,0.54660,0.54660,0.54660,0.00000000,0.0
1662836400,2022-09-10 19:00:00,STORJ/EUR,0.54660,0.54660,0.54660,0.54660,0.00000000,0.0
1662832800,2022-09-10 18:00:00,STORJ/EUR,0.54660,0.54660,0.54660,0.54660,0.00000000,0.0
1662829200,2022-09-10 17:00:00,STORJ/EUR,0.54660,0.54660,0.54660,0.54660,0.00000000,0.0
1662825600,2022-09-10 16:00:00,STORJ/EUR,0.54660,0.54660,0.54660,0.54660,18.24019392,9.970089996672
1662822000,2022-09-10 15:00:00,STORJ/EUR,0.54484,0.54484,0.54484,0.54484,0.00000000,0.0
1662818400,2022-09-10 14:00:00,STORJ/EUR,0.54484,0.54484,0.54484,0.54484,0.00000000,0.0
1662814800,2022-09-10 13:00:00,STORJ/EUR,0.54484,0.54484,0.54484,0.54484,23.33100468,12.7116645898512
1662811200,2022-09-10 12:00:00,STORJ/EUR,0.55089,0.55089,0.55089,0.55089,18.09815026,9.9700899967314
1662807600,2022-09-10 11:00:00,STORJ/EUR,0.55207,0.55305,0.55207,0.55305,412.74828172,228.27043720524603
1662804000,2022-09-10 10:00:00,STORJ/EUR,0.55373,0.55375,0.55373,0.55375,412.15555840,228.231140464
1662800400,2022-09-10 09:00:00,STORJ/EUR,0.55644,0.55644,0.55644,0.55644,0.00000000,0.0
1662796800,2022-09-10 08:00:00,STORJ/EUR,0.55644,0.55644,0.55644,0.55644,0.00000000,0.0
1662793200,2022-09-10 07:00:00,STORJ/EUR,0.56026,0.56026,0.55644,0.55644,345.72161707,192.3733366024308
1662789600,2022-09-10 06:00:00,STORJ/EUR,0.55521,0.56056,0.55521,0.56056,341.28496206,191.31069833235358
1662786000,2022-09-10 05:00:00,STORJ/EUR,0.55251,0.55251,0.55251,0.55251,0.00000000,0.0
1662782400,2022-09-10 04:00:00,STORJ/EUR,0.55267,0.55267,0.55251,0.55251,413.66296665,228.55292570379146
1662778800,2022-09-10 03:00:00,STORJ/EUR,0.56147,0.56147,0.56147,0.56147,0.00000000,0.0
1662775200,2022-09-10 02:00:00,STORJ/EUR,0.56147,0.56147,0.56147,0.56147,0.00000000,0.0
1662771600,2022-09-10 01:00:00,STORJ/EUR,0.56147,0.56147,0.56147,0.56147,27.00000000,15.159690000000001
1662768000,2022-09-10 00:00:00,STORJ/EUR,0.55678,0.55678,0.55678,0.55678,0.00000000,0.0
1662764400,2022-09-09 23:00:00,STORJ/EUR,0.55678,0.55678,0.55678,0.55678,250.74650036,139.61063647044082
1662760800,2022-09-09 22:00:00,STORJ/EUR,0.54573,0.54573,0.54573,0.54573,0.00000000,0.0
1662757200,2022-09-09 21:00:00,STORJ/EUR,0.54573,0.54573,0.54573,0.54573,0.00000000,0.0
1662753600,2022-09-09 20:00:00,STORJ/EUR,0.54573,0.54573,0.54573,0.54573,0.00000000,0.0
1662750000,2022-09-09 19:00:00,STORJ/EUR,0.54573,0.54573,0.54573,0.54573,0.00000000,0.0
1662746400,2022-09-09 18:00:00,STORJ/EUR,0.54573,0.54573,0.54573,0.54573,0.00000000,0.0
1662742800,2022-09-09 17:00:00,STORJ/EUR,0.54573,0.54573,0.54573,0.54573,0.00000000,0.0
1662739200,2022-09-09 16:00:00,STORJ/EUR,0.54573,0.54573,0.54573,0.54573,91.35164564,49.853333575117205
1662735600,2022-09-09 15:00:00,STORJ/EUR,0.55096,0.55096,0.55096,0.55096,60.00000000,33.0576
1662732000,2022-09-09 14:00:00,STORJ/EUR,0.55407,0.55407,0.55407,0.55407,277.83440148,153.9397068280236
1662728400,2022-09-09 13:00:00,STORJ/EUR,0.56000,0.56000,0.56000,0.56000,0.00000000,0.0
1662724800,2022-09-09 12:00:00,STORJ/EUR,0.55900,0.56000,0.55900,0.56000,475.61330640,266.34345158400004
1662721200,2022-09-09 11:00:00,STORJ/EUR,0.55093,0.55093,0.55093,0.55093,0.00000000,0.0
1662717600,2022-09-09 10:00:00,STORJ/EUR,0.55093,0.55093,0.55093,0.55093,271.21024998,149.41786302148142
1662714000,2022-09-09 09:00:00,STORJ/EUR,0.55136,0.55136,0.55136,0.55136,269.85234228,148.7857874395008
1662710400,2022-09-09 08:00:00,STORJ/EUR,0.54407,0.54947,0.54407,0.54947,751.39084410,412.866727107627
1662706800,2022-09-09 07:00:00,STORJ/EUR,0.54245,0.54404,0.54245,0.54404,295.55660080,160.794613099232
1662703200,2022-09-09 06:00:00,STORJ/EUR,0.54462,0.54523,0.54462,0.54523,520.43353807,283.7559779619061
1662699600,2022-09-09 05:00:00,STORJ/EUR,0.54327,0.54327,0.54318,0.54318,265.24099883,144.0736057444794
1662696000,2022-09-09 04:00:00,STORJ/EUR,0.53783,0.53898,0.53783,0.53898,258.50736205,139.33029799770898
1662692400,2022-09-09 03:00:00,STORJ/EUR,0.53578,0.53578,0.53578,0.53578,70.00000000,37.5046
1662688800,2022-09-09 02:00:00,STORJ/EUR,0.52222,0.52222,0.52222,0.52222,0.00000000,0.0
