https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNCBEAR,Volume USDT
1660953600000.0,2022-08-20 00:00:00,KNCBEAR/USDT,6e-08,6e-08,6e-08,6e-08,0.0,0.0
1660867200000.0,2022-08-19 00:00:00,KNCBEAR/USDT,6e-08,6e-08,6e-08,6e-08,0.0,0.0
1660780800000.0,2022-08-18 00:00:00,KNCBEAR/USDT,8e-08,8e-08,6e-08,6e-08,2673000000.0,160.38
1660694400000.0,2022-08-17 00:00:00,KNCBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1660608000000.0,2022-08-16 00:00:00,KNCBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1660521600000.0,2022-08-15 00:00:00,KNCBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1660435200000.0,2022-08-14 00:00:00,KNCBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1660348800000.0,2022-08-13 00:00:00,KNCBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1660262400000.0,2022-08-12 00:00:00,KNCBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1660176000000.0,2022-08-11 00:00:00,KNCBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1660089600000.0,2022-08-10 00:00:00,KNCBEAR/USDT,1e-07,1.1e-07,8e-08,8e-08,0.0,0.0
1660003200000.0,2022-08-09 00:00:00,KNCBEAR/USDT,8e-08,1e-07,8e-08,1e-07,0.0,0.0
1659916800000.0,2022-08-08 00:00:00,KNCBEAR/USDT,1.1e-07,1.1e-07,8e-08,8e-08,296000000.0,23.68
1659830400000.0,2022-08-07 00:00:00,KNCBEAR/USDT,1.1e-07,1.1e-07,9e-08,1.1e-07,1181454545.4545455,129.96
1659744000000.0,2022-08-06 00:00:00,KNCBEAR/USDT,1.1e-07,1.1e-07,1.1e-07,1.1e-07,0.0,0.0
1659657600000.0,2022-08-05 00:00:00,KNCBEAR/USDT,1.2e-07,1.2e-07,1.1e-07,1.1e-07,0.0,0.0
1659571200000.0,2022-08-04 00:00:00,KNCBEAR/USDT,1.2e-07,1.2e-07,1.2e-07,1.2e-07,0.0,0.0
1659484800000.0,2022-08-03 00:00:00,KNCBEAR/USDT,1.2e-07,1.3e-07,1.2e-07,1.2e-07,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,KNCBEAR/USDT,1.1e-07,1.2e-07,1.1e-07,1.2e-07,492000000.00000006,59.04
1659312000000.0,2022-08-01 00:00:00,KNCBEAR/USDT,1.1e-07,1.1e-07,1e-07,1.1e-07,4000000.0,0.44
1659225600000.0,2022-07-31 00:00:00,KNCBEAR/USDT,1e-07,1.1e-07,1e-07,1.1e-07,0.0,0.0
1659139200000.0,2022-07-30 00:00:00,KNCBEAR/USDT,1.1e-07,1.1e-07,1e-07,1e-07,18000000.0,1.8
1659052800000.0,2022-07-29 00:00:00,KNCBEAR/USDT,1.2e-07,1.2e-07,1.1e-07,1.1e-07,0.0,0.0
1658966400000.0,2022-07-28 00:00:00,KNCBEAR/USDT,1.6e-07,1.7e-07,1.2e-07,1.2e-07,320000000.0,38.4
1658880000000.0,2022-07-27 00:00:00,KNCBEAR/USDT,1.9e-07,2e-07,1.6e-07,1.6e-07,190062500.0,30.41
1658793600000.0,2022-07-26 00:00:00,KNCBEAR/USDT,2e-07,2.2e-07,1.9e-07,1.9e-07,329842105.2631579,62.67
1658707200000.0,2022-07-25 00:00:00,KNCBEAR/USDT,1.7e-07,2e-07,1.5e-07,2e-07,103600000.0,20.72
1658620800000.0,2022-07-24 00:00:00,KNCBEAR/USDT,1.7e-07,1.8e-07,1.6e-07,1.7e-07,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,KNCBEAR/USDT,1.6e-07,1.9e-07,1.4e-07,1.7e-07,177235294.11764705,30.13
1658448000000.0,2022-07-22 00:00:00,KNCBEAR/USDT,1.4e-07,1.7e-07,1.4e-07,1.6e-07,0.0,0.0
1658361600000.0,2022-07-21 00:00:00,KNCBEAR/USDT,1.6e-07,1.8e-07,1.4e-07,1.4e-07,0.0,0.0
1658275200000.0,2022-07-20 00:00:00,KNCBEAR/USDT,1.4e-07,1.6e-07,1.3e-07,1.6e-07,33312500.0,5.33
1658188800000.0,2022-07-19 00:00:00,KNCBEAR/USDT,1.7e-07,1.7e-07,1.2e-07,1.4e-07,259071428.57142857,36.27
1658102400000.0,2022-07-18 00:00:00,KNCBEAR/USDT,2e-07,2e-07,1.7e-07,1.7e-07,57176470.588235304,9.72
1658016000000.0,2022-07-17 00:00:00,KNCBEAR/USDT,2e-07,2.1e-07,1.9e-07,2e-07,69900000.0,13.98
1657929600000.0,2022-07-16 00:00:00,KNCBEAR/USDT,2e-07,2.1e-07,1.9e-07,2e-07,0.0,0.0
1657843200000.0,2022-07-15 00:00:00,KNCBEAR/USDT,2.5e-07,2.5e-07,1.8e-07,2e-07,41000000.0,8.2
1657756800000.0,2022-07-14 00:00:00,KNCBEAR/USDT,2.7e-07,2.8e-07,2.4e-07,2.5e-07,0.0,0.0
1657670400000.0,2022-07-13 00:00:00,KNCBEAR/USDT,3.3e-07,3.3e-07,2.7e-07,2.7e-07,85570370.37037036,23.104
1657584000000.0,2022-07-12 00:00:00,KNCBEAR/USDT,2.9e-07,3.3e-07,2.6e-07,3.3e-07,73515151.51515152,24.26
1657497600000.0,2022-07-11 00:00:00,KNCBEAR/USDT,2.5e-07,3e-07,2.5e-07,2.9e-07,893172413.7931035,259.02
1657411200000.0,2022-07-10 00:00:00,KNCBEAR/USDT,2.3e-07,2.5e-07,2.3e-07,2.5e-07,40000000.0,10.0
1657324800000.0,2022-07-09 00:00:00,KNCBEAR/USDT,2.4e-07,2.4e-07,2.1e-07,2.3e-07,0.0,0.0
1657238400000.0,2022-07-08 00:00:00,KNCBEAR/USDT,2.2e-07,2.4e-07,2.1e-07,2.4e-07,0.0,0.0
1657152000000.0,2022-07-07 00:00:00,KNCBEAR/USDT,2.3e-07,2.4e-07,2.2e-07,2.2e-07,0.0,0.0
1657065600000.0,2022-07-06 00:00:00,KNCBEAR/USDT,2.4e-07,2.4e-07,2.1e-07,2.3e-07,2401478260.8695655,552.34
1656979200000.0,2022-07-05 00:00:00,KNCBEAR/USDT,2.8e-07,3.2e-07,2.3e-07,2.4e-07,968000000.0,232.32
1656892800000.0,2022-07-04 00:00:00,KNCBEAR/USDT,3.2e-07,3.3e-07,2.7e-07,2.8e-07,1100000.0,0.308
1656806400000.0,2022-07-03 00:00:00,KNCBEAR/USDT,3.1e-07,3.3e-07,2.7e-07,3.2e-07,0.0,0.0
1656720000000.0,2022-07-02 00:00:00,KNCBEAR/USDT,3.2e-07,3.3e-07,2.7e-07,3.1e-07,0.0,0.0
1656633600000.0,2022-07-01 00:00:00,KNCBEAR/USDT,3e-07,3.3e-07,2.7e-07,3.2e-07,0.0,0.0
1656547200000.0,2022-06-30 00:00:00,KNCBEAR/USDT,2.7e-07,3.3e-07,2.7e-07,3e-07,0.0,0.0
1656460800000.0,2022-06-29 00:00:00,KNCBEAR/USDT,2.5e-07,2.9e-07,2.5e-07,2.7e-07,18000000.0,4.86
1656374400000.0,2022-06-28 00:00:00,KNCBEAR/USDT,2.4e-07,2.6e-07,2e-07,2.5e-07,0.0,0.0
1656288000000.0,2022-06-27 00:00:00,KNCBEAR/USDT,2.5e-07,2.5e-07,2.1e-07,2.4e-07,0.0,0.0
1656201600000.0,2022-06-26 00:00:00,KNCBEAR/USDT,2.1e-07,2.5e-07,2e-07,2.5e-07,0.0,0.0
1656115200000.0,2022-06-25 00:00:00,KNCBEAR/USDT,2.4e-07,2.5e-07,2e-07,2.1e-07,0.0,0.0
1656028800000.0,2022-06-24 00:00:00,KNCBEAR/USDT,2.5e-07,2.6e-07,2.2e-07,2.4e-07,0.0,0.0
1655942400000.0,2022-06-23 00:00:00,KNCBEAR/USDT,3.3e-07,3.3e-07,2.5e-07,2.5e-07,2000000.0,0.5
1655856000000.0,2022-06-22 00:00:00,KNCBEAR/USDT,3.1e-07,3.4e-07,2.7e-07,3.3e-07,0.0,0.0
1655769600000.0,2022-06-21 00:00:00,KNCBEAR/USDT,3.3e-07,3.5e-07,2.6e-07,3.1e-07,0.0,0.0
1655683200000.0,2022-06-20 00:00:00,KNCBEAR/USDT,3.3e-07,3.8e-07,3.1e-07,3.3e-07,0.0,0.0
1655596800000.0,2022-06-19 00:00:00,KNCBEAR/USDT,3.8e-07,4.6e-07,3e-07,3.3e-07,20666666.666666668,6.82
1655510400000.0,2022-06-18 00:00:00,KNCBEAR/USDT,3.1e-07,4.6e-07,2.9e-07,3.8e-07,364860526.31578946,138.647
1655424000000.0,2022-06-17 00:00:00,KNCBEAR/USDT,3.1e-07,3.2e-07,2.6e-07,3.1e-07,76900000.0,23.839
1655337600000.0,2022-06-16 00:00:00,KNCBEAR/USDT,2.4e-07,3.2e-07,2.4e-07,3.1e-07,0.0,0.0
1655251200000.0,2022-06-15 00:00:00,KNCBEAR/USDT,3.5e-07,3.5e-07,2.4e-07,2.4e-07,651625000.0,156.39
1655164800000.0,2022-06-14 00:00:00,KNCBEAR/USDT,4.1e-07,4.1e-07,3.3e-07,3.5e-07,0.0,0.0
1655078400000.0,2022-06-13 00:00:00,KNCBEAR/USDT,3.7e-07,4.1e-07,3.3e-07,4.1e-07,0.0,0.0
1654992000000.0,2022-06-12 00:00:00,KNCBEAR/USDT,2.7e-07,3.7e-07,2.7e-07,3.7e-07,89100000.0,32.967
1654905600000.0,2022-06-11 00:00:00,KNCBEAR/USDT,2.2e-07,2.9e-07,2.2e-07,2.7e-07,288074074.0740741,77.78
1654819200000.0,2022-06-10 00:00:00,KNCBEAR/USDT,1.8e-07,2.3e-07,1.8e-07,2.2e-07,224181818.18181816,49.32
1654732800000.0,2022-06-09 00:00:00,KNCBEAR/USDT,1.9e-07,2e-07,1.8e-07,1.8e-07,0.0,0.0
1654646400000.0,2022-06-08 00:00:00,KNCBEAR/USDT,1.8e-07,1.9e-07,1.7e-07,1.9e-07,18000000.0,3.42
1654560000000.0,2022-06-07 00:00:00,KNCBEAR/USDT,1.7e-07,2e-07,1.7e-07,1.8e-07,0.0,0.0
1654473600000.0,2022-06-06 00:00:00,KNCBEAR/USDT,1.8e-07,1.9e-07,1.6e-07,1.7e-07,2058823.5294117648,0.35
1654387200000.0,2022-06-05 00:00:00,KNCBEAR/USDT,2e-07,2e-07,1.8e-07,1.8e-07,2055555.5555555555,0.37
1654300800000.0,2022-06-04 00:00:00,KNCBEAR/USDT,1.9e-07,2.1e-07,1.9e-07,2e-07,416850000.00000006,83.37
1654214400000.0,2022-06-03 00:00:00,KNCBEAR/USDT,1.6e-07,2e-07,1.6e-07,1.9e-07,13789473.684210526,2.62
1654128000000.0,2022-06-02 00:00:00,KNCBEAR/USDT,1.8e-07,1.9e-07,1.5e-07,1.6e-07,16500000.0,2.64
1654041600000.0,2022-06-01 00:00:00,KNCBEAR/USDT,1.4e-07,1.8e-07,1.3e-07,1.8e-07,105944444.44444445,19.07
1653955200000.0,2022-05-31 00:00:00,KNCBEAR/USDT,1.5e-07,1.5e-07,1.1e-07,1.4e-07,62142857.142857134,8.7
1653868800000.0,2022-05-30 00:00:00,KNCBEAR/USDT,2.4e-07,2.6e-07,1.3e-07,1.5e-07,610866666.6666666,91.63
1653782400000.0,2022-05-29 00:00:00,KNCBEAR/USDT,2.5e-07,2.8e-07,2.4e-07,2.4e-07,70333333.33333333,16.88
1653696000000.0,2022-05-28 00:00:00,KNCBEAR/USDT,2.9e-07,2.9e-07,2.3e-07,2.5e-07,302960000.0,75.74
1653609600000.0,2022-05-27 00:00:00,KNCBEAR/USDT,2.5e-07,3.1e-07,2.4e-07,2.9e-07,260655172.41379315,75.59
1653523200000.0,2022-05-26 00:00:00,KNCBEAR/USDT,1.9e-07,2.7e-07,1.9e-07,2.5e-07,70560000.0,17.64
1653436800000.0,2022-05-25 00:00:00,KNCBEAR/USDT,2e-07,2.1e-07,1.6e-07,1.9e-07,109631578.94736841,20.83
1653350400000.0,2022-05-24 00:00:00,KNCBEAR/USDT,1.8e-07,2.5e-07,1.8e-07,2e-07,884450000.0,176.89
1653264000000.0,2022-05-23 00:00:00,KNCBEAR/USDT,1.3e-07,2e-07,1.3e-07,1.8e-07,51222222.222222224,9.22
1653177600000.0,2022-05-22 00:00:00,KNCBEAR/USDT,1.4e-07,1.4e-07,1.3e-07,1.3e-07,82076923.07692307,10.67
1653091200000.0,2022-05-21 00:00:00,KNCBEAR/USDT,1.2e-07,1.5e-07,1.2e-07,1.4e-07,124642857.14285713,17.45
1653004800000.0,2022-05-20 00:00:00,KNCBEAR/USDT,1.5e-07,1.6e-07,1.2e-07,1.2e-07,217583333.33333334,26.11
1652918400000.0,2022-05-19 00:00:00,KNCBEAR/USDT,2.9e-07,3.3e-07,1.2e-07,1.5e-07,258200000.0,38.73
1652832000000.0,2022-05-18 00:00:00,KNCBEAR/USDT,3.2e-07,3.5e-07,2.5e-07,2.9e-07,1366827586.2068965,396.38
1652745600000.0,2022-05-17 00:00:00,KNCBEAR/USDT,9.5e-07,9.6e-07,2.8e-07,3.2e-07,73462500.0,23.508
1652659200000.0,2022-05-16 00:00:00,KNCBEAR/USDT,7.2e-07,1.02e-06,7.2e-07,9.5e-07,88421.05263157895,0.084
1652572800000.0,2022-05-15 00:00:00,KNCBEAR/USDT,9.2e-07,1e-06,7e-07,7.2e-07,9604166.666666666,6.915
1652486400000.0,2022-05-14 00:00:00,KNCBEAR/USDT,1.02e-06,1.06e-06,6.3e-07,9.2e-07,11408695.652173914,10.496
1652400000000.0,2022-05-13 00:00:00,KNCBEAR/USDT,3.06e-06,3.06e-06,6.2e-07,1.02e-06,132134313.72549018,134.777
1652313600000.0,2022-05-12 00:00:00,KNCBEAR/USDT,2.24e-06,3.65e-06,1.8e-06,3.06e-06,283291568.627451,866.8722
1652227200000.0,2022-05-11 00:00:00,KNCBEAR/USDT,1.29e-06,2.45e-06,1.12e-06,2.24e-06,2566953571.428571,5749.976
1652140800000.0,2022-05-10 00:00:00,KNCBEAR/USDT,1.2e-06,1.34e-06,8.1e-07,1.29e-06,672102325.5813954,867.012
1652054400000.0,2022-05-09 00:00:00,KNCBEAR/USDT,8.7e-07,1.21e-06,7.3e-07,1.2e-06,521181666.6666667,625.418
1651968000000.0,2022-05-08 00:00:00,KNCBEAR/USDT,6.8e-07,9.4e-07,6.4e-07,8.7e-07,399181609.1954023,347.288
1651881600000.0,2022-05-07 00:00:00,KNCBEAR/USDT,4.8e-07,7.1e-07,4.7e-07,6.8e-07,62260294.11764707,42.337
1651795200000.0,2022-05-06 00:00:00,KNCBEAR/USDT,4.9e-07,6.3e-07,4.4e-07,4.8e-07,350812500.0,168.39
1651708800000.0,2022-05-05 00:00:00,KNCBEAR/USDT,3.2e-07,4.9e-07,2.9e-07,4.9e-07,505820408.16326535,247.852
1651622400000.0,2022-05-04 00:00:00,KNCBEAR/USDT,3.9e-07,4.1e-07,3e-07,3.2e-07,77893750.0,24.926
1651536000000.0,2022-05-03 00:00:00,KNCBEAR/USDT,2.8e-07,4e-07,2.7e-07,3.9e-07,17512820.512820512,6.83
1651449600000.0,2022-05-02 00:00:00,KNCBEAR/USDT,2.1e-07,2.9e-07,2e-07,2.8e-07,146071428.57142857,40.9
1651363200000.0,2022-05-01 00:00:00,KNCBEAR/USDT,1.8e-07,2.2e-07,1.7e-07,2.1e-07,2597904761.904762,545.56
1651276800000.0,2022-04-30 00:00:00,KNCBEAR/USDT,1.5e-07,1.8e-07,1.4e-07,1.8e-07,2873444444.4444447,517.22
1651190400000.0,2022-04-29 00:00:00,KNCBEAR/USDT,1.3e-07,1.6e-07,1.2e-07,1.5e-07,70933333.33333334,10.64
1651104000000.0,2022-04-28 00:00:00,KNCBEAR/USDT,1.3e-07,1.5e-07,1.2e-07,1.3e-07,148153846.15384617,19.26
1651017600000.0,2022-04-27 00:00:00,KNCBEAR/USDT,1.6e-07,1.6e-07,1.3e-07,1.3e-07,1585769230.7692308,206.15
1650931200000.0,2022-04-26 00:00:00,KNCBEAR/USDT,1.8e-07,1.8e-07,1.3e-07,1.6e-07,409375000.0,65.5
1650844800000.0,2022-04-25 00:00:00,KNCBEAR/USDT,2.2e-07,2.4e-07,1.8e-07,1.8e-07,1431444444.4444447,257.66
1650758400000.0,2022-04-24 00:00:00,KNCBEAR/USDT,1.8e-07,2.2e-07,1.8e-07,2.2e-07,177034136363.63635,38947.51
1650672000000.0,2022-04-23 00:00:00,KNCBEAR/USDT,2.3e-07,2.4e-07,1.8e-07,1.8e-07,15037944444.444445,2706.83
1650585600000.0,2022-04-22 00:00:00,KNCBEAR/USDT,2.4e-07,2.9e-07,2.2e-07,2.3e-07,168618869565.21738,38782.34
1650499200000.0,2022-04-21 00:00:00,KNCBEAR/USDT,3.4e-07,3.8e-07,2.1e-07,2.4e-07,260675000.0,62.562
1650412800000.0,2022-04-20 00:00:00,KNCBEAR/USDT,3.7e-07,4e-07,3e-07,3.4e-07,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,KNCBEAR/USDT,3.8e-07,3.9e-07,3.3e-07,3.7e-07,2635135.135135135,0.975
1650240000000.0,2022-04-18 00:00:00,KNCBEAR/USDT,4.4e-07,4.7e-07,3.6e-07,3.8e-07,24210526.315789472,9.2
1650153600000.0,2022-04-17 00:00:00,KNCBEAR/USDT,3.6e-07,4.5e-07,3.3e-07,4.4e-07,792556818.1818182,348.725
1650067200000.0,2022-04-16 00:00:00,KNCBEAR/USDT,3.2e-07,3.8e-07,3.2e-07,3.6e-07,4507305555.555556,1622.63
1649980800000.0,2022-04-15 00:00:00,KNCBEAR/USDT,3.6e-07,3.9e-07,3.1e-07,3.2e-07,80750000.0,25.84
1649894400000.0,2022-04-14 00:00:00,KNCBEAR/USDT,6.2e-07,6.5e-07,2.9e-07,3.6e-07,1484755555.5555553,534.512
1649808000000.0,2022-04-13 00:00:00,KNCBEAR/USDT,6.4e-07,7.2e-07,5.7e-07,6.2e-07,458670967.74193543,284.376
1649721600000.0,2022-04-12 00:00:00,KNCBEAR/USDT,6.2e-07,6.6e-07,4.7e-07,6.4e-07,202303124.99999997,129.474
1649635200000.0,2022-04-11 00:00:00,KNCBEAR/USDT,6.1e-07,7.1e-07,5e-07,6.2e-07,1013672580.6451613,628.477
1649548800000.0,2022-04-10 00:00:00,KNCBEAR/USDT,9.2e-07,1.04e-06,4.9e-07,6.1e-07,1834547540.9836068,1119.074
1649462400000.0,2022-04-09 00:00:00,KNCBEAR/USDT,7.5e-07,9.4e-07,6.5e-07,9.2e-07,3994961956.521739,3675.365
1649376000000.0,2022-04-08 00:00:00,KNCBEAR/USDT,1.59e-06,1.59e-06,6.3e-07,7.5e-07,13142306666.666666,9856.73
1649289600000.0,2022-04-07 00:00:00,KNCBEAR/USDT,2.03e-06,2.36e-06,1.5e-06,1.59e-06,263141509.43396226,418.395
1649203200000.0,2022-04-06 00:00:00,KNCBEAR/USDT,2.24e-06,2.6e-06,1.7e-06,2.03e-06,422066502.4630542,856.795
1649116800000.0,2022-04-05 00:00:00,KNCBEAR/USDT,1.96e-06,2.25e-06,1.92e-06,2.24e-06,679176785.7142856,1521.356
1649030400000.0,2022-04-04 00:00:00,KNCBEAR/USDT,1.81e-06,2.29e-06,1.81e-06,1.96e-06,235608673.46938777,461.793
1648944000000.0,2022-04-03 00:00:00,KNCBEAR/USDT,1.77e-06,1.94e-06,1.74e-06,1.81e-06,91617127.0718232,165.827
1648857600000.0,2022-04-02 00:00:00,KNCBEAR/USDT,1.79e-06,1.87e-06,1.58e-06,1.77e-06,78283615.81920904,138.562
1648771200000.0,2022-04-01 00:00:00,KNCBEAR/USDT,1.81e-06,2.13e-06,1.66e-06,1.79e-06,17491061.452513967,31.309
1648684800000.0,2022-03-31 00:00:00,KNCBEAR/USDT,1.53e-06,1.85e-06,1.49e-06,1.81e-06,377732596.68508285,683.696
1648598400000.0,2022-03-30 00:00:00,KNCBEAR/USDT,1.59e-06,1.66e-06,1.42e-06,1.53e-06,24688235.29411765,37.773
1648512000000.0,2022-03-29 00:00:00,KNCBEAR/USDT,1.41e-06,1.63e-06,1.21e-06,1.59e-06,160859748.42767295,255.767
1648425600000.0,2022-03-28 00:00:00,KNCBEAR/USDT,2.1e-06,2.15e-06,1.38e-06,1.41e-06,1967375.8865248226,2.774
1648339200000.0,2022-03-27 00:00:00,KNCBEAR/USDT,2.15e-06,2.3e-06,2.1e-06,2.1e-06,0.0,0.0
1648252800000.0,2022-03-26 00:00:00,KNCBEAR/USDT,2.16e-06,2.2e-06,2e-06,2.15e-06,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,KNCBEAR/USDT,2.22e-06,2.3e-06,2.11e-06,2.16e-06,1856018.5185185187,4.009
1648080000000.0,2022-03-24 00:00:00,KNCBEAR/USDT,2.07e-06,2.3e-06,2.07e-06,2.22e-06,21798648.64864865,48.393
1647993600000.0,2022-03-23 00:00:00,KNCBEAR/USDT,1.91e-06,2.15e-06,1.91e-06,2.07e-06,23102898.550724637,47.823
1647907200000.0,2022-03-22 00:00:00,KNCBEAR/USDT,2.14e-06,2.16e-06,1.8e-06,1.91e-06,255252356.02094242,487.532
1647820800000.0,2022-03-21 00:00:00,KNCBEAR/USDT,2.03e-06,2.32e-06,1.85e-06,2.14e-06,39106074.76635514,83.687
1647734400000.0,2022-03-20 00:00:00,KNCBEAR/USDT,1.85e-06,2.1e-06,1.81e-06,2.03e-06,13000000.0,26.39
1647648000000.0,2022-03-19 00:00:00,KNCBEAR/USDT,1.78e-06,1.95e-06,1.69e-06,1.85e-06,139050810.81081083,257.244
1647561600000.0,2022-03-18 00:00:00,KNCBEAR/USDT,2.42e-06,2.48e-06,1.58e-06,1.78e-06,1277938202.2471912,2274.73
1647475200000.0,2022-03-17 00:00:00,KNCBEAR/USDT,2.45e-06,2.8e-06,2.24e-06,2.42e-06,154516115.70247933,373.929
1647388800000.0,2022-03-16 00:00:00,KNCBEAR/USDT,2.64e-06,2.69e-06,2.12e-06,2.45e-06,1008369795.9183674,2470.506
1647302400000.0,2022-03-15 00:00:00,KNCBEAR/USDT,3.33e-06,3.49e-06,2.45e-06,2.64e-06,1340351856.060606,3538.5289
1647216000000.0,2022-03-14 00:00:00,KNCBEAR/USDT,4.8e-06,5.16e-06,3.25e-06,3.33e-06,134069159.15915917,446.4503
1647129600000.0,2022-03-13 00:00:00,KNCBEAR/USDT,4.05e-06,4.87e-06,3.7e-06,4.8e-06,172218895.83333334,826.6507
1647043200000.0,2022-03-12 00:00:00,KNCBEAR/USDT,5.1e-06,5.15e-06,3.47e-06,4.05e-06,99604320.98765431,403.3975
1646956800000.0,2022-03-11 00:00:00,KNCBEAR/USDT,4.27e-06,5.23e-06,4.26e-06,5.1e-06,281315529.4117647,1434.7092
1646870400000.0,2022-03-10 00:00:00,KNCBEAR/USDT,3.35e-06,4.4e-06,3.1e-06,4.27e-06,922290468.384075,3938.1803
1646784000000.0,2022-03-09 00:00:00,KNCBEAR/USDT,3.56e-06,4.24e-06,2.74e-06,3.35e-06,1971264059.7014923,6603.7346
1646697600000.0,2022-03-08 00:00:00,KNCBEAR/USDT,7.8e-06,7.88e-06,3.18e-06,3.56e-06,2640540393.258427,9400.3238
1646611200000.0,2022-03-07 00:00:00,KNCBEAR/USDT,1.127e-05,1.136e-05,7.12e-06,7.8e-06,481200615.38461536,3753.3648
1646524800000.0,2022-03-06 00:00:00,KNCBEAR/USDT,1.092e-05,1.156e-05,8.61e-06,1.127e-05,123796308.78438333,1395.1844
1646438400000.0,2022-03-05 00:00:00,KNCBEAR/USDT,8.96e-06,1.108e-05,8.92e-06,1.092e-05,103486245.42124541,1130.0698
1646352000000.0,2022-03-04 00:00:00,KNCBEAR/USDT,6.93e-06,9.14e-06,6.28e-06,8.96e-06,359331194.19642854,3219.6075
