https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OXT,Volume BTC
1663459200,2022-09-18 00:00:00,OXT/BTC,0.000005217,0.000005217,0.000005217,0.000005217,12.1281,0.0000632722977
1663455600,2022-09-17 23:00:00,OXT/BTC,0.000005188,0.000005188,0.000005188,0.000005188,0,0
1663452000,2022-09-17 22:00:00,OXT/BTC,0.000005188,0.000005188,0.000005188,0.000005188,1.8548,0.0000096227024
1663448400,2022-09-17 21:00:00,OXT/BTC,0.000005238,0.000005238,0.000005238,0.000005238,1.1864,0.0000062143632
1663444800,2022-09-17 20:00:00,OXT/BTC,0.000005237,0.000005237,0.000005236,0.000005236,16.0725,0.0000841576626
1663441200,2022-09-17 19:00:00,OXT/BTC,0.000005245,0.000005245,0.00000521,0.00000521,345.368,0.0018006680341
1663437600,2022-09-17 18:00:00,OXT/BTC,0.000005253,0.000005253,0.00000525,0.00000525,2.5384,0.0000133306131
1663434000,2022-09-17 17:00:00,OXT/BTC,0.000005236,0.000005262,0.00000522,0.00000522,5.5162,0.0000289507186
1663430400,2022-09-17 16:00:00,OXT/BTC,0.000005217,0.000005259,0.000005217,0.000005245,88.3413,0.0004611373049
1663426800,2022-09-17 15:00:00,OXT/BTC,0.000005248,0.000005248,0.000005248,0.000005248,2.4216,0.0000127085568
1663423200,2022-09-17 14:00:00,OXT/BTC,0.000005225,0.000005252,0.000005225,0.000005249,119.7031,0.0006262589762
1663419600,2022-09-17 13:00:00,OXT/BTC,0.000005211,0.000005211,0.000005211,0.000005211,0,0
1663416000,2022-09-17 12:00:00,OXT/BTC,0.000005211,0.000005211,0.000005211,0.000005211,0,0
1663412400,2022-09-17 11:00:00,OXT/BTC,0.0000052,0.000005211,0.0000052,0.000005211,7.0145,0.0000365115908
1663408800,2022-09-17 10:00:00,OXT/BTC,0.000005201,0.000005215,0.000005201,0.000005215,5.7016,0.0000297087364
1663405200,2022-09-17 09:00:00,OXT/BTC,0.000005181,0.000005198,0.000005181,0.000005198,2.7733,0.0000143912609
1663401600,2022-09-17 08:00:00,OXT/BTC,0.000005237,0.000005237,0.000005237,0.000005237,3.2735,0.0000171433195
1663398000,2022-09-17 07:00:00,OXT/BTC,0.00000518,0.00000518,0.00000518,0.00000518,1.9554,0.000010128972
1663394400,2022-09-17 06:00:00,OXT/BTC,0.000005182,0.000005182,0.00000517,0.00000517,4.7589,0.0000246472302
1663390800,2022-09-17 05:00:00,OXT/BTC,0.00000517,0.00000518,0.00000517,0.00000518,6.1512,0.000031830013
1663387200,2022-09-17 04:00:00,OXT/BTC,0.000005174,0.000005208,0.000005174,0.000005208,4.142,0.0000214967372
1663383600,2022-09-17 03:00:00,OXT/BTC,0.00000516,0.00000516,0.00000515,0.00000515,5.8286,0.000030052689
1663380000,2022-09-17 02:00:00,OXT/BTC,0.000005152,0.000005152,0.000005152,0.000005152,7.5162,0.0000387234624
1663376400,2022-09-17 01:00:00,OXT/BTC,0.000005158,0.000005185,0.000005152,0.000005152,17.4018,0.0000897880599
1663372800,2022-09-17 00:00:00,OXT/BTC,0.000005199,0.000005234,0.000005199,0.000005234,20.3165,0.000105872951
1663369200,2022-09-16 23:00:00,OXT/BTC,0.000005218,0.000005218,0.00000521,0.00000521,3.8721,0.0000201875362
1663365600,2022-09-16 22:00:00,OXT/BTC,0.000005208,0.000005208,0.000005208,0.000005208,1.5597,0.0000081229176
1663362000,2022-09-16 21:00:00,OXT/BTC,0.000005232,0.000005257,0.000005215,0.000005215,13.014,0.0000680220185
1663358400,2022-09-16 20:00:00,OXT/BTC,0.000005246,0.00000527,0.000005246,0.000005257,9.0998,0.0000478497161
1663354800,2022-09-16 19:00:00,OXT/BTC,0.000005236,0.000005248,0.000005236,0.000005248,7.4008,0.0000388273168
1663351200,2022-09-16 18:00:00,OXT/BTC,0.00000524,0.000005244,0.00000524,0.000005244,3.4049,0.0000178488648
1663347600,2022-09-16 17:00:00,OXT/BTC,0.000005229,0.000005247,0.000005229,0.000005247,2.9955,0.0000156903885
1663344000,2022-09-16 16:00:00,OXT/BTC,0.00000522,0.000005261,0.00000522,0.00000524,343.3913,0.0018062751197
1663340400,2022-09-16 15:00:00,OXT/BTC,0.000005222,0.000005233,0.000005222,0.000005233,116.9471,0.0006108198821
1663336800,2022-09-16 14:00:00,OXT/BTC,0.000005191,0.000005211,0.000005181,0.000005181,1091.2298,0.0056681477736
1663333200,2022-09-16 13:00:00,OXT/BTC,0.000005164,0.000005212,0.000005164,0.000005177,1251.0144,0.0064764207825
1663329600,2022-09-16 12:00:00,OXT/BTC,0.000005192,0.000005192,0.000005192,0.000005192,0,0
1663326000,2022-09-16 11:00:00,OXT/BTC,0.000005192,0.000005192,0.000005192,0.000005192,0,0
1663322400,2022-09-16 10:00:00,OXT/BTC,0.000005192,0.000005192,0.000005192,0.000005192,4.8472,0.0000251666624
1663318800,2022-09-16 09:00:00,OXT/BTC,0.000005191,0.000005228,0.000005191,0.000005192,16.3899,0.000085135957
1663315200,2022-09-16 08:00:00,OXT/BTC,0.000005203,0.000005233,0.000005174,0.000005174,269.6309,0.0014045548612
1663311600,2022-09-16 07:00:00,OXT/BTC,0.00000517,0.000005219,0.00000514,0.000005218,3147.2422,0.0164179641919
1663308000,2022-09-16 06:00:00,OXT/BTC,0.00000514,0.000005206,0.00000514,0.000005173,5097.0534,0.0265028806349
1663304400,2022-09-16 05:00:00,OXT/BTC,0.000005166,0.000005179,0.000005166,0.000005179,2.6019,0.0000134554359
1663300800,2022-09-16 04:00:00,OXT/BTC,0.000005195,0.000005197,0.000005192,0.000005197,26.7093,0.0001387516217
1663297200,2022-09-16 03:00:00,OXT/BTC,0.000005233,0.000005233,0.000005233,0.000005233,2.4322,0.0000127277026
1663293600,2022-09-16 02:00:00,OXT/BTC,0.000005217,0.000005217,0.000005182,0.000005205,139.7981,0.0007249105297
1663290000,2022-09-16 01:00:00,OXT/BTC,0.000005227,0.000005256,0.000005213,0.000005213,30.0567,0.000156980579
1663286400,2022-09-16 00:00:00,OXT/BTC,0.000005261,0.000005275,0.000005248,0.000005263,1954.4672,0.0102574531684
1663282800,2022-09-15 23:00:00,OXT/BTC,0.00000523,0.000005309,0.00000523,0.000005309,1886.3814,0.0100145075107
1663279200,2022-09-15 22:00:00,OXT/BTC,0.000005245,0.000005277,0.000005228,0.000005241,20.2323,0.0001062744763
1663275600,2022-09-15 21:00:00,OXT/BTC,0.000005267,0.000005269,0.000005226,0.000005229,33.3235,0.000175274033
1663272000,2022-09-15 20:00:00,OXT/BTC,0.000005249,0.000005249,0.00000522,0.00000522,2.8563,0.0000149459243
1663268400,2022-09-15 19:00:00,OXT/BTC,0.000005236,0.000005236,0.000005236,0.000005236,0,0
1663264800,2022-09-15 18:00:00,OXT/BTC,0.000005274,0.000005274,0.00000523,0.000005236,9.8826,0.00005178714
1663261200,2022-09-15 17:00:00,OXT/BTC,0.000005261,0.000005285,0.000005261,0.000005277,16.3996,0.000086394165
1663257600,2022-09-15 16:00:00,OXT/BTC,0.000005272,0.000005272,0.000005256,0.000005256,8.226,0.0000432911952
1663254000,2022-09-15 15:00:00,OXT/BTC,0.000005241,0.000005255,0.000005241,0.000005246,25.5496,0.0001340572644
1663250400,2022-09-15 14:00:00,OXT/BTC,0.00000525,0.000005295,0.00000523,0.000005282,191.9312,0.0010138582695
1663246800,2022-09-15 13:00:00,OXT/BTC,0.00000526,0.00000526,0.00000525,0.00000525,17.6413,0.0000926565756
1663243200,2022-09-15 12:00:00,OXT/BTC,0.00000526,0.00000526,0.00000526,0.00000526,250,0.001315
1663239600,2022-09-15 11:00:00,OXT/BTC,0.00000522,0.00000522,0.00000522,0.00000522,3.1803,0.000016601166
1663236000,2022-09-15 10:00:00,OXT/BTC,0.000005238,0.000005238,0.000005238,0.000005238,0,0
1663232400,2022-09-15 09:00:00,OXT/BTC,0.000005238,0.000005238,0.000005238,0.000005238,7.4299,0.0000389178162
1663228800,2022-09-15 08:00:00,OXT/BTC,0.000005268,0.000005268,0.000005238,0.000005238,346.0164,0.0018216930728
1663225200,2022-09-15 07:00:00,OXT/BTC,0.00000529,0.000005295,0.00000528,0.00000528,25.6164,0.0001354663376
1663221600,2022-09-15 06:00:00,OXT/BTC,0.0000052,0.000005254,0.0000052,0.000005254,432.6894,0.0022732161952
1663218000,2022-09-15 05:00:00,OXT/BTC,0.000005255,0.000005266,0.000005246,0.000005266,31.4787,0.0001653761913
1663214400,2022-09-15 04:00:00,OXT/BTC,0.000005279,0.000005279,0.000005267,0.000005267,856.7586,0.004522805001
1663210800,2022-09-15 03:00:00,OXT/BTC,0.000005286,0.000005297,0.00000527,0.000005289,3638.5729,0.019254894404
1663207200,2022-09-15 02:00:00,OXT/BTC,0.00000528,0.00000528,0.00000526,0.00000526,8.2425,0.000043448244
1663203600,2022-09-15 01:00:00,OXT/BTC,0.000005276,0.00000529,0.000005276,0.00000528,98.9071,0.0005227105762
1663200000,2022-09-15 00:00:00,OXT/BTC,0.000005301,0.000005301,0.000005301,0.000005301,0,0
1663196400,2022-09-14 23:00:00,OXT/BTC,0.00000529,0.000005302,0.00000529,0.000005301,10.8388,0.0000574116903
1663192800,2022-09-14 22:00:00,OXT/BTC,0.000005294,0.000005299,0.000005279,0.000005287,113.0693,0.0005970264051
1663189200,2022-09-14 21:00:00,OXT/BTC,0.000005298,0.000005335,0.00000527,0.00000527,2663.7505,0.0141456301203
1663185600,2022-09-14 20:00:00,OXT/BTC,0.0000052,0.000005287,0.0000052,0.000005287,533.2286,0.0028028383843
1663182000,2022-09-14 19:00:00,OXT/BTC,0.000005278,0.000005278,0.000005245,0.000005245,27.2292,0.0001428506424
1663178400,2022-09-14 18:00:00,OXT/BTC,0.000005211,0.000005252,0.000005195,0.000005195,1460.2703,0.0076058463363
1663174800,2022-09-14 17:00:00,OXT/BTC,0.000005151,0.000005187,0.000005151,0.000005187,14.7551,0.0000763101215
1663171200,2022-09-14 16:00:00,OXT/BTC,0.000005203,0.000005203,0.000005164,0.000005187,26.4445,0.0001370322779
1663167600,2022-09-14 15:00:00,OXT/BTC,0.000005179,0.000005179,0.000005156,0.000005178,306.3276,0.0015814296885
1663164000,2022-09-14 14:00:00,OXT/BTC,0.000005246,0.000005246,0.000005217,0.000005217,1250.4963,0.0065239540074
1663160400,2022-09-14 13:00:00,OXT/BTC,0.000005235,0.000005243,0.000005235,0.000005243,13.3221,0.0000698040063
1663156800,2022-09-14 12:00:00,OXT/BTC,0.00000524,0.00000524,0.00000524,0.00000524,54.2618,0.000284331832
1663153200,2022-09-14 11:00:00,OXT/BTC,0.00000526,0.00000526,0.000005228,0.000005228,20.8614,0.0001092278888
1663149600,2022-09-14 10:00:00,OXT/BTC,0.000005286,0.000005286,0.000005286,0.000005286,0,0
1663146000,2022-09-14 09:00:00,OXT/BTC,0.000005241,0.000005286,0.000005241,0.000005286,12.2602,0.0000645083427
1663142400,2022-09-14 08:00:00,OXT/BTC,0.000005227,0.000005227,0.000005212,0.000005227,113.6313,0.0005938380363
1663138800,2022-09-14 07:00:00,OXT/BTC,0.000005283,0.000005324,0.000005283,0.000005324,3.5428,0.0000188120932
1663135200,2022-09-14 06:00:00,OXT/BTC,0.000005314,0.000005314,0.000005304,0.000005304,102.4657,0.0005435600458
1663131600,2022-09-14 05:00:00,OXT/BTC,0.000005328,0.000005338,0.000005286,0.000005286,2570.9153,0.0135989070796
1663128000,2022-09-14 04:00:00,OXT/BTC,0.000005351,0.000005427,0.000005301,0.000005301,5490.8948,0.0294747287486
1663124400,2022-09-14 03:00:00,OXT/BTC,0.000005383,0.000005383,0.00000535,0.00000535,27.9441,0.0001502960436
1663120800,2022-09-14 02:00:00,OXT/BTC,0.000005324,0.000005343,0.000005317,0.000005337,97.9354,0.0005227363115
1663117200,2022-09-14 01:00:00,OXT/BTC,0.000005311,0.000005337,0.000005311,0.000005337,11.3981,0.0000606014947
1663113600,2022-09-14 00:00:00,OXT/BTC,0.000005331,0.000005331,0.000005322,0.000005322,748.1,0.0039843377448
1663110000,2022-09-13 23:00:00,OXT/BTC,0.000005296,0.000005345,0.000005271,0.000005345,1525.688,0.0081012739722
1663106400,2022-09-13 22:00:00,OXT/BTC,0.00000535,0.00000535,0.000005291,0.000005296,22.6107,0.0001207601656
1663102800,2022-09-13 21:00:00,OXT/BTC,0.00000533,0.000005342,0.00000533,0.000005342,10.483,0.0000559041305
1663099200,2022-09-13 20:00:00,OXT/BTC,0.000005381,0.000005381,0.000005373,0.000005373,816.1879,0.0043854094555
1663095600,2022-09-13 19:00:00,OXT/BTC,0.00000535,0.000005366,0.000005338,0.000005338,648.8648,0.003471503426
1663092000,2022-09-13 18:00:00,OXT/BTC,0.000005323,0.00000535,0.000005295,0.00000535,1524.1176,0.0080903700894
1663088400,2022-09-13 17:00:00,OXT/BTC,0.000005306,0.000005313,0.000005306,0.000005313,24.3052,0.0001290429413
1663084800,2022-09-13 16:00:00,OXT/BTC,0.000005296,0.000005296,0.000005296,0.000005296,113.1251,0.0005991105296
1663081200,2022-09-13 15:00:00,OXT/BTC,0.000005278,0.000005309,0.000005278,0.000005288,762.6252,0.0040482436591
1663077600,2022-09-13 14:00:00,OXT/BTC,0.00000521,0.000005231,0.000005209,0.000005217,142.1738,0.0007415183267
1663074000,2022-09-13 13:00:00,OXT/BTC,0.000005176,0.00000522,0.000005157,0.00000516,2110.8811,0.0109388453899
1663070400,2022-09-13 12:00:00,OXT/BTC,0.000005044,0.000005132,0.000005004,0.000005112,7627.3431,0.0387552917105
1663066800,2022-09-13 11:00:00,OXT/BTC,0.000005058,0.000005058,0.000005041,0.000005053,1256.4143,0.0063426180891
1663063200,2022-09-13 10:00:00,OXT/BTC,0.00000504,0.000005044,0.00000504,0.00000504,8.9678,0.0000452029972
1663059600,2022-09-13 09:00:00,OXT/BTC,0.00000507,0.00000507,0.000005057,0.000005057,6.0032,0.00003040011
1663056000,2022-09-13 08:00:00,OXT/BTC,0.000005136,0.000005136,0.000005105,0.000005105,22.2126,0.0001140248167
1663052400,2022-09-13 07:00:00,OXT/BTC,0.000005088,0.000005088,0.000005082,0.000005082,4.8337,0.0000245780022
1663048800,2022-09-13 06:00:00,OXT/BTC,0.000005119,0.000005119,0.000005095,0.000005095,45.6923,0.0002330418513
1663045200,2022-09-13 05:00:00,OXT/BTC,0.0000051,0.0000051,0.0000051,0.0000051,2.1052,0.00001073652
1663041600,2022-09-13 04:00:00,OXT/BTC,0.000005123,0.000005126,0.000005123,0.000005125,28.4101,0.0001455931677
1663038000,2022-09-13 03:00:00,OXT/BTC,0.000005161,0.000005164,0.000005124,0.000005139,25.0598,0.0001288043399
1663034400,2022-09-13 02:00:00,OXT/BTC,0.000005114,0.000005172,0.000005114,0.000005151,17.6392,0.000090650293
1663030800,2022-09-13 01:00:00,OXT/BTC,0.000005128,0.000005128,0.00000512,0.00000512,11.6887,0.000059920388
1663027200,2022-09-13 00:00:00,OXT/BTC,0.000005124,0.000005158,0.000005121,0.000005144,1858.8724,0.0095723825349
1663023600,2022-09-12 23:00:00,OXT/BTC,0.000005119,0.000005119,0.00000509,0.00000509,789.498,0.0040312111906
1663020000,2022-09-12 22:00:00,OXT/BTC,0.000005091,0.000005091,0.000005091,0.000005091,4.5911,0.0000233732901
